"MSP"	"ERS436799"	"ERS436798"	"ERS436797"	"ERS436796"	"ERS436795"	"ERS436794"	"ERS436793"	"ERS436792"	"ERS436791"	"ERS436790"	"ERS436789"	"ERS436788"	"ERS436787"	"ERS436786"	"ERS436784"	"ERS436783"	"ERS436782"	"ERS436781"	"ERS436780"	"ERS436779"	"ERS436778"	"ERS436777"	"ERS436776"	"ERS436775"	"ERS436774"	"ERS436773"	"ERS436772"	"ERS436771"	"ERS436770"	"ERS436769"	"ERS436768"	"ERS436762"	"ERS436761"	"ERS436759"	"ERS436755"	"ERS436754"	"ERS436753"	"ERS436750"	"ERS436749"	"ERS436748"	"ERS436746"	"ERS436745"	"ERS436744"	"ERS436743"	"ERS436742"	"ERS436741"	"ERS436740"	"ERS436739"	"ERS436738"	"ERS436737"	"ERS436736"	"ERS436733"	"ERS436730"	"ERS436729"	"ERS436727"	"ERS436725"	"ERS436722"	"ERS436721"	"ERS436720"	"ERS436714"	"ERS436713"	"ERS436712"	"ERS436711"	"ERS436705"	"ERS436704"	"ERS436703"	"ERS436701"	"ERS436699"	"ERS436698"	"ERS436697"	"ERS436695"	"ERS436694"	"ERS436693"	"ERS436691"	"ERS436690"	"ERS436689"	"ERS436688"	"ERS436685"	"ERS436684"	"ERS436683"	"ERS436679"	"ERS436673"	"ERS436672"	"ERS436670"	"ERS436669"	"ERS436668"	"ERS436666"	"ERS436665"	"ERS436661"	"ERS436660"	"ERS436659"	"ERS436658"	"ERS436657"	"ERS436655"	"ERS436654"	"ERS436653"	"ERS436651"	"ERS436649"	"ERS436648"	"ERS436647"	"ERS436645"	"ERS436644"
"msp_0780"	10	26	0	170	0	114	558	112	205	0	1575	273	18	60	16	998	0	0	0	245	52	363	29	0	75	72	78	0	789	1357	0	0	0	0	0	0	130	0	86	0	0	386	0	0	0	0	299	39	0	0	0	174	0	0	157	0	257	55	21	230	0	197	0	38	713	0	778	149	0	4	15	707	323	31	0	180	340	0	168	0	0	116	0	0	1306	346	0	540	0	440	0	120	0	31	528	0	1369	213	262	569	175	162
"msp_0781"	43	62	0	132	0	0	0	5	12	0	0	0	65	0	0	113	104	11	0	36	0	0	263	0	0	0	0	0	57	27	0	0	114	0	0	0	0	524	0	304	202	17	62	9	0	346	0	151	0	0	146	49	548	252	0	353	48	57	0	0	0	2	0	0	24	0	0	468	0	60	16	182	0	34	0	61	0	0	0	0	0	0	257	37	0	0	0	0	456	0	0	0	431	0	84	0	0	13	0	0	0	48
"msp_0792"	0	13	25	0	0	0	0	0	8	0	52	0	0	63	0	0	23	0	0	23	0	0	0	0	0	3333	0	0	4	0	0	0	0	0	8	0	43	0	15	0	0	0	0	17	0	0	12	0	0	0	168	0	22	0	190	0	39	0	13	0	0	0	0	0	0	0	1055	0	0	0	1428	0	0	0	34	0	0	0	0	0	0	2614	146	0	0	0	0	9	12	3	0	0	0	0	0	0	0	0	244	0	4	0
"msp_0794"	3271	0	0	0	4	0	0	0	0	0	0	0	5	793	0	0	14	345	0	0	704	1025	0	0	2095	0	0	1708	0	0	3	0	0	0	0	0	0	0	841	0	0	0	0	1621	0	0	313	0	0	0	122	0	0	0	0	5	825	0	227	690	0	1949	0	0	0	0	946	626	0	1825	421	59	490	638	0	0	0	0	0	0	0	77	324	0	0	0	3486	1594	867	0	0	0	0	0	0	0	0	0	68	0	532	0
"msp_0804"	0	0	0	0	0	0	0	0	30	0	0	960	0	11	0	0	0	397	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	62	0	0	0	0	0	0	0	0	4532	0	0	0	0	0	0	0	0	0	0	41	7435	0	0	146	0	0	0	0	0	0	0	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	75	0	446	0	0	17	230	7	0	1292	133
"msp_0814"	0	57	62	28	0	0	0	0	0	0	0	0	0	0	0	15	49	0	0	0	0	0	18	368	0	20	172	0	0	10	0	0	38	326	1195	336	0	0	0	0	0	0	0	0	0	533	0	0	0	0	56	289	278	12	95	0	24	0	0	0	0	7	41	0	54	17	0	0	61	12	0	34	0	0	0	0	177	0	18	0	46	0	41	70	0	0	0	0	192	28	281	0	15	0	22	0	0	0	26	0	0	0
"msp_0817"	0	0	0	0	0	0	0	0	0	0	0	0	0	702	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0
"msp_0818"	16587	0	0	4248	0	0	4648	1306	0	31	34	571	15	0	661	0	20	0	0	0	0	108	9519	0	0	258	0	0	1565	0	0	0	7	0	0	0	1942	265	0	845	0	267	0	32026	0	110	0	0	0	0	1621	1128	17	0	0	1061	0	2855	0	0	0	0	0	0	1516	0	0	29	0	4	103	765	0	0	0	990	0	0	0	19	0	0	0	0	986	86	0	0	10	177	0	16	4459	9465	0	0	0	28	4423	0	48	0
"msp_0820"	0	997	0	199	0	143	0	113	434	0	0	653	325	348	192	0	0	171	509	700	623	412	71	0	96	0	336	151	863	681	0	1616	0	0	0	312	325	101	343	335	177	411	0	4	0	142	603	115	0	0	0	0	0	49	0	63	234	433	1121	592	0	953	0	2340	0	0	355	263	861	272	520	395	79	12	32	349	174	0	3030	16	0	0	0	618	861	288	597	467	0	572	0	254	3	43	497	0	2193	507	297	432	179	426
"msp_0821"	0	0	0	0	0	0	0	9595	32	0	0	1920	0	296	0	0	0	0	0	0	223	19	270	0	0	0	0	73	20	0	0	0	0	0	0	0	7	0	57	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	3141	0	0	0	2254	0	49	0	0	0	144	0	0	0	5	0	2459	0	6916	5	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	1803	0	0	0	1174	416	0	0	13604
"msp_0828"	0	0	95	0	0	0	9	4	8	0	0	0	0	0	0	29	38	0	12	18	10	0	14	86	0	0	0	934	0	16	0	0	0	4421	459	247	9	0	5	0	0	0	0	0	0	217	0	39	0	0	0	0	672	0	0	5	16	13	0	0	0	0	0	0	0	707	0	0	14	58	0	11	0	8	0	0	36	0	0	0	0	0	34	22	6	0	249	0	166	16	1274	0	150	0	17	0	0	0	0	0	0	0
"msp_0831"	830	0	397	28	0	0	0	0	0	0	0	0	0	0	0	546	0	0	0	210	0	0	59	0	0	0	0	0	0	18	0	0	0	1562	0	0	0	0	26	0	0	167	0	4416	0	0	44	0	0	0	0	0	0	1132	0	25	31	0	0	0	0	115	0	0	0	0	9	0	0	130	0	0	0	0	0	0	0	0	3	0	31	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
"msp_0832"	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	7	0	0	0	0	7	0	0	35	0	0	0	0	25	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	3149	0	0	0	0	0	6	47	0	5	0	41	0	41	0	0	0	0	0	0	87	0	0	0	59	0	74	0	0	0	0	0	0	0
"msp_0835"	0	0	0	9540	0	0	0	0	0	0	0	0	10426	0	0	0	0	0	0	0	0	0	0	0	0	0	13305	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	3	3	0	0	15	0	0	116	0	0	0	0	16	0	0	11	193	0	0	0	0	0	16	0	0	11	0	0	0	0	0	9243	0	14	0	907	0	8	0	2567	7612	0	0	41	0	0	0	0
"msp_0841"	1115	0	0	532	0	0	0	384	0	0	0	77	30	451	241	0	0	2721	0	0	619	548	0	0	0	0	0	0	0	101	0	0	56	0	0	0	45	0	0	0	3295	25	0	66	0	3484	1210	0	0	0	71	1801	0	250	0	0	0	7	0	105	3405	9698	0	0	11627	0	0	10904	0	2068	0	0	0	563	0	821	12	26	0	0	0	0	0	0	0	150	0	100	12	359	0	0	0	928	1411	0	0	194	5234	0	0	314
"msp_0842"	0	0	17	119	0	0	0	0	0	0	0	0	0	0	2355	105	0	0	0	0	75	0	0	0	0	0	43	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	83	135	0	0	0	0	0	57	0	0	0	32	45	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1358
"msp_0844c"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
"msp_0845"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9675	406	0	0	0	0	172	0	1797	0	0	0	0	0	0	0	0
"msp_0847"	0	0	0	0	0	0	0	984	0	0	0	0	0	0	0	0	0	0	0	0	34	183	0	0	0	325	0	0	0	118	0	0	8	0	0	0	36	0	0	0	1775	0	0	204	0	133	0	0	0	0	41	0	548	6	0	0	0	158	0	0	111	321	0	0	1280	0	0	0	0	0	0	0	0	245	0	113	0	0	4	17	413	0	0	0	0	291	0	0	122	0	0	0	0	156	0	0	0	0	50	1831	0	0
"msp_0848"	413	548	559	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1731	1113	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	43	0	0	0	0	0	43	0	0	0	7	2520	0	0	0	81	0	2242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0850"	0	0	0	17	0	0	11	75	134	0	0	206	126	286	1394	0	0	275	0	0	211	133	46	0	0	0	0	9	51	892	0	0	0	21863	0	0	0	6917	70	638	5374	12	0	192	0	0	197	0	0	0	2633	0	0	347	0	0	0	2356	0	0	0	101	0	0	0	0	9	186	0	0	27	3526	0	1588	0	147	0	0	26	0	0	27	0	0	0	1087	0	12	0	659	0	258	0	204	0	0	53	112	19	0	161	179
"msp_0851"	0	931	452	0	20	0	0	0	0	422	0	0	86	0	0	0	123	0	0	0	0	0	40	107	163	33	78	0	0	0	27	109	0	0	0	0	0	21	7	72	0	0	9	0	1009	0	0	0	0	86	0	30	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	0	0	0	0	36	0	8	0	27	0	0	0	0	0	0	121	0	157	0	0	9	0	0	0	86	0	0
"msp_0852"	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	664	74	0	0	0	0	0	119	0	16	0	0	0	0	0	0	462	0	0	0	0	12	0	0	0	0	0	0
"msp_0853c"	32	0	0	0	23	35	7	0	0	12	168	8	0	0	0	24	0	0	0	0	11	24	16	32	7	0	0	9	36	0	23	34	0	0	0	0	233	13	6	0	0	0	0	14	0	158	0	0	6	15	15	0	0	205	28	34	0	9	596	13	0	0	67	1226	0	0	0	0	38	17	0	0	0	24	248	45	5	0	0	0	0	27	0	0	0	39	0	0	26	0	37	0	0	0	0	0	18	0	0	0	16	0
"msp_0854"	0	0	0	5822	0	0	38463	0	1229	0	0	9324	0	0	0	0	0	0	0	134	0	0	0	0	0	435	0	0	0	0	0	0	359	7	0	2	1045	1353	0	9027	10	838	34	0	0	1465	8	10	0	39	0	9676	929	6628	12	13	2	20855	5	0	0	97	0	636	147	0	90	30841	0	19	0	261	4	1534	0	1468	199	0	0	9	1375	0	0	0	0	6	0	0	0	2111	6	117	2	34580	0	0	19	1662	150	3	18	1748
"msp_0855"	0	0	0	8	0	0	0	6	8	0	0	0	0	0	0	94	837	0	0	0	0	0	104	0	0	52	7	52	0	144	0	0	0	0	0	8	0	236	0	0	34	16	19	0	0	440	0	0	0	0	163	26	0	49	0	0	38	151	0	0	0	40	0	0	14	0	0	11	0	0	0	49	0	184	0	32	0	0	22	0	17	0	72	0	0	73	0	13	0	5	0	0	0	0	38	0	0	68	0	0	0	0
"msp_0856"	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	947	0	0	0	0	0	1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
"msp_0858"	0	0	0	0	0	0	0	189	187	0	8	39	0	5776	0	0	0	0	0	0	18	1099	2236	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	43	0	9	0	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	620	0	0	32	0	0	768	0	0	0	0	0	0	0	0	0	0	0	10053	0	779	0	164	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0860"	0	0	0	13	0	0	0	185	363	98	22	0	23	323	1118	7	46	0	8	2168	141	4348	122	31	15	0	0	0	1312	61	0	265	100	322	0	0	2308	0	123	0	0	496	0	0	198	106	0	184	0	0	6	465	82	54	0	111	0	147	2994	6	0	89	0	0	72	1269	0	55	0	0	14	0	0	0	0	170	0	0	0	0	0	86	692	86	27	0	5865	3946	343	58	0	0	0	67	2608	0	210	43	0	0	174	801
"msp_0861"	113	154	245	26	12	47	244	18	26	1095	0	21	8	57	77	605	343	200	6	127	25	0	39	16	66	66	117	369	158	113	0	39	406	11	1369	152	15	501	102	266	10	1642	251	182	111	0	46	152	0	0	69	219	30	0	73	15	180	46	32	10	289	10	0	0	106	175	44	19	0	188	28	100	394	54	0	57	151	352	443	0	656	9	0	243	36	176	27	95	276	23	43	89	84	18	91	0	62	28	224	260	0	16
"msp_0867"	0	0	0	0	0	0	0	0	72	0	0	329	0	302	0	0	0	0	0	0	392	232	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	25	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	64	0	9	0	0	0	0	7	0	0	0	0	0	6	408	0	0	0	25	3	0	0	0	0	0	0	0	0	12	0	0	0	1892	0	0	0	64	0	0	0	0	99	0	0	470
"msp_0871"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	113	0	509	48	0	0	161	0	0	0	0	0	0	0	0	88	10	0	26	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	39	0	687	0	0	0	15	0	0	0	0	401	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0
"msp_0872"	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3785	0	0	0	0	0	0	0	0	0	0	24473	0	0	0	0	0	0	0	0	0	0	11	0	0	50	0	0	0	0	45	0	15	0	0	0	0	0	0	0	0	0	0	0	0	6585	2346	8	0	0	0	0	0	0	0	0	0	19222	0	0	0
"msp_0874"	398	0	0	1288	0	885	0	101	28	0	0	183	272	109	155	0	17	37	0	0	220	44	29	0	0	0	0	0	414	76	310	0	0	198	0	0	19	714	0	0	17	400	0	667	0	17	643	0	0	0	313	0	0	0	2693	0	3243	99	258	226	182	559	114	272	2753	0	0	31	0	8	1070	2115	0	53	0	224	2161	529	3417	139	0	4	0	0	0	47	0	106	0	69	0	0	0	109	0	500	0	36	21	0	299	20
"msp_0876"	0	0	0	19	0	0	8834	112	0	0	0	0	483	0	0	0	0	10	0	0	0	13	0	0	0	0	0	67	0	0	0	0	0	0	0	0	14	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	47	58	0	0	0	0	0	173	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	130	0	311	0	0	0	96	0	0	0	777
"msp_0877"	0	0	177	68	0	0	0	0	0	131	0	0	29	0	0	35	266	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	12	12	0	278	0	0	0	0	0	0	0	0	84	29	0	0	48	0	66	55	792	0	0	143	0	10	0	0	0	0	0	0	66	731	13	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	1554	31	0	0	0	0	0	26	1228	15	0	0	0	0	0	0	9	0	0	0
"msp_0879"	0	0	0	4821	0	16	694	820	797	0	0	619	0	548	57	0	0	306	0	1240	1561	1214	59	27	0	1062	3661	0	7	1208	2984	841	7	11	0	0	1006	0	463	628	4330	0	39	969	0	0	1179	41	75	0	6883	0	19	0	0	58	524	1074	970	48	0	197	14938	334	1568	26356	1417	70	0	154	318	199	6	145	0	480	10	508	923	103	0	0	0	14	489	737	1065	0	0	778	33823	128	0	18	2792	0	0	66	149	4840	12088	780
"msp_0881"	48	0	0	30	0	219	187	948	585	16	105	72	58	331	100	0	16	40	176	258	1300	16	0	26	9	82	22	10	420	875	0	489	128	0	17	0	2146	0	13	0	0	350	60	110	0	28	0	195	211	0	905	0	34	0	0	0	381	0	51	163	141	379	330	0	170	0	265	0	6120	40	18	20	0	978	0	160	0	0	384	308	0	2949	176	534	3076	33	94	5448	29	34	0	0	0	145	2335	14	232	203	0	0	254	770
"msp_0883"	0	279	9	0	0	5	0	114	0	0	0	127	1244	0	0	38	474	0	222	197	39	426	104	53	0	0	4	119	0	0	0	22	0	0	43	0	6	0	0	376	0	0	0	133	0	0	0	1148	5	0	8	13	38	0	0	225	57	0	0	0	26	0	91	0	0	204	48	0	0	0	6	0	0	0	0	0	304	7	0	0	0	0	61	1079	0	0	0	0	0	0	3285	0	5	209	0	0	0	0	6	4	9	0
"msp_0884"	44	44	11	27	0	0	31	0	0	0	0	0	0	39	0	0	0	0	337	0	0	0	8	24	207	0	0	0	0	0	0	208	244	0	0	11	746	0	0	0	0	45	0	0	0	8	20	0	12	0	1337	34	0	0	0	0	11	0	0	30	0	0	424	0	14	0	3231	12	441	4	24	30	0	32	0	0	16	0	334	179	0	84	0	92	82	0	103	0	71	21	10	0	0	0	28	0	22	0	0	11	39	34
"msp_0885"	0	0	0	0	0	23	527	69	80	0	0	172	458	189	0	0	0	0	0	0	0	76	26	0	85	53	71	0	0	0	0	86	0	0	0	0	203	0	98	248	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	148	10	70	0	431	0	0	0	0	0	42	0	117	250	0	346	91	0	49	0	0	87	15	0	0	0	406	0	0	0	758	0	0	0	74	0	16	1077	529	108	96	573	0	436	125
"msp_0887"	0	0	0	0	0	0	0	0	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	0	0	0	0	0	0	0	29	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0890c"	0	0	49	8	0	5	0	0	7	0	0	0	233	16	0	161	24	0	0	0	0	19	0	44	193	0	12	0	98	17	856	0	37	47	0	0	0	13	49	34	0	8	91	137	1156	9	14	0	0	0	14	8	27	0	7	0	100	35	0	26	0	13	0	0	0	0	48	0	0	0	0	0	270	266	76	0	22	0	0	0	0	17	0	15	0	28	432	12	91	111	5	12	10	0	57	0	0	0	0	19	0	9
"msp_0891"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
"msp_0893"	2827	0	891	836	0	7941	0	7854	593	4450	0	8153	1188	11488	0	0	1916	319	20490	21031	3826	6588	65	0	423	781	22133	40	9	18049	75	418	61	27	13	16599	20994	2033	9357	8217	3222	2704	0	4833	124	79	6345	1475	24	1176	3626	2922	13	1195	4223	1524	10689	12305	6574	400	44	4599	45	807	1666	1337	63	7786	0	5134	3198	34719	1704	607	508	668	23	0	3789	617	0	8069	0	0	121	3584	225	4945	25	6959	68	252	25	1450	1491	1388	2993	810	1489	11	4156	153
"msp_0898"	152	152	454	559	5554	585	1887	129	477	0	10492	198	36	291	240	139	0	12	2884	878	365	542	22	24	264	814	1016	1732	908	103	0	1787	1600	0	0	81	550	0	768	0	15	646	0	396	0	16	2290	241	1687	1159	97	66	19	257	445	45	2965	385	303	248	0	717	116	1657	572	5	2099	173	506	114	533	1521	0	16	52	429	221	652	2581	176	0	332	0	561	1732	209	0	1186	0	951	2870	260	0	24	1460	275	1116	237	143	139	500	242
"msp_0903"	297	0	0	319	6	640	884	786	1141	0	0	468	42	399	461	0	0	529	0	451	549	767	338	0	2811	232	434	0	65	95	0	623	207	0	0	0	1578	1060	658	0	17	1799	2569	239	98	514	3313	839	0	556	2250	846	0	818	56	18	1605	180	1316	2869	0	1019	0	3365	169	345	30	1672	0	200	1003	1390	179	170	0	1146	234	1054	1134	54	904	0	0	533	194	425	0	412	112	459	0	23	0	699	3268	114	565	1181	1288	1510	3051	680
"msp_0904"	0	0	0	0	0	0	0	323	192	0	0	139	0	1755	5263	0	0	109	0	0	82	0	0	0	0	0	0	0	0	0	6	29	10	0	0	0	0	0	0	0	655	0	0	0	0	19	247	0	0	0	700	0	0	93	0	0	0	43	0	0	0	19	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89
"msp_0906"	120	0	0	1500	0	306	0	222	259	1497	0	151	20	210	45	0	41	46	0	102	1281	160	30	0	0	242	129	0	115	627	0	227	0	0	0	0	129	112	11	0	0	155	0	104	0	0	134	167	0	0	0	136	0	0	275	16	126	386	137	1612	0	252	7714	52	918	3701	52	12	337	26	157	107	46	0	0	199	462	66	979	56	0	2815	0	127	727	405	89	275	0	0	0	166	4	27	302	662	154	651	37	193	596	453
"msp_0908"	38	41	284	0	4	0	216	253	12	420	0	0	250	100	0	158	281	72	0	156	0	0	26	321	0	228	479	112	0	145	16	0	207	0	1760	2620	115	0	116	91	0	0	6530	194	722	101	98	127	62	17	167	0	207	21	0	6	283	127	0	0	603	6	1194	194	275	2	9	14	0	224	133	7	0	0	40	6	183	105	286	13	407	0	125	204	21	76	162	58	169	134	33	0	136	0	0	34	0	0	119	0	0	258
"msp_0916"	0	0	9	27	0	0	0	20621	2218	0	32810	0	0	0	7852	0	399	0	0	43	0	0	3	0	0	0	56	0	757	0	0	0	775	174	0	0	0	0	0	1658	5	0	0	0	0	0	0	79	101	871	0	0	0	8	0	3299	0	0	0	0	0	0	0	0	0	0	0	0	5	9	33	0	0	91	0	4440	0	0	0	0	0	0	0	52	19	11	0	0	0	0	0	0	0	11	0	0	0	0	0	2088	0	68
"msp_0917"	0	0	0	1799	0	76	19	99	1370	0	0	613	14	232	1320	0	0	99	0	1239	115	227	835	0	26	0	0	0	1275	514	0	0	21	0	0	3958	184	0	493	0	0	6415	3	775	0	8	110	0	0	42	0	5419	0	0	4	0	0	19	298	2747	0	83	0	924	4007	0	0	1422	0	959	18	2702	1381	96	0	718	7320	221	0	1759	0	399	0	0	195	480	143	0	0	852	0	1024	0	0	0	1902	0	998	1593	0	22	0
"msp_0925"	60	103	120	0	0	0	27	0	0	0	0	0	0	0	0	0	21	0	33	23	0	0	35	7	37	51	0	14	22	0	0	0	137	0	26	5	507	0	0	0	0	0	0	0	207	0	15	0	0	0	0	27	28	0	0	0	0	0	0	24	0	0	10	0	0	553	2374	0	0	441	0	9	0	0	0	0	14	0	1636	0	0	793	0	0	0	14	0	0	234	0	0	0	56	0	0	0	0	0	0	5	0	0
"msp_0930"	185	596	0	380	0	757	490	357	324	0	0	805	156	621	134	984	785	7	90	301	659	722	127	0	1043	1165	330	672	204	383	434	839	0	7	0	692	1025	404	589	784	0	237	0	213	295	64	404	178	278	469	641	601	0	0	702	162	1072	226	233	3065	0	489	286	123	487	300	1256	370	187	141	912	1025	228	377	56	748	548	104	282	222	0	505	0	727	1199	457	57	646	164	1516	1152	174	4	636	806	190	729	718	223	650	659	245
"msp_0931"	686	0	0	2090	0	0	1402	784	440	0	0	1049	4010	948	2086	0	1875	355	0	212	281	71	236	0	0	9	0	1451	0	627	0	0	0	0	0	0	7	1443	14	0	21	0	0	91	0	88	343	644	0	10	0	1764	0	413	0	0	1102	609	0	0	0	447	0	66	0	0	0	676	0	0	0	439	0	279	0	330	340	0	0	177	0	0	0	20	20	121	0	266	0	11	0	137	0	229	236	0	0	10	94	0	0	129
"msp_0932"	722	0	0	127	0	748	12023	118	80	0	0	1444	0	18	87	0	0	36	0	492	174	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	60	483	0	0	23	0	0	0	33	0	580	343	0	256	64	0	0	0	0	471	0	0	49	0	0	18	0	0	87	0	181	6124	0	772	0	0	0	0	0	0	84	0	0	0	0	0	956	0	0	0	0	0	0	9	0	0	0
"msp_0939"	3	0	0	0	103	0	13	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	4	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	26	0	6	0	0	0	0	0	0	0	0	106	0	0	0
"msp_0942"	0	0	0	0	0	0	0	0	0	0	15	0	7	44	0	0	0	0	0	488	648	1907	4425	0	574	0	0	0	1826	0	0	41	0	0	0	0	0	0	450	0	0	0	0	375	0	799	0	1250	0	0	198	0	0	0	0	3	0	1439	0	431	0	0	0	135	0	4	440	269	0	810	370	5	0	539	0	0	0	0	317	0	3299	8	969	0	0	1334	0	0	0	877	0	208	0	0	0	0	182	0	50	0	889	0
"msp_0945"	0	0	0	0	0	231	2244	1339	207	0	0	386	363	237	1736	0	16	362	0	449	2102	1451	70	0	0	0	820	0	0	0	0	0	6	0	0	0	3619	896	0	0	448	0	16	0	220	659	0	0	0	0	215	0	0	305	0	0	0	689	972	1270	0	640	0	4225	342	0	0	1114	0	69	59	0	0	0	0	784	1482	480	673	0	0	696	0	0	0	3666	840	961	6	0	0	0	0	459	0	0	89	194	0	0	623	245
"msp_0947"	0	0	0	0	0	0	0	0	300	0	0	347	0	0	640	0	0	0	0	14	0	1632	0	0	0	15	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	48	0	0	1626	0	0	0	0	0	0	0	0	6	0	0	0	0	0	128	0	0	98	0	0	0	0	0	0	0	0	0	0	0	940	162	335	0	0	0	67	41	0	0	0	5045	0	0	0	0	1372
