Ref8537_QC1_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S11_20230414	Ref8537_S35_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_024_R3	20230516_EPL1_LiSc_SA_S610_RT_25_s2	20230516_EPL1_LiSc_SA_S610_RT_26_s9	20230516_EPL1_LiSc_SA_S610_RT_29_s24	20230516_EPL1_LiSc_SA_S610_RT_33_s44	20230516_EPL1_LiSc_SA_S610_RT_35_s51	20230516_EPL1_LiSc_SA_S610_RT_36_s56	20230516_EPL1_LiSc_SA_S610_RT_38_s68	20230516_EPL1_LiSc_SA_S610_RT_39_s72	20230516_EPL1_LiSc_SA_S610_RT_41_s81	20230516_EPL1_LiSc_SA_S610_RT_42_s89	20230516_EPL1_LiSc_SA_S610_RT_43_s92	20230516_EPL1_LiSc_SA_S610_RT_44_s96	20230516_EPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EPL1_LiSc_SA_S610_RT_48_QC4_LabD	CVT09_QC2_LabE_024	CVT09_QC3_LabE_025	CVT09_s3_002	CVT09_s10_003	CVT09_s13_004	CVT09_s16_005	CVT09_s28_007	CVT09_s31_008	CVT09_s36_009	CVT09_s50_011	CVT09_s59_013	CVT09_s61_014	CVT09_s73_016	CVT09_s77_017	CVT09_s84_018
P0A9B2	29.9563758027247	30.9325403704418	31.1474655336786	30.0183815210479	29.8793968799502	29.9779695892321	31.1815115998557	31.1571194642007	31.1406624348978	31.0759782699595	30.9833960639926	31.0585440059494	31.1446910200435	31.2324187221366	30.9343554619468	31.2885376601814	21.7712057308338	21.8530125172964	21.8160297354878	21.9066264060688	21.9107342134051	21.7697700607785	21.9896564324594	21.7931190488906	21.7885064671747	22.7906257119764	22.947656555161	22.8611645439022	22.9972597794556	28.2626825724237	28.3334037945194	28.4061465711971	28.3391677541529	28.5845425726341	28.5506257045162	28.3466807374101	28.5201070729425	28.4574142907803	28.5138159495102	28.5411314823907	29.7926353084737	29.7666289022837	29.9678795748629	28.2491846837103	28.4584629060814	28.4784784590228	28.406292571207	29.6433766224463	29.5662471395291	29.6052097887283	29.640843694338	29.7381246354947	29.6630030113361	29.7527541943563	29.7253409281741	28.5611911162522	29.668817602679	29.7544341228825	26.4571614134967	26.4025413656968	26.3194411472529	26.2573489223814	26.3840190419997	26.3132810866922	26.3285996745303	26.3160708747143	26.2530349279167	26.3992246536026	27.5955748889275	27.5989285245816	27.5570728639082	27.6399765528078	27.5764487091187
P0A8I8	23.3829775229104	23.5789636741084	23.4715462264824	23.2909070018002	23.3077339062621	23.4296279159489	23.5335740318917	23.5657552239011	23.5842500873679	23.6489763039722	23.3802316939928	23.5914931277266	23.5267499505662	23.4366337770807	23.5114245206749	23.4521416800322	16.0314082924762	16.4141599833539	16.2455322808055	16.3057536166458	16.1625585162203	15.9814736321157	16.2234587520129	15.8400943694734	16.3920909775639	15.6643056081388	16.0788075282369	15.9303238523218	16.0778275497779	21.8672810023661	21.9759626886826	22.1878304820539	21.6873833728875	22.1082041047726	22.035317966299	21.8215248763771	22.3317239154084	21.8977073671587	21.8446666921179	21.9911799648795	22.3494804781517	22.2316102703206	22.1511831911946	20.8593588549912	20.771447557074	20.6749801301116	20.5697814547476	20.787606089985	20.7299177563882	20.7935953718949	20.8377895990824	20.7408265930648	20.6351654423327	20.736547271717	20.8139768559863	20.7062902779712	20.7948092842183	20.8185946592154	20.4523176659743	20.4736284671091	20.4107991305305	20.5223478160791	20.6015568110713	20.4132704997591	20.2960177369721	20.4624583379789	20.5850230373442	20.4547691791135	20.4486023230799	20.6658771594211	20.6489806911238	20.5868654370788	20.5671000974939
P0A8T7	27.9992287956862	28.2689540907868	28.2954930440396	28.0805230048099	27.8685715523131	28.0442582779388	28.2709999518077	28.245109207321	28.2662887861842	28.1602045068736	28.2792785119985	28.2495735161774	28.2588292767022	28.2527255179901	28.2343628343331	28.2301260833143	20.3049996293182	20.3904124979344	20.3232153265458	20.4447965234065	20.4015899546628	20.4223748511602	20.4368904366803	20.5060867150591	20.4248264870295	20.3733388596159	20.7120298599253	20.3969162066164	20.7815678287903	25.9021875826232	26.0293984501973	26.0943244283621	26.128423437321	26.1317354676845	25.9809161716477	26.0702909013197	26.3959542155287	25.987738043759	26.0722797505468	26.1284549039769	26.0757597723775	26.4186384244299	26.4131775123142	25.592557065326	25.6381875263565	25.6492751481713	25.6386902239212	25.8095532484115	25.7636484219958	25.8197419324493	25.7048871537153	25.7501354091018	25.7168680137802	25.728353188866	25.7775202088314	25.6718350577047	25.8206356273498	25.8515878839269	24.4588266131803	24.4150619206086	24.467155005679	24.3362264996498	24.5021407912893	24.4316949974465	24.38504005531	24.3784467446473	24.56509277878	24.4432832777367	24.6498589495038	24.6676700911272	24.7190846174592	24.6153155451405	24.6033374771748
P0A794	24.8328216539673	24.64441193065	24.5373473368596	24.5340967130597	24.578249673866	24.704293539444	24.6278907362973	24.5688831985417	24.7289188285144	24.5677117278772	24.5095773801311	24.633660891047	24.6569770933898	24.6699473123006	24.6459954429676	24.4951111230721	18.5184764343763	18.8783742755147	18.9764718264642	18.6165308961275	18.9221981968994	18.64057681508	18.7230175976697	18.6685006925772	18.7119693852035	18.4564185905066	18.5065555307513	17.9657730135631	18.4218511589387	23.760758518644	23.9382705271931	23.8866953505855	23.6615019478903	24.0401515690611	23.850498574411	23.5019829239418	24.061379104001	23.7894799154237	23.8176309076698	23.764934341294	23.6812422728984	23.5190175749964	23.500403299631	23.0737565174189	23.038864748999	23.0115507705085	22.8452507508892	22.8653356939378	22.8385284126327	22.8978107504266	22.7892789093749	22.914937994096	22.865280938296	22.9236354187516	22.8984382755672	23.05597446217	22.8844630747009	22.8065936734547	21.8714495721018	21.7391749106087	21.885340385693	21.6842957556016	21.8504546987682	21.8358869525019	21.7891117146933	21.7226532962112	21.8840065129545	21.7767936418553	21.6849591669902	21.5875522973582	21.6100732180408	21.6223387522675	21.5352317044192
P0A7J3	29.84594024623	30.1349777540024	30.1167661277171	29.8107903341316	29.8321591864422	29.7925468812833	30.1755993448886	30.4705625469859	30.1959290626186	30.2978361349955	30.3774007797936	30.1978631983109	30.297212994891	30.2320240939033	30.1062446290124	30.3162120355926	20.0984767891666	20.0031390495098	19.8608596490851	20.0862943429389	20.0945519613476	19.9157349830947	20.0606669094843	19.9089628047023	20.0033586921222	20.1493452345485	20.6337207485304	19.96561520893	20.4034739463334	29.7613404503273	29.6393573396561	29.5689958734422	29.6083595845844	29.6807910685535	29.682839796014	29.587898680002	29.3181208833225	29.6293354400001	29.5468855425136	29.5219872014278	30.007889825057	29.5357566771585	29.8796115961648	27.8045942703706	27.8194045221814	27.8240931719277	27.6317516313845	28.2227991398236	28.3769393878391	28.2015835067617	28.3897167662766	28.1412217538737	28.3225414266119	28.3312395626622	28.2259917381686	27.8440447926458	28.1797807971142	28.2742833051335	27.0600991276612	27.0036529264966	27.0377074717729	27.1217883329843	26.9665765631314	27.088076425783	27.034992771547	27.1158091851165	27.0027627480263	27.0809498887855	27.386188654684	27.3665636785259	27.280916152846	27.2492344239409	27.2651801417373
P00935	25.7214934005878	25.7761349998523	25.7016232140619	25.5204480749187	25.4145362117585	25.6266464924875	25.7511294662683	25.8046853467282	25.6821616761124	25.7472413358326	25.6746526248738	25.6502151441186	25.7002822263547	25.810945967507	25.61381036828	25.7159757062665	17.4875024906028	17.4966431609872	17.5564611493715	17.4459120468192	17.8476324101675	17.6601491372019	17.7101270514713	17.5117372138834	17.6983587626075	17.5781589014235	17.5843753471414	17.5874405903542	17.629982653954	23.8645084735153	23.8169672226525	23.9076755401614	23.7863023363133	24.8756305025773	23.8313725828924	23.6231139005704	24.3728262781521	23.6078021217084	23.7386658442624	23.8396897397303	24.160156410145	24.047933326016	23.9433235980129	23.4215224706555	23.3732512290596	23.2190068800344	23.3176207290305	23.3052028616815	23.2601465658286	23.2268801761323	23.3442146239793	23.3234050135884	23.2962810623008	23.3542321609792	23.391105107422	23.2998759644697	23.4172529976094	23.2558895524312	22.6412319634041	22.6096923203582	22.8347823438	22.575517088627	22.739308845587	22.618322316287	22.5182852820824	22.5531750618916	22.8561302715489	22.5330511612903	22.5792008282596	22.7954039664218	22.7743422926039	22.7023933876727	22.6874602651337
P0ACF4	30.3928740641683	30.0536976905595	29.5664395037075	30.1948847240195	30.2986884171082	30.3463172189043	30.1789027473529	30.0205555126817	29.9857930021906	30.2096927456182	29.743999407417	30.0928012484408	29.8984200535014	29.9413692000961	30.3456935290475	29.9723514351302	21.0579533943191	21.2121389254522	20.9558102245541	20.9913045463575	21.3166074715155	20.9095591313299	21.2703979943725	20.7499446967066	21.0891879487212	20.5060867150591	20.7719149728963	20.1899065804932	20.9470090463733	29.7195478310509	29.3506965881818	29.2665725158635	29.5224175634288	29.2169915961379	29.4460005652827	29.4563002805642	28.6943890808213	29.4614539204439	29.2743432969341	29.1938913143135	28.0543655102721	28.496678265856	28.6265671251042	27.2168690561032	27.1935506263085	27.2531539834444	27.2736432373233	26.7971533880326	26.8348479113803	26.812058196012	26.9240424499962	27.0354857800762	26.8261680933469	27.0360100723526	26.8972605185489	27.2240098465144	26.8444100144674	26.903514412412	26.4493528961131	26.501254081476	26.4355341982384	26.7267770503136	26.4000753185055	26.4764186635178	26.5684411091196	26.4826215582775	26.1227817947463	26.4400780384051	25.9548771566217	25.818169927024	25.7810800113529	25.8826294306036	25.7470902035122
P0AG84	25.356849943262	24.7499845796676	24.9770508571833	25.8250375705195	25.123656185908	25.3249710402382	24.8756211292237	24.8780234010906	24.6878820316417	24.9096818092461	24.6919385688329	24.9990136863876	24.9668361597566	24.8444914283689	24.7912698228607	24.9537010928988	16.7807191704955	17.467605550083	17.147870697829	17.2918361947054	17.0682954518281	17.7055378963808	17.7099655670555	16.8286199797847	17.077660678618	16.4348236662192	16.77688277639	16.8173959200072	16.3439837526245	23.6285416577455	23.7149728372925	23.7757131503835	24.3415161086341	23.447873739499	23.8072208676378	24.373032129379	23.4534233720344	24.1631238596802	23.8453771062644	23.8860440839904	23.2474043016667	23.1384508683211	23.3225250951121	23.8479496678801	24.2097838319506	24.3673238269737	24.5668992590579	23.4835889806171	23.4185017109205	23.4164156257573	23.3707395472637	23.5130644403256	23.5092028345915	23.3203780427675	23.2773623266325	24.1218357502837	23.1934664052301	23.4681561625951	21.9170252809351	22.0037841545484	21.7298430941106	22.3969527790181	21.9179831454424	22.0038767789282	22.4255411902583	22.3496127558708	21.5341062146011	22.2760107812938	20.8524182575464	21.3784811423142	21.1056489543526	21.1538105303322	21.2905836394808
P0A9M8	27.602869019374	27.3106003013527	27.2183388500164	27.729093924276	27.5415967880775	27.8727335824878	27.3222878377374	27.1707374479896	27.0857588428896	27.4247355226915	26.8403214435643	27.2404263302799	27.1313096122887	27.4129886131134	27.1117960120829	27.2468358977975	20.2695307912531	20.25609118092	20.2082796133454	20.2542697415872	20.3546841432277	20.3922063013276	20.3533923895121	20.3232483173883	20.3345526337524	19.9693865213423	19.8196458577345	19.576227828144	20.1552753052797	25.8565639214544	25.9354136332365	25.9652536550087	26.1260851186898	26.1221557762969	25.92450690549	25.9675135309452	26.1584912750303	25.8785005694202	25.9867208309792	25.9862217223976	25.2308352103189	25.3607292261289	25.6196342016726	25.0776453593998	25.1791771359791	25.1774064589315	25.165475797832	24.4200707245626	24.378744389608	24.4312295245278	24.5076552935036	24.6021086900945	24.5133295463702	24.7527634440994	24.8226377337839	25.2316739854643	24.8059819456733	24.6970025356754	24.3958839601489	24.330096802715	24.3840783464078	24.2766029480685	24.4325362933945	24.4154552706348	24.3626900418506	24.3548845305211	24.4297492154729	24.4585262681068	23.7303449162331	23.7174434032975	23.7746278278625	23.7779816497568	23.8118720677255
P0A9Q7	27.1637592225562	29.8401038011853	29.787273348574	27.740326860027	27.1196529398853	27.2902373505522	29.9315685693242	29.6943924020763	29.567854225462	29.7224709025162	29.2369623164017	29.8164427077371	29.7600700456933	29.8660467384939	29.5368184231694	29.8316323151751	19.6029217320096	19.6888769120057	19.6148302409863	19.7845645594888	19.3428277564792	19.8269937369669	19.9117269790101	19.6069238482627	19.3845476877446	21.9141843707698	21.8573097982975	21.8460948245376	22.1705938206828	25.1033758608421	25.2520207538444	25.3971545636362	25.7975541737674	25.2804241707392	25.5371429058182	25.8300163835298	25.5187505112161	25.6159188597754	25.6067296076506	25.6997290695826	27.8794801410511	28.0528326893691	28.2738966314552	24.7990450095828	25.2654609596838	25.3713180202722	25.4001486282084	27.5075312974976	27.4403537313887	27.4199791384967	27.5726882583423	27.7116686538041	27.6271448755462	27.7870911583558	27.7975986986437	25.289957797844	27.7882368611551	27.7740446323181	24.3994675190708	24.3697815647242	24.1722339880608	24.3953806355257	24.3521183414405	24.2391865268826	24.4441810502176	24.4217792647753	24.1496832471255	24.3490430654626	26.6244560217316	26.7386529606986	26.8354504150604	26.7617858579342	26.7421916132176
P67087	23.5682743844898	23.3059125583627	23.3853100089955	23.3412446217182	23.4960321019342	23.353357388424	23.240452170938	23.3983783800194	23.3361992535418	23.1444304639122	23.3248749296768	23.2810470838433	23.4248316116103	23.33801000001	23.2640616936673	23.4147265211323	16.9308297203017	17.3803088597685	17.3453619291766	17.0739741646668	17.1497669627749	17.0504332498417	17.2669512058023	17.2013390378287	17.244716883502	16.9365574292204	17.065763218275	16.6728258508283	16.7842386429667	22.6574318535723	22.4776802126717	22.3626887043184	22.1197130904983	22.4669969957154	22.4260712252436	22.1827210751543	22.2059495182627	22.3878648236536	22.3104546897953	22.3443230015436	22.2188428570669	21.925568927018	22.0598487708679	21.7362871350861	21.4403774955588	21.419368737597	21.3987019466861	21.4183035337518	21.4267059867052	21.438124814109	21.4072397523302	21.4164130484784	21.4390435616746	21.435390491923	21.342636808707	21.5206369028753	21.3984357923043	21.3882748564254	23.287670112474	23.2368197515958	23.3153834353842	23.1834012554927	23.1863923610851	23.2602040071028	23.2389125705128	23.2275046033734	23.2594570920908	23.2057437408442	23.0874521580532	23.0177052190639	23.0795655123226	23.0855165468498	23.1565858520744
P0AEJ2	25.6553564584873	26.0590450258485	26.2986827368942	26.4428579052541	25.4730927012771	25.9966022684432	26.2155866168358	25.8868557961409	26.1417060780636	26.0834273860512	26.5914645931279	26.623200436675	26.8314450710241	26.4925341397275	24.9847537768313	26.9862108702932	18.2490532527252	18.3978500797706	18.1327155956007	18.4650362330366	18.079266012938	18.3636856242956	18.695326858875	17.6754195597987	17.8467758482012	18.3483996658476	18.9044200029366	18.4081306797059	18.8089578922662	23.8963460787217	24.0255934564072	24.3335675804865	25.5446493095831	24.2885152187929	24.4172272395677	24.8230363636749	23.497238852872	24.5259678256534	24.5827121306949	24.739495303582	25.1205668004698	25.0826196208248	25.269208309785	21.5525537184195	22.870537432744	22.6815639966392	22.8472825813382	22.9808543035007	23.1373207727917	22.9659991231511	22.9895992686836	23.3410952821352	23.2594139890397	23.5597705714623	23.0133325566945	22.7276720512921	22.8573838426828	23.2317831002664	22.3022657393518	22.3686151608554	21.5164974067683	22.5195839466755	22.5333720361684	22.5141751500758	22.5371055718042	22.3122647756235	21.4966295088631	22.3999563859525	23.0707908269389	22.8235340102978	22.2125575363772	22.868807486441	22.5569395995824
P08142	25.4994699011224	25.5788226294887	25.4847078588459	25.5305083797857	25.3044127395836	25.6136305406771	25.6405917081191	25.5123050034108	25.5299814190078	25.4945466567515	25.5026507062295	25.580013878907	25.4367417829716	25.3861853648743	25.727836654394	25.3676970865834	18.8380805520778	18.9777718301256	19.087701088365	18.9352053439261	19.1206023937142	19.1419574337696	19.1749378700087	19.2434924579178	19.0243848965188	19.1200429245398	19.1057269533852	19.1633007912423	18.9864142685649	24.7237471744019	24.8820323175708	24.9914343072916	24.4235755449181	24.9697018164336	24.8943442968748	24.7548033173846	25.1835564855652	24.8217428461235	24.865551864018	24.8977867513997	24.7545331998797	24.9692055688061	24.8490432898434	23.9281742460843	23.9080696853271	23.9029833670558	23.823580655869	23.8575300217219	23.8429341899145	23.8907452060491	23.8018050436485	23.822773863692	23.8076630820541	23.6935239656971	23.7280313499062	23.9595010979727	23.7735718698403	23.8179138569667	22.4012930797176	22.3766940244717	22.4084401456081	22.292688412277	22.2656791371689	22.332437078644	22.345788008961	22.3476786742139	22.4164104711948	22.3397586835767	22.0697441012739	22.2227831130134	22.2164439233431	22.1659441927476	22.1658552784022
P76576	24.7888778086671	24.8736326019878	24.7912350402667	24.904403647974	24.6720374588387	24.8100879369182	24.9481852276458	24.954815048934	24.9565176057427	25.0848307662794	24.819269292307	25.0083157703222	24.8569604094166	24.8644092885412	25.0544690205386	24.7649849445947	18.7857844950254	18.8833025657421	18.6284597801869	18.6254555787769	18.7105239571745	18.6146128005182	18.8448589788834	18.7057606152227	18.6958569678807	18.433544692003	18.7439271391259	18.334172881246	18.6205062279544	23.3337722868007	23.220857126358	23.382106816183	22.9259147644015	23.4151135136079	23.3323797107335	23.2009967565966	23.4202892222195	23.3676504344131	23.2915816115285	23.2261010997709	23.1918637642098	23.1473015183274	23.0492868810811	22.5338829118331	22.405913751728	22.4192915753379	22.340948642776	22.5154486428037	22.4623734604954	22.5039998971091	22.5201452991532	22.4745248878526	22.4805870869619	22.518263667792	22.4686956286473	22.3872732249036	22.461646804752	22.5008652148858	23.3237211032473	23.3102189065861	23.3347135619124	23.331163520744	23.3119932689485	23.3274676701038	23.2466826186501	23.3303567169579	23.3478678748041	23.2549530508513	23.1687115932138	23.3170962431403	23.3257122494358	23.2633024445579	23.3006999905474
P0AET8	26.6553591883593	26.2452896774567	26.4459181070904	26.9860372255197	26.9100616784154	26.7664567238381	26.5916928541162	26.6859082777176	26.5970324045364	26.4968077686174	26.5311690416571	26.51023411032	26.6443156542457	26.7000043511378	26.4776033280478	26.6384306107867	19.3707384831916	19.3678604905751	19.2471510291465	19.3620658145716	19.2751924243591	19.4087567999468	19.5626765777741	19.131525420899	19.2094390863501	18.6778538146279	19.1054200475992	18.8253594473054	19.2142811706215	24.8501933248988	24.9345905532329	25.1792416904253	25.0154116492864	25.2207427545633	25.0797705684322	25.2133484091233	25.1163526873939	24.9528706139903	25.1788998987544	25.1518443447246	25.0490350563698	24.791910666299	25.0535040167935	23.6232925500506	23.7181231133614	23.7680582954348	23.7101346206098	23.4329822362	23.4164413982937	23.4079502568914	23.4913784990322	23.5608435801034	23.5692715456588	23.5274302334784	23.5484790523391	23.73614878936	23.4217150705304	23.4263425687537	22.4467183442559	22.3707395472637	22.4609447724737	22.2713900742475	22.4989095720112	22.3942098901641	22.4364787427281	22.4168640022128	22.4843464699887	22.4743194041277	22.1884252516044	22.1959818931007	22.200948878622	22.2645113245349	22.1817479659026
P0AFI5	19.3874851766097	20.1568805225435	20.1912809547743	19.2353037349227	18.9800837792581	19.8039702673156	20.0221916920442	19.9616644728385	20.0683374431265	20.0463886559828	19.7871995409503	19.8850409305764	19.877317089448	19.9825925723486	19.9836505320547	19.9320590022692	14.1065138683504	14.4910889669417	14.3765256300627	14.1309003115626	14.2247327881348	14.1681158024373	14.4054606081528	14.4402073481435	14.2845349540084	14.7967494219023	14.7502777980686	14.4743840727643	14.690952829513	19.5961569910776	19.48336706913	19.2723769157865	19.482829616523	19.0645638480215	19.3887951148688	19.6348695308756	19.3720466990582	19.5629280662036	19.3740206028583	19.4683396534104	19.974857073307	19.8659778791214	20.0002118670682	19.0218664891145	19.0545539762161	19.1159047294006	18.9290445317406	19.5665037694041	19.5234088085944	19.6819641208594	19.4907529664078	19.4993301129956	19.4533048004989	19.5732274201508	19.682862602092	19.1656578076366	19.6069906971219	19.5486620131372	17.7472161311355	17.3666637209443	17.4755751209465	17.2441593991937	17.3799536515613	17.2725568902973	17.5141515473523	17.1745258751565	17.4608638044333	17.1434629363141	17.5382571479884	17.6758467983636	17.6048789453428	17.2323272329034	17.517407962082
P25888	22.9630078786435	24.059870219939	24.2923612359954	23.1708871718738	22.8234718138567	23.1189768644675	24.0575832742331	24.2965891479437	24.0826886435648	24.2146013439406	24.2569261988795	24.0040088441482	24.0856737602874	23.906290595373	24.0774823789217	24.0733610082015	14.3773393366956	14.9497537718556	14.9353768700204	14.5770038879935	14.5920248180893	14.6728341360446	15.0164601049792	14.7606212005496	14.7545900408814	16.6959486977457	16.9139879625992	16.5033288566267	16.4570489620337	20.3049105321325	20.2317040111657	20.4050334032524	20.4133014942423	20.5916392160301	20.499746639228	20.5053017858307	20.0684424160258	20.4075250334292	20.3009847985714	20.2248566450939	22.3965634965896	22.4654657668797	22.4189365757808	19.8266912303751	19.8546675351466	19.8945824371643	19.8751448827133	21.8239207342417	21.8645443673494	21.8144893718738	21.8819175315919	21.7272482546869	21.7591152849545	21.5747320992276	21.5023957712879	19.866794449567	21.7315634927553	21.9231620665295	18.9175061137184	19.1536534577422	18.7257723049167	19.035572364351	19.035225996069	18.9026371397743	18.9193289081869	18.9734563440027	18.6458448641562	19.0864939096604	20.3883011366033	20.7136164153996	20.6105418771783	20.4499727771608	20.5689655136759
P16659	26.5843992049129	26.6631048368933	26.6900849578717	26.5237729259559	26.4254208170191	26.4519499566281	26.5923489033567	26.626462687684	26.6518333518765	26.2944662235158	26.6425678085697	26.5508172277573	26.6603734242419	26.6875510354276	26.5477159756052	26.6243584042968	19.3473553540667	19.6209804569754	19.568639007992	19.3940167239942	19.5342876820306	19.4445094195124	19.4986116146276	19.556025121077	19.5006785216854	19.6007332462584	19.7251914893694	19.1789711500099	19.7339222836251	24.786441938131	24.8759772738569	24.9324789832496	24.6910333667609	24.9021093604615	24.8230023385936	24.7130384480821	25.0037858698687	24.7296553843729	24.852876354389	24.8295350009736	24.7734712620883	25.0585496827415	25.1018381734226	23.9288880780532	23.8640361030259	23.8466974320787	23.8567514952093	23.9891314799669	23.9822182725504	23.9646567386564	23.9695481296627	23.9652206218142	23.9422857586695	23.9651325295975	23.9823575582386	23.9093705165736	24.0238352162513	24.0299460153038	22.8616132470158	22.810831266111	22.9004408383416	22.6484014717432	22.8668962997784	22.7479573341231	22.7272337104371	22.6905048922023	22.9298850443363	22.7589181336879	22.8955105685072	22.9053506439484	22.9687416644658	22.895861837504	22.8792908246422
P0ABQ0	24.283352352879	24.0139901531475	24.0885233213155	24.334031539775	24.1022387707109	24.4355341982384	23.8783555643662	23.8367654088867	24.1153726481786	23.9557907179033	23.9750705650635	24.142269131954	24.002232670103	23.9916505495827	24.0435096281451	23.9793599484596	16.7588998399364	16.9066087917125	16.506313780361	16.8057438721516	16.8731677168881	16.888493552022	16.7496992388281	16.3057589595089	16.7141918449772	15.5428202836081	16.5489121944587	15.9171412782973	16.4076345663827	22.1663396418942	22.1591217499276	22.2978628037585	22.0635991572193	22.3169002020952	22.1538785485885	22.1033678562978	22.2901111189928	22.0646519935946	22.155225885645	22.1810563866103	21.7744870781075	21.7538337172939	21.8956122604337	21.9166536185368	21.9138594431532	21.8132840833656	21.8760072609708	21.5388254887207	21.4498367976239	21.5367262508615	21.4429303381275	21.5026677002907	21.5265087908465	21.4921319105908	21.4329975232238	21.9000132682964	21.535787002421	21.5484814041675	20.2564022096073	20.178292829055	20.3406281567409	20.0394974255705	20.3065468151984	20.2140914047493	20.1612426205411	20.1117036970192	20.2455457430665	20.10026194543	19.8741123505194	19.8398250388996	19.8606550872539	19.8680176854653	19.8789489637933
P0ADC3	23.2041382660254	23.4971413751239	23.6402965766451	23.6625888466805	23.3986393265429	23.4566852889207	23.6061761043494	23.6798580426946	23.5129559738103	23.5764861920896	23.6178897989923	23.4487686608128	23.5393368040205	23.5566987573835	23.4581632676998	23.5532102242758	14.8029000095965	14.9428168678109	15.0174261051151	15.3037308122591	15.1644316575791	14.9970868391549	15.1758341008746	14.4607438434275	15.2754479834251	14.9020594433029	15.330591310912	14.066341505445	15.4223407656076	20.9730568869943	21.1275334334549	21.2411580605812	21.1792044770383	21.0054504842206	21.0714505781805	21.1590324141012	20.9100790676217	21.0249326770739	20.9305294547686	21.1664806285547	21.0530216871994	21.3626940544399	21.4455291880853	20.6133146641876	20.7296688671019	20.7040032391035	20.6905112861965	20.8232754887505	20.8166899461465	20.8664926289412	20.828677306657	20.8287935027885	20.7786514795572	20.756230532707	20.82628934147	20.6333305217403	20.787606089985	20.8037590536352	18.9493080806411	19.0985538919051	18.9492681782931	18.9531818997441	19.1092899503286	18.9018597573956	19.1123529604029	19.1100346408526	19.050348217238	18.8764210195035	19.1363828874476	19.2772329056845	19.2538959469407	19.1104705654644	19.2509205977234
P10121	24.8845077913478	24.7774600100022	24.81796263572	24.7577305913836	24.782717924546	24.706128996014	24.7108177820469	24.8342644480491	24.85496023913	24.6287196364085	24.865381951395	24.7691838887133	24.8280971543097	24.8451904410132	24.765106385275	24.7819929709914	17.5938068882073	17.7540393147136	17.8799361747245	17.8003058991943	17.8122587958242	17.7100934103752	17.8370981579185	17.8785479033986	17.8086311566009	17.7231076168072	17.8089830227142	17.6293708511395	17.7580475005131	23.9162946183625	23.9027166211845	24.0144840051813	23.7354878505972	24.0718727915939	23.9768629991556	23.694427606909	24.0329917358807	23.9836714050331	23.8897338074846	23.9019621072389	24.0302491927297	23.7527073068149	23.8341631617834	25.2379511258513	25.1935506263085	25.1769881707211	25.1320179936004	25.2186270867465	25.2036440289978	25.1791049834737	25.2429699601618	25.166560310573	25.1890205303716	25.1780906690602	25.1956470483681	25.2335439064133	25.2133076148499	25.2265568370156	21.2709112243098	21.238268276597	21.2328928195645	21.2447970041651	21.2726206733429	21.2585602833402	21.2823599830517	21.2376557848844	21.1639161966158	21.2416468868412	21.1961770582135	21.2043203892434	21.1870451314631	21.1724934340207	21.1664499804527
