rowname	DDA_FDU_D5_1	DDA_FDU_D6_1	DDA_FDU_F7_1	DDA_FDU_M8_1	DDA_FDU_D5_2	DDA_FDU_D6_2	DDA_FDU_F7_2	DDA_FDU_M8_2	DDA_FDU_D5_3	DDA_FDU_D6_3	DDA_FDU_F7_3	DDA_FDU_M8_3	DIA_FDU_D5_1	DIA_FDU_D6_1	DIA_FDU_F7_1	DIA_FDU_M8_1	DIA_FDU_D5_2	DIA_FDU_D6_2	DIA_FDU_F7_2	DIA_FDU_M8_2	DIA_FDU_D5_3	DIA_FDU_D6_3	DIA_FDU_F7_3	DIA_FDU_M8_3
Unconventional myosin-IXb	18.97389022243239	18.689226179425592			18.94272171485299	18.898656840319592		18.82788019749289		18.929900995951492		18.63969542331269	18.78730909633441	19.01087652653221	18.427159213809713	18.88847292003551	18.95087068055471	18.85343012963191	18.51151339748851	19.028706381112613	19.07498555191681	18.865868679037412	18.745500788319912	18.858318044441013
Transforming acidic coiled-coil-containing protein 1		18.581106742762508	18.12499994900411	18.447856288351208		18.429506199213307	17.87713081500171	18.57664957302031	18.10574522946621	18.05994683429421	17.990715289642008	18.20931336747951	17.973502060648865	17.977655095297965	18.162063271915663	18.658850758523165	18.220985599136565	17.868769768833964	18.515744350553664	17.246397520758865	18.497935371566165	18.330521952294966	18.503046833370565	18.783061777008363
Protein-glutamine gamma-glutamyltransferase 2	18.69819382884341		18.66537868917851	18.887123885822312				18.74208490732791		18.42094896510461		18.72687341794091	18.491393710202125	18.940118836389928	18.156467234712927	19.349877523880526	18.757420598884725	18.024907513574828	18.358162679538626	18.864394987291227	18.588601607888425	18.743745968253627	17.617721924800126	19.095737629987525
E3 ubiquitin-protein ligase RNF31	18.847628463430862	17.61352714526686		18.483330915234564					17.361571191563364	19.010533507601664			18.425986974867666	18.228614066539166	17.454905612041166	18.255031190251167	18.362455896102265	18.525714762774765	18.494777386758464	18.193840588507065	18.037197378001167	18.253372281489167	17.798820161962265	17.987117699562866
Nuclear pore complex protein Nup153	18.9524218481932	18.574784745600898	18.5000692845955	18.9190109110347	19.094165997391798	18.7716483866968	18.987416464802997	18.889920225313	18.9399285778401	19.0385980049968	18.8733710297421	19.0474426879662	19.17379359240857	18.684206962558868	18.771982682323667	18.800646672235267	19.126977512885468	18.947207994800966	18.820842826315065	18.871275286272866	19.094359687350366	18.670604383667868	18.761801751925766	18.86507881142977
Pachytene checkpoint protein 2 homolog													20.4990835714979	19.7263586422233	18.9209389291571	19.0560914448575	19.2768362701951	18.8440552122028	19.0149914977805	19.269180320174	18.9991572449091	19.9525565900393	18.914002482815	19.6127717673528
Centrosomal protein of 170 kDa			18.00798950860708	18.70511184653148		18.864017593657078	18.18321892383498				18.20083732025918		18.4205777564122	18.4078091343941	18.6693610726423	18.4616950431941	18.5261158844794	18.5249608189375	18.0554307127929	18.1597980827261	18.0719598414221	18.5793465159766	18.2270220071022	19.0638735631592
Retinal rod rhodopsin-sensitive cGMP 3,5-cyclic phosphodiesterase subunit delta			17.305013855850657	17.83702567783356				17.57970502831556		18.433352603858356			17.812272586768998	17.290230346147197	17.0994861659097	17.800844103005797	17.7570380553811	18.059253412809298	18.5691749615002	17.5647375977793	17.899985491818196	18.248706505840296	17.959304110890397	17.420605164661296
B-cell lymphoma/leukemia 10	19.042273951301613	18.572526983827213	18.676288209370814	19.287780713411816	18.692385746804316	18.703881452698216	18.405588059402415	18.591996159710614	18.475802889032813	18.654062930502317	18.414067479576413	17.711790610563014	18.797280290235964	18.339294297368866	18.400001981147366	18.921253704993767	18.811021070502264	18.595962686592365	18.346935073968364	18.864033421243665	18.729729996702467	18.363804490823565	18.186690325289465	18.872437847333764
Xaa-Pro dipeptidase	19.070187436911116	18.867821736617117	19.068244226860216	19.263591307424516	19.027812100672715	18.83524276368672	18.942018581369318	19.26219264308442	19.101725919019717	18.89505035784712	18.957502432183517	19.167141109140918	19.1129775139932	18.7214170944488	18.7968333879814	19.518137671516	18.6588990819228	18.729560376358002	18.860104832369	19.441207945358702	19.0239541537857	19.0692666934292	18.9773922199981	19.5487796436566
2-5-oligoadenylate synthase 1	18.361116692360106	18.577816229420005	18.759005420883206		18.436456722787206	18.654727033237705	18.702308497019406	17.555264454330104	18.577071709479103	18.497438785526104	18.708458648658205		18.53961803643431	18.513411744862207	18.74825329285261	17.748899794555708	18.595026089377807	18.68497494951291	18.364665975784607	17.431363914585607	18.57497318248321	18.79181995159111	18.921468642902607	17.818845305597808
Ragulator complex protein LAMTOR3	19.22543342894885	19.228669661850752	19.335758405188653	19.193526780396652	19.27379753138145	19.276638121125853	19.23920049178925	19.202438843532352	19.221715503694853	19.20046248325605	19.29946843432715	18.65869160380005	19.370008962155683	19.269051551452083	19.086972055709182	19.164881288648385	19.059659400992082	19.257073520808284	19.247222642660383	19.059763271774983	19.227589271757683	19.230846464856285	19.138975310722184	19.243757547754385
RNA-binding protein 28	18.860858271713955		18.309729748736856		18.344046108405156				18.738290762652355				18.979688644577717	18.384555306051116	18.347410308067015	17.928115906581816	18.132017211733213	18.257821001106116	18.425450127328514	18.148113616618815	18.645958706678915	18.794768963407115	18.057863421315215	18.289251909126016
DNA repair protein XRCC1	18.022395585101183	18.339417579070684	18.315952703147484	18.450976971214885		18.120337487472085	18.008522537722385	18.514483620245684	18.358797931598385		18.358796794415184	18.527950032996984	18.297165598394418	17.963258235604115	18.319373474580516	18.512766257827117	18.357543083861117	18.052817854186117	18.30307009865402	18.423638525837315	18.472129294068615	18.249152443664915	18.243648517591517	18.318738382893116
Inositol 1,4,5-trisphosphate receptor type 1	18.743501216831895	18.65486630793769	19.067097240584093	19.493482422151793	18.598916214770792	18.535737298546994	18.830746714003194	19.074168095263094	18.818603916630295	18.909083957662492	18.903367473267192	18.78522601576149	18.85097178808581	18.66763224412411	19.40453478744201	18.85961800687561	18.82919260648031	18.95468723031161	19.20493051926941	18.49217975832201	18.79356024390521	19.06180250553481	18.89314969424321	18.40253748881651
UPF0587 protein C1orf123	19.046547839515785	18.990339123015584	18.975349853051384	18.970093769518385	18.944894181894284	19.007694233318784	18.857910643152785	19.051669460365485	19.049063160924085	18.839510299912586	18.914830726481885	19.197199985131384	19.04202321897117	19.135093802074373	19.369322703099872	19.217547846632772	19.102788634624172	18.44900955875267	18.44256049665957	19.14567753314657	18.91126160053777	19.01846811567007	18.992494813817473	19.01885495229617
Probable dimethyladenosine transferase	18.702775864836347	18.21006001709495	18.477245731068848	18.498774842204448	18.70709127900505	18.33694792874735	18.47410620464515	18.417148875287648	18.52420447805045	18.43533787252125	18.32842143157825	18.106012129739547	19.279674030967314	17.922131531171214	18.497435566157016	18.345029825017317	18.487347158593817	18.310314731606717	18.209207711329416	18.703293704272415	18.657348585589617	18.042375602249614	18.377611382265414	18.386356825559215
Exosome complex component RRP41	19.32346110661669	18.651282102531688	18.91473481780279	19.04177782058079	18.87179691783599	18.89454991720449	18.93603397269779	18.05250831278419	19.08653854836659	18.668620936604288	18.47628728129559	18.65505975967549	18.517934381890075	18.757819604482073	18.312081818774875	18.705832972026574	18.837169795084975	18.965753885907176	19.043941499703976	18.717369588353776	19.189618293496476	18.983877895359974	18.461615000984875	19.079636757930874
Glycine amidinotransferase, mitochondrial	19.7280165339003	19.7125756681016	19.6598823432244	19.8195203555177	19.6768673352572	19.8180333417539	20.0536281914128	19.5451608899706	19.2466751860897	19.4427327179948	19.8462129172254	19.3845671314593	19.392609868858766	19.47359564412657	19.92305141879587	19.631894248067468	19.48215094437807	19.70972586387767	20.05760623264827	19.81203061332887	19.479605998543366	19.685344189673568	19.77678552714027	19.50947206246847
DNA-directed RNA polymerase I subunit RPA43	18.394368198601196			17.836437992772595	18.430740320614294		18.501985254645696			19.154399828570593	18.327407889975696		18.7971119916581	18.5570389870798	18.6889049071783	18.2884336062576	18.2878665392978	18.1198090831389	18.5446225807843	18.6345565273494	18.624449133316	18.3915805855959	18.3671299809279	17.9417785712133
Thioredoxin domain-containing protein 5	20.307705012463845	21.344273562653044	21.150974639377644	20.831199448536744	20.341621346683844	21.318695247929444	21.231738791695143	20.887142246105146	20.388237015648443	21.364845105084843	21.222759010702443	20.841130988894346	20.258262572658012	21.32347506180931	21.23992472694321	20.896433536918213	20.25136386811751	21.381472229150713	21.267389974838213	20.85371384666531	20.273494987126913	21.36936827551251	21.27321881537361	20.84220452066081
Pyrroline-5-carboxylate reductase 2	19.092594829623234	19.117819313159234	19.020983156725034	18.876499952602135	18.987378816841435	19.113769831363634	19.134675488405435	18.957778519877536	19.339393239206036	18.744786933700734	18.759431190928236	19.084538559211033	19.049886007409533	18.782532782013735	19.097627326444936	18.928891891659834	19.035303558126635	19.114339914255734	19.342467203796335	18.907359813671835	19.052289160061335	18.760855070099733	19.179472836654135	18.978624267450634
Dihydropteridine reductase	19.23459694039402	19.110668756086618	19.29945320033102	19.08469726647672	19.025014175026318	19.09047488497112	19.04856900162762	18.66772389109882	19.54687686830662	19.035708889380118	19.33741795878262	19.556128065135617	19.196925327297432	19.03952613955873	19.148654896815334	19.116189183373532	19.213559919912132	19.07129334804713	19.253136359044934	19.203201350776933	19.236083880058334	19.410943381273533	19.064594609203734	19.083221502255334
RAS protein activator like-3	19.27802051098081	19.15068802571591	18.777891099250407	19.15376004933021	19.22627972612131	19.287979274450908	19.139082436502807	19.346561699303507	19.189118002060408	19.23692627110351	18.954182706409608	19.225976482962608	19.265219205393343	19.17479961963874	18.88597893316254	19.26689450787424	19.407041723383443	19.26948047722114	18.82902218961254	19.24355126895774	19.359084145220443	19.03848154180554	18.82817880132024	19.398733870602044
Selenide, water dikinase 1	18.873327979492483	18.831275099204884	18.735720407628882	18.939660473844885	18.451976925639684	18.721960794177985	18.760562076771183	18.808560020271685	18.845397280558384	18.844566112136484	18.753855599444684	18.967192599900383	18.6278631411245	18.802284265883497	18.891575018558697	18.904751982195698	18.7796116291008	18.8302625193901	18.6003337857227	18.872075392184897	18.767926774739	18.832239209299697	18.7891726197924	18.835959031079298
Myeloid-derived growth factor	19.84112556691374	20.51463854737514	20.49888614796364	20.14004092410544	19.93018614736234	20.689823399479938	20.50292552728694	19.98867660691964	19.95420912672224	20.54130122534884	20.55025473804654	20.24930749490904	19.840447792174906	20.569277429834806	20.559510069199906	19.859859960039408	19.818638395934308	20.410374639094705	20.596008243521005	20.387128248231708	19.959461611201906	20.371784333137807	20.700581433317307	20.328303296745606
Transmembrane emp24 domain-containing protein 7	18.992307712507362	18.885205588222565	19.185057212230465	18.714402352704564	19.060746027975863	19.108346410317765	19.296201442949663	18.547618359440765	19.067818705150763	19.013652819348064	19.226700718286164	18.775798044899265	19.0496078153157	19.1361125056225	19.319707551576798	18.6734659723259	18.729248797172698	19.413707484572498	19.1276481775892	18.3621691471452	18.8139844286167	18.874089860451598	19.6421132731279	18.732000380516
Leucine-rich repeat-containing protein 16C	18.549435486481116				19.52807232483162		17.60940754173552	18.712078098465817	18.57986191125162			18.57784530052932	19.12154331062484	17.60366373926964	18.33027438647874	18.63530832987494	18.76728886315304	18.32233173807114	18.36546537294504	18.46313840769204	18.87969398288134	18.55563158819124	18.37303806969694	18.16973099811894
Charged multivesicular body protein 4b	19.92563038838666	20.21777641001836	20.39665565055126	20.00109701857336	19.95143463952086	20.15067442772096	20.48709239609406	19.79688210747226	19.71089621216276	19.98926069797326	19.90664178590296	20.20894976801866	19.89155939020903	20.234168347631627	20.146522069211226	20.046548929274728	19.917976195769526	20.16677303607283	20.241884661347626	20.028178007694127	19.723702785225527	20.306805844482728	20.20878919434193	19.830083041134927
Engulfment and cell motility protein 2	18.66728658608222	18.01935159740832	18.00436887055022	17.56166540485082	18.31247853863182	18.32968796416742	17.89879452850362		17.93336305689822			17.90139956168122	18.021496696799524	17.786462338035623	18.343321917128222	18.14856003734762	18.223602166255322	17.405047985525123	18.538614452825723	18.25935570200622	18.295549246378922	17.965700691167022	18.001861652528923	17.384531921859825
N6-adenosine-methyltransferase subunit METTL14													17.8839213259834	18.1174194220357	18.8090861407416	17.8896393421538	18.0565806013657	17.7906150661374	18.1020906991779	18.4041179713054	17.837183995803	18.1108968012915	17.783271744833	18.2779341287064
Mitochondrial import inner membrane translocase subunit TIM50	19.10307354334947	18.64351828039727	18.68529354551757	19.04604932798157	18.77592942843317	18.67090112044877	18.78186299201267	18.93745187975107	19.16288431773897	18.714184348885972	18.72007371869097	18.54492747312667	18.982604364982002	18.885303727826603	18.735426095632302	18.749456316388205	19.000564231509003	18.840588101189702	18.848736665674302	18.566349615753303	19.023983317279804	18.779304738864404	18.986271948133602	18.387560853100304
Integrator complex subunit 11													18.6475673382548	18.8293346509338	18.6342282318552	18.4885653801482	18.6760458197231	18.5177595612237	18.3552925375425	18.674996124031	18.7327011786981	18.6359511289066	18.3057357064542	18.3133623743747
Trans-Golgi network integral membrane protein 2	17.744335664181847	17.797590917717745	17.565433894060448	17.203718793759446	17.597902904733946	17.678069056694447	17.907313591747645		17.618430991538947	17.871611732489047	18.050468156149147	17.116048842374646	17.654488398608986	17.595988809461485	17.876174558296984	17.254943217540585	17.787246213168785	17.637959950790087	17.654105284951385	17.396310205302086	17.632909915647087	17.894587155095085	17.959094670880386	17.028792193128186
Nucleoporin p54	19.386698682842788	19.366842010370085	19.211986454919987	19.222412734300885	19.130741671271686	19.320206559414686	19.342009991423186	19.036153495394785	19.328021227216986	19.164412982020085	19.253474632067885	19.258901044474786	19.485178481253335	19.018767666613538	19.224610270721737	19.251865274041336	19.26927471631984	19.22890305443944	19.368606169698136	19.382183312647438	19.017192194795836	19.250368435615638	19.503589341143236	19.021322568428737
COP9 signalosome complex subunit 7b	18.20617215499889	18.604386000012187	18.370993169824786	18.475227052684687	18.540161660619987	18.56460428120239	18.62148647972579	18.573372571271488	18.62140550946029	18.63710481117989		18.660087386069286	18.359209010965476	18.747245299474674	18.686561943937576	18.583964684810976	18.750011483941876	18.374714128073776	18.566382698057975	18.492594988299075	18.257986265250377	18.372788991239574	18.699397220921174	18.470020807314175
Endoplasmic reticulum resident protein 44	19.81542926016183	20.32661955802213	20.39187191781763	20.27872169598233	19.810197860213233	20.25774633380093	20.283463692617133	20.21316715076913	19.989802468164232	20.169480881608433	20.27497170258223	20.114483867866333	19.756466301589835	20.291161087845936	20.429767449129834	20.336872224331035	19.625293598754336	20.348409479537334	20.366490955437033	20.184264972095235	19.678082292103635	20.350377558150935	20.360036200304535	20.198734270326035
U4/U6 small nuclear ribonucleoprotein Prp3	21.080019616246123		19.953700699356723		22.563299165392223		20.09581545056752				21.40397913914532		21.1215580659271	20.7346433295409	21.0741353978608	20.5152024954164	20.9165186318425	20.6019263172684	21.4846815355537	20.8986284784156	21.4302398911551	21.681534336385	19.9914524946389	21.404286638121
Protein diaphanous homolog 2			18.857251907220196	18.220052420619197		17.899446585609798		18.362512747927497				18.634765441686298	18.704982184992872	18.626363652633373	18.244622648184176	18.633763838052076	18.40574465026487	18.294274346686677	18.910088757448577	18.73765552989658	18.872537302316573	17.659957807523277	17.543839908425177	18.86759407790168
Cytosolic acyl coenzyme A thioester hydrolase	19.66126968065633	19.626457332345627	19.71528889598923	19.979643404673528	19.629027582157626	19.678760478979328	19.73728351994133	19.833282735551627	19.665560564630127	19.853885083253026	19.93074545389093	20.00118597669253	19.67868549636138	19.70031157915818	19.836221687989678	19.88827305799518	19.72446343571368	19.68812097265998	19.83716214735188	19.84334606943558	19.72254320035128	19.730084590510778	19.832402536546578	19.83077593468668
Protein VPRBP	18.460884082568565	18.589352045054067	18.608427753419264	18.209417156864966	18.457037006840164	18.365185303280764	18.506388128135466	18.336653306267564	18.645916645913665	18.381467774738766	18.242251339936765	18.477251499045565	18.298984162902784	18.310478021990082	18.819794465322882	18.420612396544183	18.397877292358285	18.463893634449384	18.418553208997185	18.397001157264985	18.336190290971285	18.34094815991738	18.602136110941384	18.473763140406284
Non-histone chromosomal protein HMG-14	19.661728859441308	19.855499799182507	19.428094431084006	19.528972177706006	19.815914314115307	19.282993366939305	19.441062178734605	19.488577865086107	19.816247857154206	19.700689963438705	18.984993832986405	19.228021645611605	19.942955481868175	19.872783251503872	18.792037888697973	19.635126545655773	19.692218429027772	19.861835334468772	19.508528579849873	19.514876408764273	19.019986691199275	19.664147439726474	19.504703449760374	19.223596790957572
Syntenin-1	18.20061965865338	18.06151780875378		18.04573798689988	17.90688084730288	17.95288130064018	18.11640783490038	18.58998484269758	18.32155617602198	17.78751338006918	17.81843388535918	18.07076736425428	18.188553698134623	18.148679387377623	17.837966898101723	18.363393561343223	18.061227091718422	17.947006156120622	17.349070183316723	18.38349445803762	18.22477944088252	17.98704181868462	17.834346471641222	18.40336048036832
Pre-mRNA-splicing factor 38A	18.638509474727446	18.579478082764346	18.345477174177546	18.550360782011346	18.357586651200048	18.514693816273248	18.148772020933947	18.633796660307947	18.234240337557946		18.623508066966046	18.502014702330847	18.117711618966332	18.219079607815633	18.582288150892733	18.536439970139032	18.566286376760033	18.748766451922933	18.402520471846632	18.526009240188134	18.858009478814832	18.415877522576334	17.983115298744135	18.634336123539935
Phosphorylated CTD-interacting factor 1													18.8605087350931	17.8060183401923	17.2788349260996	17.2983701267621	17.9737740611316	17.7149262987811	17.1366298369227	17.883183332519	17.4905409792834	16.7796561770908	17.9508549862216	18.5840443047285
TBC1 domain family member 15	18.81274827230293	18.661020370520028	18.28567509487633	18.21896875700083	18.66902387592063	19.08691043159323		18.70335561544293	18.62722368457363	18.15568148013153			18.4855849206986	18.5805794566453	18.36520008791	18.5872296949079	18.615716678850898	18.7244802637274	18.7486083467204	18.4864301240393	18.6130003549101	18.7704627945831	18.429506894682998	18.5311920866293
TRAF2 and NCK-interacting protein kinase	18.593004721482714				18.599584242762216	18.671613090541015	18.646559305255415	16.613442202422316	18.718778871677717	17.022161455175617			18.41609474744671	17.593131013462408	17.416868464745708	18.203000239424007	17.88507192132451	17.536815985284107	17.69686514223141	19.39907543198271	18.10172067777441	18.230599997636908	18.19135198735291	18.268370427314107
Protein Dr1	18.31983086198236	18.48128270960916	18.35710314115586	18.84043712800436	18.61984253530306	18.78235543883556	18.29816922440186	19.13624681504806	18.67272173467056	18.34628803344506	18.76264617541496	18.21010967216056	18.869134021633176	18.606833777047676	18.450349630534074	18.760469915849576	18.823998718556176	18.734909128901876	18.265945158339775	18.579866606555974	18.412319033090675	18.604482220629475	18.251845919414077	18.466879339478876
NudC domain-containing protein 3													18.2511024552596	18.0952961561485	18.8881421968831	17.6537481340332	17.3843323985124	17.750691348656	16.5678050161673	17.9336742953702	18.6852381733826	18.6274824987938	18.4474826944806	18.3550228359535
Far upstream element-binding protein 1	20.72669446127838	20.62849786250058	20.71686527557218	20.74831584726608	20.72422696128978	20.70349888405508	20.68061532797358	20.64050174210368	20.88771310563158	20.65784661671098	20.62582468070648	20.65996891630278	20.776170348210297	20.667514022196098	20.6742690566991	20.6932300797404	20.8070420809424	20.654801281789997	20.633516165828	20.806830803948	20.769886756940696	20.613443018337996	20.637418165041197	20.666447901716296
ATP-dependent RNA helicase A	21.02607456492251	20.92070159457061	20.83724227479621	20.88391842325801	20.99928525263721	20.98210344722231	20.90338877946031	20.94811137141961	21.07395237942781	20.97013522601251	20.91911737088451	20.88244102679521	20.966419008869494	20.982746272120295	20.896698347488893	20.933106747913193	21.004854546073993	20.937424264313094	20.909781275002295	20.945318908073894	20.992757035230394	20.983593145081294	20.911963780445994	20.881808380794496
Redox-regulatory protein FAM213A	18.709656694296047	18.357163033318248	18.720696053755347	18.40101662250735	18.38129793755205	18.20440007083585	19.15545703004155	18.40162135230285	18.29523453945095	18.34171111964055	18.624489008419047	18.369668951521447	18.594124114507483	18.476201641704183	18.783745010411383	18.35227841864938	18.060945206839683	18.482653167963583	18.986008168024682	18.45408606883588	18.207552765626083	18.268169446826082	18.98625941879868	18.310388985453883
60S ribosomal protein L31	21.620476282856448	21.575303694523846	21.604069341003946	21.467886039931248	21.487559277604245	21.515353866309045	21.644248320699347	21.510001467893446	21.512086684257746	21.392006568966547	21.490070345759644	21.267402634405148	21.589040728130495	21.525799626613097	21.563331715042995	21.394689043889098	21.550460227282997	21.437584701900796	21.502057364160397	21.488681623805498	21.571602222471597	21.432410377305896	21.602181389844397	21.428625503763897
Protein SON	18.966033266148692	19.181188869567293	18.945315354985492	19.107365075361795	19.315386777645095	19.041280590641193	19.013072680582393	18.902170221305393	18.969115625683493	19.104672370312493	19.087560878695495	19.074181827973295	18.967676685792245	19.124567472431345	19.003270193731943	19.134588185802844	19.212176151873145	18.986217124541746	18.788550037219544	19.269786741456844	18.961793966545745	19.061553017307844	18.966339372182745	19.230824590015445
Survival motor neuron protein	18.244227660304823	18.00167108235562			18.53860991012842	18.05421015563332	18.13851553408822		18.403275199197623			18.420974549028823		17.95160160682014				18.312342260298042		18.390450271012043				
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	18.35969660598415	18.83697721830845	19.037913260294054	18.841016336353352	18.25768759324445	18.465959168568553	18.704890446317354	18.319492006998054	18.234732487796453	19.120553281797154	18.800870486209053	18.553344950448654	18.278386852175185	18.827195973828186	19.291102937484485	18.367637198971988	18.273024166865486	18.770609655714384	19.248434942510887	18.447960874972285	18.075035233642186	18.853153830613287	19.039937310341188	18.060654865199886
High mobility group protein B3			19.087463691353918	18.817442630959512		18.587584810437214		18.783484115332918		19.224106194426717	19.112824580272914	18.901467295717218	18.744853034999252	18.89923347743955	18.925924344650852	19.140777572706654	18.679621577168753	18.79522526828005	18.76828775200245	19.24885801124205	18.63674699063305	19.325804927404953	18.545191584519948	19.20847931415325
Protein FAN													17.8499361105714	17.316916403676	17.2814643909481		17.675240901818	18.6724260293643	17.4594817735956	17.5227329703276		16.5330308839883	18.5243583029226	17.3828469130049
40S ribosomal protein S12	22.014777596587702	22.052318507481903	21.987228623498602	22.026479419614102	21.9750604482021	22.0471237688173	22.1988534537141	22.110124247842602	21.974656018487703	22.039184176619003	22.1309766831409	22.219752223702002	21.997156509295316	22.041788071856516	22.120042865799316	22.100029787188415	21.924483479349917	22.078811371839016	22.150620012006915	22.095520433749314	22.008352753796917	22.113593132121416	22.083417201686917	22.062719549018215
Cytochrome c oxidase subunit 3	19.477112548010105	19.580450893645807	19.259069890203506	19.088528190685107	19.512759933309507	19.495312462164208	19.358592682243508	18.936311833761405	19.335598581131308	19.137251125786506	19.309976404780805	18.799729376991305	19.471582454607205	19.562764781410408	19.553713884003106	18.355974171184908	19.748540445809706	19.380823441901008	18.911799283260105	19.032101961252007	19.820009775806508	18.842875103821708	19.571130231220007	19.039378388436205
Small subunit processome component 20 homolog	18.21944907241985				19.78638786292235				19.74507571341895				19.32206793807258	19.00543937969388	19.269815323945277	18.918240779409377	19.726100715258976	19.31135764088558	19.312367931845678	18.827240838794676	19.111332080587676	19.222728708073678	19.33243581326448	18.74366570525918
Regulator of microtubule dynamics protein 1	18.40782627026987	18.863624657087467	18.39026257464957	18.832877979002166		18.36853170530747	18.794110949934467	18.730761989964467	18.941504145733266	18.378358573556266	19.021205355131766	18.76943006495477	18.38908938150193	18.485436866236228	18.75684316022683	19.060109970196528	18.523027802192228	18.526837640318828	18.76917194664943	18.881075354917428	18.48627318244973	18.49806302670743	18.46925151862243	19.11755288203553
AH receptor-interacting protein	19.568823906399682	19.747283080740182	19.676684057569183	19.51916694348518	19.74380123048768	19.42474458710368	19.709877574977483	19.645097301166683	19.582642909282782	19.65783271121278	19.634776835407582	19.69074701346788	19.43020440836625	19.49352220585095	19.670393371358248	19.72449394983265	19.62674601764525	19.56958295010825	19.65947825248295	19.87091387848785	19.69489019426895	19.40875033728705	19.742062040597048	19.710440545015448
LanC-like protein 1	18.897475228413313	19.023825653571016	18.921643698795716	19.044336107050814	18.957932972875014	18.824222931796516	19.723781344648813	19.352411481878015	18.942775754750116	18.904137121413914	18.859566567015516	19.160374441251214	18.977953265750013	19.039961168160314	18.973666721337715	19.273444283204913	18.862965495583012	18.934996635376113	19.061216526605513	19.134588674149313	19.025010903505112	18.881958471193215	19.139031624881415	19.307689533713113
Leukocyte elastase inhibitor	19.59481927748715	19.548578947677154	19.439358297182853	19.302454677544052	19.194643584782753	19.736261477291354		19.208859972843154	18.796591130562653	19.53684240524625	18.28598884830405	18.915339744072853	18.782347218423915	20.040014198516815	18.797126496394014	19.309858107843716	19.049170793529516	19.993408054941316	18.673137096286915	19.104426862634718	18.746261466864016	19.879795294218415	18.650293697229117	19.368816481084217
Septin-9	20.80326146467663	20.793101028412732	20.63722695182463	20.81952680168623	20.65993482786703	20.781740625969032	20.656987591729333	20.91612250637323	20.769934971303133	20.81152541600453	20.88226728166903	20.86337878514713	20.649101558408564	20.699873922014266	20.641617783600665	20.969837878381764	20.608347052185966	20.700785948827367	20.839703985740464	20.835900666437766	20.840664909005966	20.885926596561966	20.865278078385764	20.857969873111664
Phospholipase A-2-activating protein	18.898059437378386	18.962036905465183	18.894645108682585	19.083751386888885	18.946564917517886	18.861979949486383	18.881697971897484	19.073992963786484	18.938227036804783	19.083251317718183	18.834424308873686	18.967456425180686	18.894627350979285	18.901117468729083	19.006074403799886	19.049498401080584	18.830234099008283	19.020179994522085	18.840527086752886	19.010864873061983	18.966456407456384	19.007881847569983	18.991514962797584	18.907110833921983
Mitochondrial dicarboxylate carrier	18.315310444897786		18.293821685442186	17.774476035922888	17.778895869584385	17.894889893606987	18.463505286944486	17.969120442370087	18.152964914371186	18.292510233427485	18.158298318715886	17.72188881582109	18.201432035304606	17.896531961768208	18.252843965944507	17.767021347641208	18.127345700346208	18.170865532913908	18.377886229139108	18.028107826828908	17.833185946116608	17.937448123804106	18.421995097039908	17.81880404482831
Phosphatidate cytidylyltransferase, mitochondrial	19.4654896889785				17.555323225473604					17.807765260433104		17.435253495935402	18.22505743515492	17.84363603665732	17.99636881596832	18.23728948745732	18.69725940772452	17.61343852512812	17.88907411960992	17.57613564833622	18.15363927456782	17.74533730813692	18.41396560444022	18.01193290514852
2,5-phosphodiesterase 12	18.287484041584424	18.399525196293826	18.393588510923927	18.335235568075927	18.553700403582926	18.328138929246727	18.424215824988526	18.251477389637724	18.270998035840226	18.322751758623724	18.309117289855525	18.552517081877827	18.395843226925408	18.385394578369507	18.529696623047307	17.94060327580111	18.10175952520761	18.54061266976201	18.516182533577908	18.16799298332191	18.453609755739407	18.518280057399608	18.388334405965008	18.49044039541461
UPF0488 protein C8orf33	17.952966477003578		17.768463187332877	17.73248465149218	17.552735200079077	17.355644709830578	17.614078457641476		17.74301659625158		17.82832554230778		18.02438052756858	17.034572346430583	17.82173908558268	16.994682256389382	17.91817516438138	17.70797666391828	18.11405843668848	17.209627500675982	17.215883637861783	17.75100390727458	17.89761468205918	18.031111569824482
RRP15-like protein	17.79618761145638	17.23814746210448	17.588533790406377		17.829943290140676	17.69266970725218		17.580816182462677	17.915135668944878		18.04012022525748		18.013428426820138	17.31347056331434	17.73285560945324	17.45184478979714	18.06615922025094	17.56167937304144	17.916039395400038	17.73914777370004	17.59698107882084	17.792987260702137	17.81698009430734	17.376766717568238
28S ribosomal protein S18b, mitochondrial	18.773804289424177	18.82671211639288	18.75830082014898	18.686788432608477	18.81341058252778	18.765706403346577	18.707080345099477	18.75775329724408	18.636008526998978	18.803323636925477	18.795705372240878	18.675510724284678	18.88504545926793	18.085835422034826	18.63338942752563	18.626888220395326	18.903568894693027	18.93856408909963	18.86547830691523	19.117876988724827	18.94535619922413	18.771387563897026	18.204335079254527	19.022378896210526
Ras-related protein Rab-6A	19.361149659833	19.4397096982797			18.781325008439797			19.0724578463523	18.555588745793198		19.1242511956239		19.14085692351466	19.223718084901662	18.95845575023176	19.19623975426006	19.72786380063706	19.094874468760562	19.25672856277976	18.530822003089362	18.70877559193766	19.21180958109246	19.18049226695966	18.746037046923362
