rowname	CVT09_QC2_LabE_024	CVT09_QC3_LabE_025	CVT09_s3_002	CVT09_s10_003	CVT09_s13_004	CVT09_s16_005	CVT09_s28_007	CVT09_s31_008	CVT09_s36_009	CVT09_s50_011	CVT09_s59_013	CVT09_s61_014	CVT09_s73_016	CVT09_s77_017	CVT09_s84_018
P39405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q46927	367650	330419	373645	417671	337964	361720	353390	410595	366066	383716	501699	415342	403041	459996	405453
P45769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P09163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q2MB16	931121	736083	1003690	804803	1082910	917272	667283	929594	1132120	793737	1095200	871516	854429	884757	883271
P0C037	936580	1174130	885795	965470	1066430	1057580	1264080	1137480	853051	1146510	1014570	1027240	1214670	835124	780356
P0A8Z3	645771	643114	618181	597337	614588	658245	535722	588106	615982	564520	487310	511920	622932	608319	575342
Q46834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P31122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q47689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P64564	364839	339335	460681	257372	535468	421450	376322	381969	599912	506185	263054	309870	329518	397166	542377
P0ACH8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DM85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76194	463244	450321	430221	345882	478978	495405	395392	354725	384424	417054	511683	434338	396843	507108	484711
P75811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AD53	378142	472772	251450	554606	403440	401080	537451	476833	245082	428863	457725	516491	309531	473405	470852
P52094	110092	133822	45319.2	141968	89164.8	121838	106876	58538.1	74278.2	80768.6	NA	100218	69525.2	113617	NA
P76221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AEF0	562045	434031	602554	531440	693987	418417	540738	470270	340050	609663	554588	472204	562291	703376	543486
P17444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P69820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A7P5	17148100	17711000	17493600	21296900	16404400	18592100	19614700	18696700	16053500	19016500	18683200	20454100	21736100	19593200	20188800
P31574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76227	1271890	1142960	1260260	1490780	1108020	1824720	1335460	1103010	1120910	1438720	NA	710253	NA	793512	771666
P08839;P32670;P77439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P42904	141783	151177	109771	114400	144161	125376	142262	124374	163184	135936	NA	NA	NA	NA	NA
P60782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P43531	48454.4	43530.6	48570.9	NA	NA	58174.6	43149.7	38499.4	46312.9	35624.3	NA	NA	NA	NA	NA
P0AFC0	102230	120064	122572	76654.7	116710	121239	90740.3	60282.6	108027	91575	142808	117497	144636	155617	140283
P16701	NA	NA	NA	NA	24229.1	16949.8	16410	18620.7	27065.4	NA	NA	15203	18335.6	19809.9	29190.4
P39160;P77260	109383	120984	97905.9	139720	126097	145428	133241	123170	106408	155568	96490.6	121408	109288	132994	166635
P0ACF8;P0ACG1	23932000	24022400	23061200	25062100	24425600	28034900	25732000	24561800	21642000	24256100	17118200	18344900	20084700	19236800	17263400
P28634	203415	212754	242522	156180	244135	232157	176365	174994	189889	184576	189156	195788	192777	214672	235116
P05100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P69801	1135130	724212	1083010	NA	NA	1238020	1108330	1261730	1099030	1375100	1657820	1602440	NA	745081	NA
P0A978	24437300	15425700	27898200	1139080	7055650	24620300	26270100	26081100	24181900	25160300	22781900	23516800	15883700	NA	NA
P37590	1902280	2945470	2277700	1715750	2503690	2266760	2158730	2053520	2262340	2001420	2366330	2606430	2358320	2346510	2608780
P0AB49	116356	139841	217369	79356.2	214389	149058	76803.8	83163.4	224702	77176	40371.4	32239.2	44409.8	65148.3	62323.6
P0AB74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0C8J8;P0C8K0	19997400	22812900	41143000	7243520	34223700	19888100	9618760	8539170	32117900	11408400	8241420	2712830	6070690	7747880	6414550
P31825	297557	271456	286680	197721	296822	247602	248325	237420	275204	242048	456358	298457	319881	291350	447089
P0AFD4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A7Q6	2749070	2946440	2095790	3557850	2567730	3096720	3144870	2991520	2037200	2944250	1790710	2739000	2299340	1991610	2069810
P64594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P16095;P30744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAF3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P24173;Q47689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P67697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A8K5	2393500	2493740	2476630	2552330	2315190	2430390	2413220	2436210	2290320	2564080	2013390	1773950	1763900	2075290	1853960
P42624	154730	198102	238485	172917	164692	158480	197604	158888	213497	174554	NA	NA	NA	105462	NA
P03030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AFF4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P39359	332995	410369	485159	335762	265502	320848	398365	340047	265169	470039	NA	NA	NA	NA	NA
P09373;P42632;P68066	7698710	6209910	14871200	3148060	5482080	4123560	4164170	4007490	8767560	4197720	14412700	9985310	10517300	8930980	9605380
P0A898	884339	764397	828092	859219	718376	853100	855303	875815	660014	904431	721945	805399	798568	770789	724357
P76234	278131	259936	425492	255445	310920	319666	308417	272685	378398	245398	322139	269750	314453	278574	284948
P0A937	1103370	1164070	1050890	773398	1047470	971878	956917	948395	1187420	916426	829878	789257	945329	664367	884774
P00888;P0AB91	4278770	3697560	4968890	3869450	4310140	4066390	3914400	3929450	4727800	3934150	6232270	5938000	6672050	6179960	6125220
P11072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P36561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P18775;P77374;P77783	179506	133433	225101	98515.3	190664	204180	135073	113396	254819	159315	313235	310686	332926	328667	397710
P04128	43063900	62973800	44915200	55543200	35821500	56584000	44879400	48536900	29174400	52234600	27930000	33016800	34841500	38456700	41021500
P76001	1414700	1417860	1282330	1395780	1181290	1477620	1538110	1514470	NA	1388680	1390420	1665220	996720	1333780	NA
P0AGI1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DPP7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P09373;P68066	80534500	75102300	101561000	60814700	58985500	54377100	58322100	62656200	64283200	63911200	49699500	75425300	76243000	53489500	34257400
P0AFN2	397424	345618	429678	384056	370705	386174	374772	357416	396194	383665	325531	367236	343734	324408	310824
P12999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AEP9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P17446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AEP7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P46849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P32717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAJ3;P0AAJ5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AE37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P64448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P60584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P33595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P06864	647478	591078	650995	549965	567730	480583	545740	494699	601506	434834	127521	115661	121579	124539	112913
P75862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P46187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P38684	463647	503630	491651	298238	479131	454649	419321	293721	484482	378782	1001430	489996	576550	601991	424805
P37676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P09153	80691.3	101510	87193.9	61989.5	83206.3	102734	92228	86529	94445.2	100090	66415.7	78709.4	66667.8	83541.6	83065.7
P05050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AB06	129300	259170	168763	248310	182662	302135	258413	265498	143112	225474	214550	374510	311418	317840	251290
P39208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P30844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAJ1;P18776	268595	265038	297985	196713	259680	323936	163551	200739	298778	217040	309408	337458	373142	406114	403745
P15028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P37672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q47537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0ADN0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P27294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P25666	310240	258735	340845	231173	399109	351970	220851	226261	342776	283820	437067	356146	421599	483094	449836
P0AGL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAY1	320556	352579	321464	270470	231090	221898	152274	120249	206504	194814	NA	NA	NA	NA	NA
P38134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P43341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A996	NA	NA	41157.8	NA	29594	25468.1	NA	18552.4	43459.9	24749.2	NA	NA	NA	NA	NA
P76216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P07330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P07026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0ACH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P37664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P07000	362619	360022	388105	250168	441725	377608	321980	228687	395129	306017	441321	362165	404659	363794	346859
P56256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P42597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P52101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P09348	90195.4	147429	38441.7	136163	239519	268069	200579	166921	44267.2	168508	NA	NA	NA	NA	NA
P64474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P37338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AGM5	NA	NA	NA	255936	NA	NA	NA	483531	NA	505783	532961	537053	264124	NA	263282
P76161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P39346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P33934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P24216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A8P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P39409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P07658	NA	NA	123352	NA	119441	NA	78411.6	84513	125415	125961	121286	127366	167548	107044	113057
P24175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P27862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P24240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P31443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DN74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P03835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P25728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DSF4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75839	581694	501533	551535	584261	569196	675310	595973	525479	469256	608888	574238	738391	803876	679337	642885
Q46801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAL6	74603.6	67197.4	58962.5	40045.4	91790	40577.4	37715.4	45991.2	54018.3	44712.9	13446.4	NA	NA	NA	NA
P77493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q46812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P39304	142699	172013	164546	125814	138519	136241	137929	115243	180006	132785	91824.6	137120	90120.5	102539	125792
P37678	94028.4	NA	103737	81691.6	64327.8	87917.3	187699	84586.6	108146	94945.7	NA	57063.3	36653.8	53036.8	NA
P45541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P45565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0ACS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P64616	384331	482576	391611	410997	400330	538756	523719	472027	525768	478688	322130	558948	478134	461858	442816
P77360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P25718	798401	710310	808136	671902	743483	741950	795728	749164	762512	780950	528174	605268	581802	536559	548144
P06996;P77747	49645400	48750600	50947300	49373000	52576400	42965700	44686300	51201100	50625000	51319300	39997300	39176300	42179000	39953700	33898000
P0ADD5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77368	437098	272592	381211	447499	460893	453940	436182	499803	447982	365131	186382	294248	237033	300595	250962
P39367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P32138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P64627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P52127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P41039	166833	141631	143026	169027	127939	143380	155513	162420	111258	144801	74940.1	110084	101419	64288	75314.7
P76129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A6V5	360011	478493	485879	318370	390405	418991	339683	349146	325320	395062	350261	337394	321195	335749	417241
P0AA41	428355	269020	291789	360928	592844	466992	324427	408435	279151	231706	285210	302705	311822	347675	327363
P33358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P39297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P31552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P33931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P37679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AD70	268518	203590	280713	233393	216094	302498	303890	214936	220201	223200	261184	281717	293277	269614	249458
P75785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAM3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P36677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P17411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P33596	332475	236893	375133	193848	236141	224697	236008	194500	294015	NA	179885	245317	228809	157526	195531
P39399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P30147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAL9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0ACN2	113838	128393	107977	133160	102119	100145	68254.2	73618	94988	144511	89021.7	111498	103817	78618.8	83952.5
P39376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76114	640283	847727	622109	769955	839010	NA	782273	661576	533860	623310	746874	716032	692362	839340	NA
P67430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P75793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P16432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P63264	354340	250930	519307	237914	237909	237623	200126	247897	103975	205788	336327	345228	439071	400233	395561
P77567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P39379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A5A621	210691	163091	139298	209622	141308	167069	156434	188307	101379	235766	212459	241266	207455	209732	209099
P69791	21890.5	55568.8	41495.3	37909.5	24206.8	32731.2	46279.9	26685.8	33342.4	26134.1	56455.3	41620.3	36890.2	23209.9	33828.8
P33029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76938	436692	408518	269139	398594	471610	320828	360801	411206	425768	261779	347078	408133	370392	381265	390009
P46854	170973	140536	150245	152707	150536	150316	165574	124986	157733	134734	117239	168731	150664	139327	223827
P37001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AE58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AEV4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P23524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P05824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76559	350463	288848	328496	346965	309657	381735	291185	416740	177198	394890	NA	NA	NA	92620.1	212595
Q47319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P68398	162759	166488	175344	147067	135000	170036	141132	183871	201300	145177	102741	100301	146883	102747	136218
P39389	186667	98657	144082	89678.9	117298	123765	92566.3	161602	159136	107563	180033	79016.5	120685	76193.3	113982
P37013	87467.6	73670.2	75107.7	53083.4	75124.5	63257.1	65521.4	59465.9	67134	65294.1	98996.4	79378.7	60562.6	71232.2	84396.7
P76298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P52627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76206	NA	65415.4	35386	NA	NA	68244.7	NA	69916	NA	NA	80595.8	89519.7	70649	76889.8	95431.4
P66899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P37651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AB20	NA	310705	NA	207869	248684	219831	201616	183437	NA	222484	NA	NA	237239	207370	NA
P0ADI0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AC88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P32718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q46807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P52138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P39279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P28722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34630.6	25040.1	22361.7	31833.1	25866.1
P80645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P27241	NA	NA	247534	NA	262174	240015	NA	194149	221748	212486	523443	442698	407556	490606	406901
P76514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0C0T5	73992.3	NA	NA	58111.7	41877.2	NA	97279.1	96998.3	159398	90050.3	153774	180001	114729	171018	180134
P19931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A5A607;Q2EES0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P19317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P10423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0ACW4	447291	455630	360547	428278	409316	458913	392099	428347	333312	436775	293960	287942	298395	288098	299627
P39370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P36672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	111973	83835.2	156983	141966	124690
P28629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q46938	NA	109462	163334	309974	218774	261813	129120	164141	180381	206799	NA	NA	NA	NA	NA
P0A7H3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P76148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A9V8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P77396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A7Q1	7696170	6399970	6507850	8679940	8039010	7434880	7418380	8104110	8613700	8120730	9011270	8885020	9964340	8778540	8015480
P31068	137159	NA	NA	160001	213193	226487	186137	158149	NA	168614	NA	NA	NA	151827	NA
P76063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0ACD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0AAK4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
