"rowname"	"BBM_673_P283_01_VEB_001_R4"	"BBM_673_P283_01_VEB_002_R3"	"BBM_673_P283_01_VEB_003_R3"	"BBM_673_P283_01_VEB_004_R3"	"BBM_673_P283_01_VEB_005_R3"	"BBM_673_P283_01_VEB_006_R2"	"BBM_673_P283_01_VEB_007_R2"	"BBM_673_P283_01_VEB_009_R2"	"BBM_673_P283_01_VEB_010_R2"	"BBM_673_P283_01_VEB_011_R2"	"BBM_673_P283_01_VEB_012_R2"	"BBM_673_P283_01_VEB_013_R2"	"BBM_673_P283_01_VEB_017_R2"	"BBM_673_P283_01_VEB_024_R3"
"P0ABQ0"	4706880	4683390	5156150	4383340	5224640	4666400	4505850	5128520	4386540	4670760	4755140	3587350	3536360	3901540
"P0ADC3"	2058350	2290980	2478710	2374520	2105090	2203630	2341550	1970430	2133710	1998560	2353670	2175660	2696570	2855930
"P10121"	15831500	15683200	16946500	13966700	17634200	16510300	13574800	17165300	16588400	15542700	15675000	17132700	14134400	14955400
"Q46871"	10364600	10220500	10792400	17995300	11680900	11469500	15834300	8600510	13694800	13204100	12272200	11809500	13788400	12538600
"P76541"	4427810	4270320	4725920	4157270	5555630	4201440	3150720	5760320	4091710	3821680	3985820	3625570	2626630	2864240
"P60293"	2810030	2828090	2876400	2863170	2894370	2787470	2887150	2751310	2800230	2964720	2991350	2619510	3104360	2878690
"P77674"	7845610	7948810	10320300	12674800	6635610	8477300	16282200	8417180	10856600	9512950	10319100	1244250	1814860	1381520
"P33232"	7519290	8133470	9980220	8354560	9737250	8000380	7646910	9452760	8570940	8665680	8832430	5990330	6014520	6196820
"P08337"	1003310	957189	796708	1379830	661261	898512	848927	892981	837623	804179	859418	523574	763170	669211
"P0A9W3"	41233500	44884700	46477700	40549600	42353200	42732800	42781600	47282700	44484000	41483200	42669300	33536200	37821400	37079600
"P45955"	26028300	22332400	17270400	24583300	17145000	20615500	21622700	14285700	23078300	20376100	17885300	13040500	12165900	10892500
"P29131"	9493150	9458540	9618330	7361420	9099740	9501150	8249450	10540700	9699360	9944910	9141240	9134880	8667230	8177590
"P15639"	29320800	30931900	37177900	33066700	32939800	34909200	36216300	32829500	33478700	34994900	38444100	40770700	49469900	52776100
"P09832"	58500100	54684400	69867500	45535400	60916500	64431000	55504800	63081600	59706600	61511000	62362900	131954000	141909000	163422000
"P31224"	6753050	7128140	7489760	7364980	7261720	6870530	7842930	8920550	7490950	7253040	7984920	6805460	9179420	9564390
"P0A8Y5"	4260480	4708140	5244570	4981550	5271580	4982920	4503010	5288200	4696090	4702770	4922890	8416220	8326810	8561430
"P02924"	5845110	4793090	4538780	4248240	6020150	4944890	4915400	4295610	5193310	4634370	4389420	567437	540993	594172
"P50456"	2343370	2086870	2161550	2632810	2280490	1971400	2389940	2055670	2110920	2061300	2235230	1942170	1618670	2042130
"P0ADC1"	9119280	8465270	9381260	8299890	10158900	8332130	8283210	9465000	8505820	9189300	9363000	6208710	7747480	8664990
"P09152"	3287810	3682130	3532200	2955200	6277600	3609400	3460840	6210530	2919170	3150620	3121820	7734140	10280300	9838530
"P0A7J7"	418572000	400477000	375530000	381495000	388092000	379193000	364072000	326619000	385372000	360655000	334139000	560453000	360818000	415790000
"P0A6Y8"	225956000	204637000	183463000	215599000	180490000	217794000	208345000	157441000	241316000	207052000	196811000	158411000	150966000	165221000
"P0ACQ4"	11618300	11724600	13032700	11988000	12879700	12086900	12183500	12895700	11363900	12322400	12363200	13583600	13550900	14828300
"P32053"	1087350	1117500	1341780	1182090	1095720	1162050	1127480	1224070	1149310	1210980	1348300	1564320	1589630	1725930
"P08839"	34561300	33873000	39323400	42773000	39808500	40740400	43696800	35653100	42810900	39455600	41717200	121225000	137859000	155254000
"P0ADG4"	16897400	17941100	20406000	17022600	21110400	18342700	17801400	20052000	16604500	17083100	18614200	27254900	30633400	29931700
"P21165"	35128600	37340600	39086700	36244400	38425600	37426400	33121900	40381300	35735200	41008500	40971800	27389900	34376800	35229300
"P0A867"	26247200	25950500	30576400	36713900	27325000	28601600	39029200	24827800	32815200	30929600	32322100	33076000	36802900	36159000
"P0A9F6"	1885860	1890560	1811010	1783570	1757170	1552750	1800280	1508300	1804310	1858610	1797930	1339340	1559720	1409750
"Q59385"	4921850	5525590	4554320	7729980	6438610	4985700	4769550	6250140	4920990	7031440	5500570	5152870	4456200	5188330
"P36683"	165600000	188163000	236181000	126622000	214921000	183277000	151427000	248356000	183918000	193897000	199095000	63909600	77404600	77409800
"P00961"	43600800	47345600	50736600	43039600	49372500	45969600	39949900	55486700	47097800	47412400	47371900	47803700	49140300	52338600
"P77541"	763025	1027860	848162	1834530	693810	1275810	1849860	1078850	1603650	1190620	1419800	124293	261118	345437
"P0A6C1"	4036130	4330140	4623250	4165670	4285280	4290760	4040720	4426570	4201730	3995380	4179600	6662800	5960180	6003070
"P27306"	16770300	17131900	21414800	15519100	21348200	17429000	16757000	21727800	17150700	19202400	21246000	4864460	5987500	5582510
"P0ACB7"	12985600	13656800	15096200	12259400	14954900	13700600	13616300	14607400	13626100	14200000	14419700	14469800	13302400	13702100
"P0A9U6"	7119320	5809050	5364680	5641800	5109810	5371390	4674310	4218870	5802380	5617250	4830320	3338850	3408170	2640810
"P28249"	3083690	3260350	3546150	2823530	3831400	3255330	2937880	3985480	3198970	3290780	3368250	2356540	2832460	2752610
"P07813"	23724100	25795500	26674300	21274900	28314800	24444800	23029900	34089000	24245700	26005500	26531500	27223300	33672700	31590200
"P0A870"	170746000	165906000	171636000	143008000	185162000	165873000	156068000	171648000	162701000	167244000	167827000	112918000	123888000	129650000
"P30864"	1938730	2033430	1984670	2057540	1846600	1852810	1969600	1655930	1964500	2156530	2275210	1234850	1921980	1739270
"P0ACE0"	9070060	9383300	7915960	5540640	12656200	7125500	5129080	10608700	6428610	6815030	6611070	5234580	6768590	6434890
"P0A8R9"	1600960	1625320	1692000	1751990	1726520	1578460	1615920	1610540	1451900	1659080	1791970	1914420	2052170	1982790
"P21513"	27742300	30596600	32503100	27745300	34119700	30598900	26196400	36069400	29969000	31414500	31548800	28603100	34159400	34566100
"P77171"	5370470	5071680	7283070	6254670	5777590	5510190	6010880	5515780	5332370	5798330	6575420	3048350	3352070	2794660
"P76116"	73256200	64942300	73824900	152948000	67265600	88092600	104385000	52852100	88445200	88205300	89762200	102352000	82970500	99606500
"P00934"	124804000	126559000	128482000	139074000	129040000	131833000	136534000	133415000	124147000	121399000	124662000	91827100	103515000	105941000
"P0ABC7"	26295000	27859900	32011600	27831100	29041200	29509300	28648600	27727700	28702100	31140700	32680600	30026600	32973000	32842800
"P77649"	1066140	1153700	1299470	1377280	1062860	1341170	1418200	1415540	1366940	1398140	1403450	1175430	1453760	1406700
"P0ABA4"	72414400	59699200	58783900	61858500	61040400	63897800	56384600	50256900	59730500	56439500	53546100	51183400	32413000	37131400
"P77748"	9366580	10198100	11036000	7349580	11381400	10072400	8399000	12809900	9813750	10551000	10947700	10379200	12820600	12197700
"P0ABJ1"	47609800	53990100	58891800	49131400	62531900	51267500	54954300	73736300	52679900	54009600	55799200	32932000	31956200	38650300
"P65870"	4724420	4598500	5079810	3826130	4685450	4473650	4256440	4700590	4547520	4501500	4234090	6363610	5611220	5360280
"P0A9J0"	4536760	4241840	4575410	4785780	4454650	4258580	4662640	4203660	4238150	4612690	4804350	6060770	6767340	6808640
"P0AD59"	61993300	47665800	47648800	51983300	44257100	54083300	56218200	38011000	58886800	49718400	47281400	34555000	19293000	24649200
"P39451"	365683	281184	594616	1108290	500753	442978	731405	398295	465761	398669	471049	259826	163828	187350
"P05041"	1562570	1716020	1830880	1601680	1830920	1848940	1635580	1824250	1653500	1733540	1858690	2022480	2563080	2675120
"P00888"	23522900	23980300	31658300	31155600	29410300	29015300	27456400	24857700	28791600	30821300	32963700	17402300	17910600	17087500
"P0ABE2"	15142500	11844500	11089000	12851200	11616200	11731700	12833300	8475800	13054100	11468300	11810900	12329200	11500900	11212200
"P0AC02"	37190200	39583700	45139700	40008100	46444100	41297900	39299500	43849000	44780800	44657600	45526600	37682600	38337000	42230900
"P24182"	17383000	18908800	20702200	18195000	19864200	20527800	19381800	20127400	20073400	20353700	22386200	21009400	27210300	26756000
"P33650"	5141880	5633720	4932060	15506800	10056900	10167300	11337700	8337980	7782330	9485600	8199700	11049900	11645500	13042200
"P0A7L0"	332377000	341217000	364471000	322070000	393089000	338221000	299679000	344922000	332931000	320184000	340711000	471538000	426151000	443553000
"P63284"	46967500	50323800	48122500	50150100	59510200	50687900	45756100	54536000	49059800	47641300	46144900	42121900	43608300	47391500
"P31455"	4454110	4511940	4567790	3304270	4431990	4224140	3675300	4484840	4070850	4071410	3855450	4182470	3976190	4049910
"Q46893"	6239190	5720510	5536140	4903190	5839130	5506410	5224350	5204450	5589760	5097730	5054720	5911230	4356530	4254800
"P11454"	6253220	6964360	6817000	21926200	6841910	8935540	12731300	6496830	8776120	9726310	10454600	11180300	13775000	14878700
"P13482"	21628900	20253000	21597500	21117200	20183200	20603800	27651900	19268900	24148800	20438800	21640300	12338500	13067400	11794700
"P0A6Z3"	41264100	41850800	41303700	36879700	45926400	41176800	36243800	44904500	40246300	40786800	40881300	35642700	37822700	40510500
"P0AAX8"	26572300	23187000	23974800	19692500	25731000	23439000	22302500	25702200	25496000	23779900	23257400	23633000	22149500	23837900
"P31677"	10477100	11292400	13451900	14249000	10704100	11990300	15511200	10651400	13356300	12706800	13365900	11501500	15383700	14305700
"P26616"	14044400	14366500	17497400	12520200	17792300	15492900	13463700	17848200	14524300	15885200	16187800	8566540	11113700	11619300
"P24193"	1618370	1654900	1659330	1220350	2274110	1432540	1203510	1731060	1357040	1457830	1289740	1591760	1582260	1714410
"P00634"	2743640	2368100	2401580	2790570	2339760	2664330	2835140	2275150	2968920	2391260	2595570	1964810	1427010	1482610
"P0AGB0"	9354160	10616100	10730200	10124700	9740410	9679070	10974000	10526200	10856900	11693700	11144400	15224800	17708900	16762100
"P0AC41"	140060000	161294000	197564000	93731200	196103000	151594000	114639000	202435000	152700000	164078000	170182000	29371800	36277900	37187500
"P77475"	1812630	1960260	2045260	2008530	1965800	2086740	1956040	1966920	1945160	1838200	2015770	2334910	1987180	1803240
"P21151"	8830440	10000800	11133500	10440000	8862330	9188810	9166950	10486200	10709900	9386150	9783960	1221270	2306280	1995310
"P0AD27"	2304640	2605710	2639240	2344550	2885290	2398650	2325340	3121900	2514790	2381010	2584640	1995610	2203110	2144740
"P0AAA1"	4387430	4265320	4309320	4253710	4582980	3754550	3962320	4724380	3800160	3591960	3948080	7360700	6113730	7000900
"P0A7D7"	98762200	106872000	117492000	92537500	128780000	110430000	96632300	128887000	107613000	109878000	113092000	105145000	90087400	101011000
"P36680"	5052390	4541000	4347490	5007200	4844580	3931790	4577550	3778080	4501420	4266820	4623770	4470010	4840040	3844420
"P0A8V0"	2900720	3268860	3579880	2829530	3613260	3146270	3147440	3467070	3396770	3014780	2938080	4158910	3829880	3915050
"P0AFA7"	872341	982273	721372	1152550	520096	837761	1028690	529319	903092	813537	902571	390971	714941	729124
"P0A6P9"	251183000	225349000	253560000	261151000	231373000	279950000	264199000	212657000	279172000	251248000	247567000	504058000	417836000	487046000
"P0A9T0"	143430000	144622000	154829000	148015000	180146000	153172000	131560000	172126000	137308000	157904000	152607000	307018000	292656000	339173000
"P0AFL6"	2622140	2487410	2681790	2590710	2780640	2607080	2690930	2524870	2504370	2665350	2754480	2687850	3230900	3029210
"P33218"	5177300	5230830	5570690	4990620	6088660	5239620	4332640	5932110	5274440	4781630	4890490	4025030	2351330	3123330
"P00960"	21666200	21255400	22009500	20294800	21722300	19746800	20820800	19922900	19650600	22018300	22771000	22737900	21496500	24389500
"P00363"	18000800	18057800	18588400	10434400	28345000	17298000	11416000	23530400	14651900	16290200	16244400	13277100	15892500	16505600
"P0ACD4"	118022000	89268100	80663700	81324000	74239800	87459500	90382500	51278900	97986300	78093900	72432500	72557300	62994000	60151800
"P39298"	1666040	1590800	1747500	1822790	1993130	1624560	1746370	1783090	1638510	1696040	1904400	2281490	2004010	1963300
"P0A6L0"	17473600	15098600	15297000	14838700	17703700	16118600	15672700	11937200	15529000	15236400	14984900	14501500	16360600	16550100
"P25526"	18838600	21015800	24643200	23733100	18208000	21227500	23737700	23199600	24901100	22716500	23963300	9401550	10727600	10410400
"P0A877"	35108100	35677600	38794900	39138300	41196500	37508500	37136200	36298600	37430500	34793300	38233500	44206000	34799400	37994300
"P21517"	945481	1031000	1272190	1071860	1015240	1031740	1158300	1380410	1091460	1037140	1271000	1542220	1684850	1608820
"P05194"	8397580	7736580	7630720	7164360	7834090	7710920	7283040	8587460	7838170	7268460	7399610	6610800	6651180	6769180
"P41407"	26055600	23353200	22755400	22284200	26328800	23920200	19644500	19985300	20831000	23522900	22898300	18568200	21562700	20995900
"P02413"	182207000	198012000	219294000	177589000	249146000	204134000	168759000	247771000	181979000	206277000	191366000	313041000	282379000	325202000
"P0A8X0"	15420800	12731500	12327400	15887400	12634700	14677600	16236100	8232060	15316000	13088900	12725000	15168300	8987830	11016300
"P30958"	6664990	7533730	7634120	7194610	8153740	7198170	7251970	9358550	7366100	7550960	7759910	6609620	8235060	7556790
"P45527"	1062100	954972	616661	544144	1512760	1146770	667696	1075520	781592	904482	757910	1982810	1612880	2121440
"P0ACM9"	613899	612796	658842	525924	609697	598923	643923	439840	516191	600369	597682	429518	477855	456369
"P00448"	127831000	125857000	133248000	187034000	84783600	157981000	172616000	86548600	173787000	147381000	151691000	82011100	98573000	82461900
"P08200"	636495000	617178000	774544000	517697000	724882000	658245000	593157000	716917000	640980000	678074000	694240000	422514000	443316000	493914000
"P37757"	7419320	7184280	8630630	7287250	8245970	7788100	7646280	7844640	7842420	7853430	7890720	8382230	7133760	8386990
"P09831"	30138800	34548100	38292300	30046000	34656500	33053400	31135000	45789600	34197600	37951800	39434500	66913200	93655900	89010000
"P00490"	7841200	7910800	9296270	9720990	8821030	8512540	9563750	9787750	9107440	9082720	9865890	13838500	15561600	16409200
"P28304"	12084700	12099500	14682100	15174600	14787400	12849000	15924500	12145300	12567200	13847900	14693800	10587600	13212600	12805900
"P00582"	7410510	8112550	8678730	8145690	8529280	7878630	7936290	9293020	8115090	8429080	8983940	6933370	8397160	7994830
"P11446"	10906000	12661600	14310000	9895120	17044200	12106100	9525460	14860100	11429800	12171100	11672800	14911800	14255400	13854900
"P08312"	22590200	23154600	24320400	22340900	23801200	21844700	19699900	23498400	21907500	21486700	21996200	28733400	23173300	25475900
"P0AFT2"	4155240	4753220	4532040	5090810	4205840	4006350	3714290	3908920	4686270	4107860	4248490	4573650	4698310	4994530
"P37440"	15327600	15147500	15222500	9994910	19142700	13365500	9636910	15784400	11830800	12908400	13477200	3000100	2527640	3074800
"P76536"	12340500	12552100	14105200	11585700	16656800	13730000	11899400	14345700	13094400	13752100	13699600	19443800	18328000	21129000
"P31992"	18992000	13684100	19130500	20017500	17883400	21121000	20194800	6322210	20190800	16562000	18421800	20911400	12764300	14560100
"P0A9K3"	17132800	17200300	17307100	17580800	18416800	17766700	16487600	15383500	17837200	16576800	16221800	18830600	15469400	17715400
"P76177"	114118000	97847100	89483600	92269800	89562100	99683300	96242300	75742300	99785900	95050700	88036800	72186400	67150800	74942900
"P0AAZ4"	3450510	3570040	3806280	3353150	4120660	3589830	3183500	3849370	3324070	3651350	3578380	3929290	4263970	4022630
"P37749"	9538040	9070460	9305160	9075210	10026300	9693890	9591760	8263780	9415710	10006900	9855400	8815920	11362100	10956100
"P15770"	3598050	3647580	3986830	3105000	4586050	3396630	3022500	4405570	3804480	3460270	3454230	5444720	4126520	5050120
"P0ADE8"	38049900	32658300	35558600	24840200	34627900	32409100	30409600	33437400	33781600	30383700	30967600	30980000	25163400	26815100
"P25665"	343071000	394521000	470204000	360894000	501622000	418968000	383919000	498666000	403822000	422518000	430762000	601923000	701071000	703003000
"P75838"	4140980	4056650	4497300	4131480	4492820	4290270	4777660	4260390	4445290	4311390	4618920	7642900	10168400	8889960
"P04968"	18666200	19219900	15503900	12580000	17631300	15101900	11679500	19510800	13672900	15592200	14718500	6385480	7315340	8348490
"P0AFS3"	3261080	3482500	4187420	3994770	4760350	3745070	3802430	5967800	4096470	3573090	4070440	3029550	2888060	2853670
"P0AB83"	2766310	2495070	2674880	2936670	2378420	2704160	2622170	2645150	2675920	2628130	2978590	3422210	3374600	3539840
"P0A7V8"	189515000	213824000	249828000	184839000	272641000	228482000	206731000	260095000	212557000	234940000	215392000	359268000	345599000	353440000
"P06709"	9574670	10079600	9979000	10322600	10595200	9251560	9146820	9616220	9918860	9968630	10556900	9591240	10345000	8649800
"P04825"	29231200	29913100	33437600	32114300	30920300	30109300	32811000	34744700	31807300	32112100	32863700	23636000	30948900	30515900
"P0ACF0"	1261850000	1008480000	889154000	1146310000	831089000	1036430000	1159060000	589686000	1152620000	952123000	862879000	743541000	599234000	618137000
"P76187"	5422100	5448250	6086160	6699360	6635790	5591390	7217330	6217640	5422070	5847880	6387030	5261480	5959630	5995160
"P0A910"	2483130000	2924300000	2840950000	2285010000	2769840000	2589260000	2299370000	3995200000	2888600000	2559480000	2397730000	1891460000	2025830000	1514260000
"P77307"	2316320	2266280	2052320	2051170	2175570	1970160	1954670	1636220	2481110	2221490	2173180	2227320	1936890	2140700
"P75876"	5525090	5398930	5929270	5160930	6174080	5656540	5243420	5701430	5118030	5595900	5675010	6810500	7317170	7408820
"P15038"	2427730	2580630	2546640	2644380	2721880	2329360	2495680	2944830	2454720	2650080	2767320	2192750	2547910	2540090
"P0AG20"	4788540	4972190	4845230	4592930	5194040	4528980	4558710	5277680	4335370	4717620	4937640	3613330	4078890	3923170
"P0A6R3"	10295800	12329100	11461700	11966800	13182600	10372000	10596200	9488690	11325000	10509200	8739070	25910900	18863600	17970800
"P10443"	1502850	1645990	1726670	1643800	1748160	1629500	1664080	2152360	1569330	1739790	1818050	1587290	2040440	1852470
"P33599"	29296100	29346500	35487300	23670000	35150500	28967700	28516000	37842700	30513600	30501800	31536000	22187300	23434200	24057900
"P16703"	15556800	16188100	15477900	12482600	17311100	16049900	12817400	16130800	14615300	14564200	14406300	16235600	17663200	17029800
"P67699"	3411170	2746670	2154450	2584280	1581560	2649220	1971340	587712	2596280	2157810	2419910	794622	1287850	722207
"P0AFH8"	583383000	474429000	427237000	719216000	389271000	570400000	776161000	288553000	613681000	590693000	534256000	312363000	306397000	309952000
"P0AAH0"	2704300	3219080	3556600	3490430	3228130	3319350	3690670	3333230	3421100	3269010	3671710	3741830	4086330	3730760
"P45578"	58390000	46063300	45163200	48485800	49191800	57231500	53783400	41062500	62005900	50883000	46524100	86759500	50071200	64154500
"P76558"	88730100	99330700	108746000	87985000	109747000	98095400	85458500	123941000	94620000	106804000	115026000	27231500	33400500	34958700
"P75797"	26628900	28733100	27870400	27134000	29255200	28288800	26628700	28278700	26957500	27451500	27153600	23600100	25953600	25504000
"P0A705"	40371400	42106800	45929100	40888500	48139000	43997000	37324500	50005100	42741000	44572200	44707000	48126100	56221500	58150400
"P66817"	2818440	3112270	2801770	2799540	2730760	2700230	2576770	2777350	2871470	3133060	3020000	3442830	2651060	2955190
"P09372"	123997000	97520900	95375600	115023000	105251000	107952000	95517400	70009000	106091000	96462000	91371100	70122900	64504300	90154500
"P0ADA1"	21431100	16859700	14989100	13595500	14728700	17663400	16456100	11653900	17218200	15322300	13819600	11958900	11309200	11773200
"P00370"	49229300	43884600	42702100	48020000	66997600	46045300	40047600	55135900	38622700	45977200	43319100	47762800	65792800	63899600
"P04816"	59905100	53035000	58110200	50099500	55189300	63271700	57903400	48800200	64131300	57928700	59264500	64997100	57578500	66512100
"P68066"	373557000	256904000	320833000	286840000	685774000	286646000	284936000	266839000	244691000	384778000	306241000	415370000	291517000	319666000
"P0DP89"	9605380	10800900	12684500	13771900	861010	12076400	12872000	10152900	11655600	9963230	11878800	8891610	6911660	11740300
"P76344"	172931000	128925000	178006000	114257000	315323000	199964000	103356000	133086000	116239000	226389000	178452000	627019000	592266000	467957000
"P76402"	15032100	13796100	11467300	14455100	11240300	12238800	19728400	6792980	14819800	14842100	14306500	2714130	6514250	4889270
"P0A8Q0"	323582	344692	304087	223713	627922	323189	248482	203169	238225	307974	280157	159201	289127	491850
"P09980"	1208490	1409680	1350940	1315630	1293000	1117700	1237890	1291090	1194070	1434100	1196620	1327540	1352400	1299530
"P68919"	280194000	216181000	203983000	245738000	210736000	232255000	222964000	149930000	234544000	210958000	188378000	253352000	179342000	209704000
"P0AF20"	6199180	5976690	6326340	6216920	7009060	5544150	5882620	6402060	5419590	6122010	6222200	5100880	5569190	5342500
"P0CB39"	3490230	3557150	3779060	3426210	3759860	3649970	3448010	4278710	3437270	3744400	3653910	4396440	4793250	4904540
"P64604"	10593700	11343200	11694400	11252800	12228700	10576200	9928620	12247400	11061600	11143400	12317500	14642700	13820100	13801700
"P0A8A4"	30787500	34918300	39519400	32328900	40132200	33951100	32949200	37124200	36918200	35121200	37510700	11444900	12515500	13068100
"P69797"	25474600	22880500	24394300	23817100	28813200	26524100	23714000	22084200	22959400	24581300	24802300	49699600	47558100	57530700
"P0AEE3"	3082350	3071830	3274320	3211330	3277340	3153560	3129060	3490260	3024480	3087680	3341420	3459650	3457850	3429350
"P0AAI3"	24656000	26028200	27650000	25140500	27443300	25265800	25165200	30502200	25322000	25910600	26754500	29156400	31394700	32956600
"P0AEE5"	64434900	64963900	65542700	66498600	45572700	71096500	86073600	46841400	82662200	71928800	72770100	1597940	3259900	3196060
"P37637"	1639170	1967030	1894710	3701760	1766060	2368200	3386230	2133400	2621860	2370780	2507490	1639490	2634870	2602660
"P21889"	41859100	46178600	48797400	37811400	55168300	45067800	33494600	55151700	41184100	44508300	44306000	37234400	45458100	49724800
"P07001"	18210700	18930600	19145700	21340500	18358400	19201700	18870000	17785800	19510200	20529700	21391100	26500600	34418700	39117300
"P0A6A6"	52424200	57346700	58626100	39803400	54469800	56465300	48287700	63643900	57263200	53314100	51447300	76558700	75737900	75313400
"P69902"	1587520	1538260	2218420	2613520	2195660	2486000	2163970	1790030	2145800	2198420	2565640	963739	903390	867595
"P0AB80"	63593400	64515200	59106100	47995100	65412500	64311700	49612200	72550200	58520300	60316000	59278300	59131900	54350000	63381700
"P0A6B4"	2315880	2180410	2573170	1541560	2811480	2179760	1675560	2615810	2020600	2195450	2142980	2379720	2760090	2728710
"P0ABB4"	116771000	125722000	142110000	126142000	127275000	131755000	124467000	131503000	130632000	135437000	139796000	92822100	104068000	112814000
"P0A881"	26970300	18573700	18671000	21121700	18190100	21774700	20427700	11962600	22487600	19298400	17219800	12896900	9547610	10674300
"P0AEW9"	1971590	1990970	2088000	2809870	2156470	2438190	2876660	2298630	2489010	2147380	2102750	9975400	8678640	10026100
"P76503"	5545360	5562940	6184260	6328440	5697320	5139380	5918210	7350350	6297480	5972770	6111740	1513140	1693790	1610630
"P00956"	73945000	75849500	74694700	53440400	85445000	68320200	57361900	102573000	65249000	70021000	69929000	48886100	61639900	61771600
"P0ABS1"	90830000	75450200	74301200	71478600	76985300	85188000	77637500	59602700	82992100	77370400	75200100	60717900	45750000	52537700
"P06999"	28304100	25975100	25009500	24244500	23819000	26098200	27311300	22352200	27215100	25944800	25625500	24100300	23795600	24597200
"P0AEA2"	772012	525483	815795	603029	831456	681749	782742	628052	563449	677568	482474	1200320	1384300	1141990
"P22106"	13090800	13455300	14851500	11155400	17666900	14012500	12478400	17541200	13913500	13647000	14225300	20820100	23514500	23424200
"P75683"	NA	NA	NA	NA	NA	155847	NA	209311	NA	177513	NA	106939	NA	NA
"P0A8R7"	2161840	2223570	2213400	2209230	2349660	2169980	2082680	2402250	2491540	2430270	2033930	2140460	1991850	2212250
"P77536"	8482820	8110750	6944240	3907640	9529900	5723410	3419650	8156020	4841450	5798900	5437900	410643	445042	663744
"P0A9I3"	2465840	2695840	2744450	2140500	2908770	2473160	2095510	3029610	2772140	2640160	2506460	2926580	2771100	2571310
"P00562"	9458350	9978280	9504860	7988230	14387500	8477230	7321870	12078800	8023040	8810110	8781240	11372300	14249400	12353900
"P17802"	701329	487310	404978	556510	428505	373601	652251	772272	474508	397190	323103	364054	467228	490778
"P0ACK8"	1520910	1778740	1588390	1471620	1437410	1674950	1726310	1546110	1880270	1586990	1730060	601961	682734	681131
"P37626"	14936300	15020000	16784400	13347300	19949700	16035900	11621600	17789400	14508300	15993800	16724600	9044280	9137200	9069470
"P76573"	681235	569832	439865	517662	451757	449696	490532	282878	524852	493475	393596	194556	176040	203213
"P0AE08"	538678000	455499000	462954000	377445000	498400000	474106000	432056000	462807000	458616000	453394000	457835000	391390000	324959000	352537000
"P0AEI1"	6417580	7127040	7793650	5493420	7279670	6680370	6274480	7009320	6279780	6941980	7150280	9018060	10312300	9806240
"P13029"	22452800	35051500	29252800	27840200	36806900	29436500	32239900	78513800	34316300	32241500	31876600	29562300	42072400	25851900
"P0AC86"	10820900	10583700	10614100	10115400	14035000	10728700	9624940	13088600	10121800	10773000	10672000	7127020	9920370	9406590
"P37330"	13784600	14893100	16613200	13552700	18392800	14048900	13723400	16785000	14902300	15305500	16243100	7447250	10137800	8885630
"P75821"	2253840	2336840	2410990	2195490	2672270	2336270	2116980	2702220	2379810	2405120	2478850	1993480	2055580	2099550
"P00350"	124832000	124775000	131691000	121104000	127720000	125219000	115664000	131419000	120139000	127105000	131669000	141921000	148808000	150463000
"P0A7E5"	26169300	29026800	32583000	27997000	32279900	29195900	27804500	33712700	28988900	28550400	30885500	37592100	39215100	39780200
"P0AG00"	6010560	6596440	7373820	6798880	7615020	6501470	7032710	7593440	7343930	6840200	6891390	7307940	7384260	8446840
"P0AFD1"	28061100	22378000	22947200	16647000	21120600	22738300	19740700	17190600	23691400	22400300	22191800	14819400	10023100	10542700
"P17443"	5278900	5468300	5610090	4860900	6093060	5559620	4887700	6055000	5509080	5454240	5869240	5617410	5743170	5722580
"P0ABZ1"	2291290	2540220	1877110	4872860	1021430	3701690	3025810	966911	3576950	2472020	2635870	131071	974694	388416
"P63389"	3156100	3369150	3390420	3216010	3432710	3143050	2988640	3597640	3205070	3191680	3392000	3723080	4383520	4257020
"P0A9B6"	2673940	2919670	3177670	3055260	3200160	3054680	3079850	3100350	3240820	3261130	3618330	4773110	5275060	5161760
"P69228"	7266810	6300720	5941910	5550760	6249140	6317420	5924310	5528000	5926050	5481150	5451860	7088390	5567490	6222610
"P32703"	729742	887802	843676	718952	911598	886160	702984	899863	853164	881222	841938	332890	872088	848476
"P60240"	5452330	5668470	6116700	6243460	6197920	5540350	6203200	6956720	5718190	5832150	5738830	5877070	7604230	7321030
"P0ABF4"	1481900	1249530	1323130	1358430	1329870	1042850	1180560	1311920	1172760	1105080	1241460	556223	567571	552898
"P0ABA6"	48475800	47060500	57013200	45874200	52232600	51285600	42361400	54171800	50320700	51451400	54145300	46171100	31698900	40442300
"P0A955"	146758000	126673000	140284000	110762000	157169000	130133000	102877000	130115000	118568000	132508000	127860000	151496000	118846000	135664000
"P0A9S1"	17971700	14786300	13849300	8643250	28630000	13865500	7414890	19106700	9880120	12147400	12103700	1765620	1555670	1750260
"P00579"	19923100	20764000	20709400	21637900	20231900	19069200	19185000	19995100	19048200	19208600	20243300	20077900	20481600	23293800
"P20605"	4059650	4614310	4109150	4414400	3923290	4036030	5460420	2942470	5003040	4276360	4406840	2251940	3259590	3040060
"P0A7Z4"	200849000	200284000	207851000	179379000	206886000	205995000	167141000	197429000	202420000	186522000	172140000	233312000	181599000	202950000
"Q46800"	845062	973259	1083790	1231370	1070020	994623	764024	674190	835511	855531	1064970	261791	NA	NA
"P27248"	11114000	10030900	11256500	8983700	13518200	10651700	8572610	11678100	9837960	11095200	10195300	6656140	5462500	6486110
