rowname	Ref8537_QC1_20230414_1	Ref8537_QC1_20230414_2	Ref8537_QC2_20230414_1	Ref8537_QC2_20230414_2	Ref8537_QC3_20230414_1	Ref8537_QC3_20230414_2	Ref8537_QC4_20230414_1	Ref8537_QC4_20230414_2	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P0A7J7	27.569896130640927	27.651689857438026	27.623616724926073	27.69589068559868	28.111585020130953	28.126898518922868	28.09478778701211	28.093802940862492	27.702432440632787	27.615009815522466	27.6516297619897	27.684395449450495	27.949411656080848	27.694234025455057	27.534076349595132	27.427700870432705	27.610514184678586	27.672188623352852	27.99466760380913	28.129503691742286	28.035744906913806	28.31767639617137	28.150848209157576	28.04462590902086	28.117748131741777	28.05178719386162	28.03930929958357	28.09799693271283
P0A7K2	29.10959119749089	29.29902731264426	28.88554035854986	29.020255130211023	29.39493443561282	29.50127755899585	29.244458444099592	29.292728323665262	29.449411424661672	29.17077136720357	29.052909209896082	29.184722214684164	29.601715276786244	29.246940840417214	29.045532721868252	29.828907006456586	29.094821871562477	29.407788774834145	29.487063231872714	29.76856998599268	29.622828893655196	29.987607419865387	29.613043469741985	29.681664371721087	29.440369242861728	29.513653366581945	29.64978636829455	29.689678475246563
P0A7K6	26.31555186052434	26.294712210497366	26.34894402236694	26.23019829906828	26.404202427378856	26.408741553678865	26.644201995900687	26.608629906108128	26.147873273002002	26.461155491610977	25.97894473693504	25.836805016020552	25.697885109810617	25.941240550157477	26.25460469917832	25.537543861359527	26.321691643578543	25.801719839204317	26.7214431126436	26.745369434414748	26.920851718928063	26.25148913582057	26.83979346772359	26.37334640450622	26.81050847333215	26.836975777767094	26.48423485994012	26.78884665920044
P0A7L0	27.407701122654043	27.473747953801286	27.523921945812155	27.481524159626133	28.12077818754691	28.13848707890414	28.0811085783962	28.071077833309687	27.53032617625515	27.32147193285338	27.398324708124754	27.676704255023743	27.855655202744302	27.642171712799918	27.23114026964649	27.14889369365135	27.46279036543347	27.62886147359947	28.129933859673432	27.931229226375578	28.10044474315233	28.282474444018263	27.91378111087899	28.2269883280788	27.878669186421245	27.937216195166805	28.26425850565982	27.86665547183783
P0A7L3	26.290484301465206	26.301021921022418	26.130316426592028	26.10925931067093	26.114980499979534	26.092788520965822	26.522685362216286	26.47614482363641	25.767555105924192	26.508104975344683	26.02758875447008	25.618433579094294	25.13281664769566	25.752213979509392	26.355308794366003	25.266513037462882	26.29530227936703	25.609759800838646	26.240897417373823	26.744103385690938	26.41762296421258	25.8087366031246	26.656779784572162	26.150408024642406	26.823443998734184	26.64468196151457	26.088846529346412	26.851250138422248
P0A7L8	26.23352709818523	26.205074523001972	26.223977204001645	26.222478531573454	26.578258272838106	26.542707898019838	26.45844709754445	26.468539489742657	26.078940903622577	25.702686806315008	25.899147896162656	25.996072964066055	26.489313349980108	25.988235593432147	25.596397763227966	25.47410851250152	25.98805337238848	26.094338433440587	26.886173838818273	26.60175492595553	26.76096294025742	26.447144005224295	26.521347394812402	26.582476664689363	26.50573753741824	26.543848868453168	26.8080088892647	26.364978135123106
P0A7M2	27.770968577956996	27.746034819079735	27.813933962881176	27.893685674411675	27.890847323309814	27.807680232931688	28.010777018239477	28.001411040964516	27.0944750552019	27.634138285396755	27.639012588063952	27.198699044513166	26.831614922941117	27.19957984096941	27.633168389490745	26.76004371243584	27.697734753452888	27.213236124140945	27.971092713473915	28.22235279079725	28.454891600999005	27.574662271110014	28.329357742768412	27.77788396549041	28.186182258453094	28.0279016733867	27.81881812168139	28.071234114167684
P0A7M6	26.07983824496346	26.093663328202865	26.019423070766457	25.898618579266596	26.511886381430223	26.512839448877056	26.033605115957535	26.11599396424966	26.22170916671951	25.766663261862004	25.758028399635247	26.067805300332893	26.590421005674433	25.86885378995097	25.91742652760049	26.62057413814291	26.014725343517174	25.83204194570378	26.43915167318796	26.568457607800188	26.497706869203956	26.545650034166247	26.369889435259374	26.33831238915967	26.340239652481607	26.242037987068166	26.417894264984373	26.37456491207735
P0A7M9	25.952594493144346	25.89437966986396	25.950803307364914	25.863643378345326	25.305992046263796	25.239933466797265	25.196871019799307	25.119682374759346	25.546436293574303	24.671950882368456	24.904176510964263	25.100267763564617	26.441675828481234	25.130388746868853	25.11050347220942	25.346918421253292	25.315713236269676	25.85153541553714	25.732436150299947	25.558646229382433	25.331394697824784	26.518045481960794	25.698931412428056	24.96887281408872	24.82765248186767	24.930284133117137	25.88477072287027	25.237842091392686
P0A7N1	23.73764738199228	23.69022585597651	23.38870325301497	23.26601946166278	26.38066587844457	26.44204780277437	26.1258497139245	26.128057023005983	24.071291359283073	24.776289002401622	21.174360883648042	23.267394289309642	23.145536795214166	23.86420139607447	22.58368907246712	23.345993082139163	23.558519613548118	22.51327312943275	26.1932984230461	26.273953228865548	26.351460903557722	23.412190895142565	25.906781242168623	26.48613598746104	26.57199665775406	26.493054620588403	25.313181526195777	26.328866846411636
P0A7N4	25.25416117468885	25.286534689878057	25.458935135830043	25.380758606973455	26.001024997250973	25.981653907858437	25.670797821476256	25.66459990206627	25.64133310435738	25.086089193252324	25.129648625090717	25.673397128893292	26.40192070401866	25.710281466867464	24.974255601986993	25.78976688629766	25.170061269357838	25.38535531034561	25.94471118978399	25.851926400237247	25.848207839303637	26.033681025966008	25.76592907589532	25.874999788976776	25.75168316864281	25.71160208271535	26.071417350119187	25.757755144510313
P0A7N9	27.05227850546104	26.89150225615059	26.982463340664765	26.858489853234573	27.544951298785982	27.440739527600016	27.250995073546186	27.11889586523784	27.131563443055832	26.6597671047386	26.61356087714267	27.15424834292206	27.61431567882964	27.098712037747294	26.901107287653254	27.37596858326829	27.006949059625594	27.13751825425402	27.47124305722727	27.492414986737206	27.52511536505537	27.644599240840755	27.405526749657742	27.505332338275583	27.27083479085345	27.17881111313219	27.60432148387582	27.25261203049019
P0A7P5	26.47483557938924	26.566769438376237	26.489574277713068	26.470885772089222	27.1740499259361	27.212478407724493	26.91894610702697	27.0268309123979	26.558588400773356	26.48640416470366	26.580912234070233	26.821241604194537	27.334347640013746	26.707589666554668	26.16943380397637	25.58998651149808	26.521737043780085	26.413195816595938	27.110038831098638	26.96236766692918	26.959668501150766	27.121273011655408	26.90993065772777	27.0693878184612	26.985283347413848	26.816305489617022	27.096981507982935	26.940052386760318
P0A7Q1	23.013785191851174	23.100352386121152	22.824127285411887	22.86086626173414	23.856592835182717	23.874440307480963	23.74828846391855	23.6766038182832	22.54555507834119	21.57528906532151	21.214882458474456	22.079920971913612	23.466761369996686	21.586799936511124	21.296711150191324	21.669851042291164	21.85138420129309	23.125739706313766	23.877687609131538	23.547890361109893	23.462279267041414	24.129176242598454	23.297535651561734	23.67496222355884	22.90388385135571	22.758888776954013	23.339245995285676	23.070700738447897
P0A7Q6	24.019246790727056	24.062122697619493	24.118025538589286	23.917265311766247	23.83963627860863	24.053026780192642	23.71498127167119	24.041144020544095	22.06340163785334	22.505307905192392	22.65807099881332	21.003391276460924	23.24747715850441	21.400357055705637	22.78779891866812	23.601773964893447	23.08922186854832	23.233030064276406	24.238429233258582	23.955351577974287	23.84641051430466	24.15747671489914	23.86661661387528	23.52184419745819	23.6641461656904	23.804020256863875	23.740719831445634	23.93369064304162
P0A7R1	27.751054991192618	27.799734127958487	27.577679184006673	27.579903296238705	28.21860697494232	28.295660365190635	28.047196873094848	28.11161699033559	28.05256370870383	27.75973391287205	27.718023769282247	28.05515697128839	28.108764856523532	28.026722872085163	27.784452898003146	28.203926044878845	27.837825439658285	28.05224612759253	28.319045580676868	28.285722289415386	28.27211514234054	28.599281775653623	28.18109664827986	28.35636665147405	28.146108810283394	28.22787997679537	28.41569513698433	28.191440937972207
P0A7R5	28.080761277358448	28.143542875993184	27.99449199989072	28.094552434527117	28.533689781675577	28.528212114329556	28.386544912138824	28.39442872052996	27.982757544312285	27.93973611901896	27.95774319031665	28.22041601962856	27.85210264566647	28.10484165525269	27.93298646625741	28.133128001200767	28.109585493886655	27.987364856263135	28.524375309511953	28.56870942840721	28.531711284838977	28.53942314923094	28.469561997028144	28.52860335636207	28.478220157642326	28.493560974436022	28.45383502376545	28.41580092668692
P0A7R9	27.154178309137063	27.174357771866923	27.079337887983478	27.100465790278527	27.57898431648959	27.482723120151974	27.52272790606608	27.537919754046385	27.40419178178232	27.288331264819526	27.232067457319268	27.336613218703945	27.199721137527423	27.33823253792481	27.19291847320807	27.210179823567557	27.25925036947319	27.214549850514615	27.65598938378	27.559363074343526	27.66481465428493	27.426778295262594	27.556947842171372	27.522302864507587	27.535170287070656	27.58211159391913	27.65652722418122	27.55091972259781
P0A7S3	26.16048242917133	26.17873821606172	26.32682381749164	26.291008692878467	26.73038893421479	26.82172287180128	26.76054655254325	26.787599911867996	25.665089993801093	24.92138486306323	25.366672465354178	25.713192756020025	25.861448018166065	25.649389617730307	24.884764181861623	24.894524962989415	25.355221437827126	26.362122915070284	26.774886505789855	26.764691465430516	26.650734918982874	27.016036348448832	26.77156799623588	26.8387763343919	26.641216842340217	26.50853937879324	26.737734097518757	26.667364759660817
P0A7S9	27.129346508800953	27.1305410389624	27.081225630717924	27.11381208168858	27.071230429385395	27.08749319796066	27.32125701160335	27.322592921477884	26.573345773611898	26.813028584453047	26.835732478120192	26.500591966992726	26.284409203193796	26.46678417157847	26.889121639996187	26.960034683383746	26.903125283678325	26.466659170925745	27.186801238935463	27.458594611500583	27.364129171649317	26.930785640950543	27.438365501716202	27.015946366978145	27.46154988260535	27.33370202674468	26.999122662939385	27.412844447795955
P0A7T3	27.503599696981098	27.565042682620664	27.515679428706356	27.507889298080542	27.97755287131158	28.074021494433836	27.77012940621156	27.644150335304786	27.907539460428836	27.578676792855596	27.461192400859915	27.95554521096352	28.15802835762623	27.93146111456913	27.61111867103834	28.211912998881182	27.649972684677046	27.956725124317025	28.040387824732257	28.091314771235645	28.184027658529736	28.47652348900518	28.062290879874425	28.1254367254668	28.011977559534806	27.909239137766512	28.320972755983917	28.0373891353048
P0A7T7	27.428027504858775	27.46656264086382	27.309944224387117	27.233128992979147	27.489057688349458	27.567249649882562	27.687355073398624	27.690402485280746	27.396818029470843	27.520298309380806	27.503772839802775	27.12070360457536	26.991517852247835	27.151667144617072	27.452762704840566	27.40182573970492	27.462904125932763	27.158477965985465	27.631252448042865	27.891383608289658	27.665851777571483	27.341300612840225	27.981495477795455	27.596793520972327	27.827352412526082	27.731859606990557	27.628262761862807	27.841526933731437
P0A7U3	27.482117357169052	27.416620184133826	27.323394645074845	27.29330129365442	28.16894790057915	28.103280117087113	27.81202892166332	27.772284333441416	27.61099572829095	27.341752677155792	27.219995179239117	27.76800580154453	28.162987036837105	27.738805703368715	27.377648494974096	27.402123822859117	27.592468429625264	27.71549363463085	28.16513793541609	28.117729727485692	28.247416774552093	28.334625050634987	27.936171224808014	28.10885718727996	27.829229108804082	27.931225118673886	28.30439528908597	27.909500402432663
P0A7U7	26.703957402971277	26.80945460373866	26.44629393227797	26.58382316845046	27.263640929001266	27.371045647089506	27.02438899207552	27.06324469225907	27.262585339414787	26.907071527449624	26.81166006213142	27.151189416684197	27.617612691916165	27.256193702461545	26.978606127473242	27.379384494753587	27.07597198170214	27.07491875767143	27.496818854222052	27.60368926139334	27.405959000771393	27.845511790462652	27.350507242599306	27.361611674792723	27.306291355410277	27.24837742937203	27.46946508715265	27.444664035043825
P0A7V0	27.185563277657245	27.23511060775256	27.188925227342622	27.249463132904637	27.678481738143198	27.723798462012596	27.59869119654848	27.65610053119579	27.229709234760662	27.00755521734486	27.17852767851639	27.275304497715467	27.266900746627677	27.27239842397084	27.048368151647566	26.88173126940378	27.243132742965365	27.299080326500025	27.669333710909882	27.683231693582826	27.699984034656616	27.80468779686899	27.618323096690865	27.66776639970196	27.611215269882265	27.60654401520525	27.75102947304937	27.581235163461017
P0A7V3	27.425424438466127	27.55392564872492	27.338689082682027	27.354723478966964	27.634400861381426	27.73654118510021	27.734972975567228	27.771064911783622	27.532685079790596	27.69951388557052	27.52663454597426	27.403179657878262	26.981300681438725	27.41994563239135	27.518144635899084	26.808817530828254	27.531828101390477	27.317128529718154	27.819861176510233	27.941889029784626	27.90633827323281	27.518170391687566	28.010903200592193	27.66419044219083	27.835642596746858	27.852587742791115	27.648740979543202	27.879097761855135
P0A7V8	27.666541443110756	27.649777086127987	27.638604298836846	27.6654181507388	28.033788904505258	28.04566992320651	28.019533634257595	28.036897199459894	27.528390060511718	27.67604378733578	27.57478208312182	27.595702496929388	27.472658070255296	27.58166638243339	27.58388962683688	26.917831634184672	27.581850778504375	27.61782391271687	27.940175501925545	28.00876820407143	28.029360301847987	28.050086187282773	28.056548938940235	27.97309366181146	28.036608045684932	27.98236625344759	28.107677361498922	28.034746016422655
