rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646
P0AFH8	1581660	1838370	1421690	2137200	1681050	1763570	2621090	1367180	1593690	595219	1634310	798446	1525390
P0AAH0	40578.7	45975.7	30713.3	41406.6	36226.4	41286.2	46115.3	34054.3	35297.9	29405.4	40152.2	24269.3	34626.9
P45578	713786	970989	1029660	970141	915767	962440	1102480	1001460	875118	1252380	1238290	1240460	1159020
P76558	792675	798390	662182	781396	820476	778884	709567	821649	756933	236131	279001	232699	297603
P75797	101936	112846	118314	106052	126027	117836	115950	100784	121657	100625	114110	98834.6	100491
P0A705	1084320	1257540	1141010	1226560	1343460	1212880	1302150	1171510	1235900	1124850	1486140	1078000	1457670
P66817	41385.1	61213.4	67183.7	56836.1	52348.7	42242.7	59192.4	44954.4	55739.1	36795.4	46069.8	40000.9	43649.2
P09372	432440	469224	443211	454430	431053	474819	528176	400248	475624	322888	435045	284867	394603
P0ADA1	205265	134153	105963	187631	157413	140823	128378	89472.9	193115	67040	137512	99885.5	156921
P00370	1303900	1377610	1344880	1223090	1480930	1375400	1395270	1371160	1428660	1772190	1950640	1373850	1983220
P04816	984874	1052510	864369	1144970	1030330	876554	1047420	751385	1111970	695212	1120350	660821	1181330
P68066	2698470	3509230	2681280	3019320	2103190	2139730	3258080	2525110	2612490	2377560	3440150	3030400	3258960
P0DP89	56095.6	67778.3	71162.8	73125.9	70733.9	70883.2	85186	57269.8	49690.6	65083.3	22556.4	25536.8	40299.6
P76344	2546780	1256470	1302040	1870130	1484710	717180	780906	2624840	2631600	6064350	7491360	5929920	7927470
P76402	1009720	397577	268344	1127100	525387	982017	410615	173317	1219880	87921.7	330519	78853.8	278926
P0A8Q0	21351.8	37344.7	40820.9	26863.4	47559.3	21835.3	27585.5	36105.2	42521.9	40574.5	21151.7	30368.6	40628.8
P09980	14645	18224.9	17900.1	15043.2	18363.2	17067.4	16862.1	18401.2	18323.1	21549.7	20369.8	20079.9	20165.6
P68919	2781710	3554520	3159900	3446870	3168510	3201910	3612470	3121050	3697360	3138660	4046850	2748880	4225650
P0AF20	116186	119796	112983	111246	125735	118107	115416	124234	135932	112918	95828.6	80869.5	123432
P0CB39	40067.4	35174.7	36711.7	42754.2	41469.5	41311.8	35407.5	37916.6	44442	38992.6	51739.8	35975.6	51864.7
P64604	140623	118957	129142	146876	175649	122309	133206	120116	155764	118321	167038	87247.4	186769
P0A8A4	220815	229804	205072	202292	222794	226972	207158	195291	218302	85787.3	77056.4	75746.1	82358
P69797	323319	321580	285468	320415	358574	342302	353581	273844	318992	690830	594796	530918	751732
P0AEE3	28745.5	20615.1	30540.9	24878.7	26769	31566.5	20865	26526.5	29180.5	31049.3	24332.5	28804.2	28142.7
P0AAI3	320163	308660	284220	304104	316528	348155	356470	293207	297259	252598	339521	310529	320703
P0AEE5	1106700	1536390	1571140	1886180	1654100	1266490	1635090	1289300	1677950	32347.2	106061	55347.3	61111.4
P37637	29237.7	22282.6	23617.4	31101.6	18824.1	26648.4	34519.5	15754	23691.7	11601.4	21262	11311	27849.2
P21889	865851	880651	768583	792140	877174	845658	828881	837098	864495	824635	888088	751533	930321
P07001	443355	387142	377480	419095	392653	395987	377726	361564	348170	563019	716431	428684	687155
P0A6A6	1509750	1818670	2032330	1715910	1845870	1854060	1758360	2028520	1797130	2639830	2775500	2573890	2394570
P69902	26543.5	24126.7	25001.8	25854	23727.3	25466.2	21149.2	18577.2	18986.6	10461.7	12976.8	8794.72	12203.9
P0AB80	879283	1138680	1146290	866377	1230500	1150990	1138570	1061060	1001900	990418	859543	705790	925894
P0A6B4	37881.2	38240	36490.8	32804.8	35650.2	30345.1	32747.9	40203.4	39161.2	44131.4	46691.4	46822.6	49659.6
P0ABB4	2394210	2407330	2226840	2484880	2703290	2564760	2556600	2243730	2255330	1563300	2157670	1290820	2106300
P0A881	218334	228909	194072	226347	179669	199749	225300	194895	248907	139004	149706	201600	144786
P0AEW9	38429.2	38209.6	37005.9	32501.9	33010.1	39619.7	39618.6	26285.9	32167.4	93409.5	114807	87513.3	115900
P76503	77608	100667	97890.6	90327.4	95642.6	91513.3	107427	87039	94814.3	16636.5	24185.9	20130.6	19666.6
P00956	1542490	1606880	1679160	1591990	1584130	1532050	1549560	2032520	1868060	1257030	1355440	1292610	1436910
P0ABS1	264361	557453	558742	481911	534596	482981	528019	431285	427361	312208	404343	343867	294037
P06999	289290	256752	246282	281027	278278	278816	317753	173238	286765	165235	242727	162939	262448
P0AEA2	10803.6	13827.5	13429.6	11724	14239.9	12348.3	16783.5	8976.47	17881	12202.6	20676.2	13311.9	18726.9
P22106	299388	302706	290561	272251	308741	291854	266390	327569	325938	433562	467454	327535	408002
P75683	1800.32	5478.83	6449.67	8241.25	10673.8	4051.71	12757.7	NA	4154.78	NA	3481.25	NA	1713.48
P0A8R7	24518	34253.5	37055	37331.7	37398.6	32491.5	39698.2	35315.1	35535.6	39135.6	33493	39770.8	31177.9
P77536	102136	126975	156420	106612	160011	96872.7	84292.1	162747	175826	17228.5	9341.47	11340	15841.7
P0A9I3	81798.5	103950	102178	85520.6	83925.8	100906	103075	102263	83262.2	122358	116177	109435	94251.9
P00562	234520	210634	207766	222115	231348	210409	202019	257855	308903	336659	350663	289900	415462
P17802	7258.32	7452.92	6573.66	8578.17	7040.23	6952.52	6108.55	4859.3	7517.55	7768.78	11410.2	9331.85	12021.5
P0ACK8	11664.9	15791.6	17778.1	14000.2	16273.2	14221.1	16560.3	12719.4	13245.7	6923.93	5293.19	5817.78	4403.38
P37626	331979	274943	220211	313485	320774	269862	227043	198328	285527	99345.5	169313	84983.9	215563
P76573	7292.33	7608.2	7183.2	5393.4	7503.87	5591.27	8293.91	9976.74	9615.34	3765.36	4818.05	2897.46	4245.58
P0AE08	2748860	3542990	3401750	3319180	3310670	3104470	4134780	3473310	2729160	2517570	2846000	2438060	3024570
P0AEI1	204787	213147	204054	199711	219814	223216	203406	178128	207574	255554	296740	218026	297576
P13029	529231	364325	443077	608223	341965	391692	365289	616322	535563	565280	574253	568532	879659
P0AC86	228031	249686	259529	233724	237413	231673	247789	297977	246050	264705	237058	234870	267495
P37330	164154	183079	173927	169035	168090	175236	162034	174424	167424	91773.2	113970	89963.9	102756
P75821	77227.8	68895.6	65191.8	80966	78221.4	74495.1	72829.8	68189.6	86881.7	58742.8	62207.6	43122.3	67523.3
P00350	1391890	1370740	1302260	1372060	1380290	1448640	1331680	1409530	1387360	1296360	1685540	1109160	1573820
P0A7E5	659917	604649	565540	636689	681911	682086	758106	665858	623371	621376	872430	762650	880612
P0AG00	344503	377828	354442	379666	410468	409345	391359	317100	414259	336146	410489	311877	445523
P0AFD1	152176	191860	225852	207793	203426	146323	162575	202334	245068	115791	143578	100398	151006
P17443	76349.8	75324.6	64321.2	73132	78298.2	83339.8	65371.4	71377.2	76017.8	69943	71402	66025.8	80723.7
P0ABZ1	21710.5	26853.2	24450.7	33942.8	26000.6	24629.7	22283.5	14195.9	18498.8	NA	3236.62	NA	800.918
P63389	111232	114895	110429	109486	128487	117689	107828	115527	113843	130153	163477	106958	154040
P0A9B6	42499.5	46259.8	41551.1	34059	40694	46184.2	42352.4	36436.1	29727	56896.6	54775.6	50166.6	64213.9
P69228	264787	319098	324500	321755	316474	294935	322960	296202	329614	273563	375543	250089	333055
P32703	22710.8	29140.5	27638.9	29585.1	26970	15147.4	29440.1	10341.3	26074.5	6788.06	22755.4	8269.4	27909
P60240	109582	116561	120242	115376	114856	121918	109844	129295	121062	168574	169708	153297	171709
P0ABF4	45424.3	44074.2	47847.4	43981.6	39725.7	37089.2	38140	32877.2	42442.8	23998.9	18765.1	16170.5	15929
P0ABA6	568756	665292	557545	594122	645102	604628	779558	514245	541464	409914	486612	366654	411313
P0A955	545262	223337	179041	388254	284292	393103	249407	110369	344695	121879	319709	61998.6	382353
P0A9S1	174582	155214	141974	132796	165542	118265	102499	159705	193498	21732.1	21079.4	21283.8	32726
P00579	269299	307889	271284	297237	320508	290061	320676	287352	294940	266154	324091	230308	291976
P20605	30228.5	39654	40248.6	32213.8	28689.9	37233.7	33204.9	28066	33135.3	21006.6	27480	19944.7	22634.8
P0A7Z4	2121920	2286190	2401140	2326560	2328790	2128610	2472540	2306170	2158750	2463700	2648380	2323110	2529390
Q46800	11077.9	14406.7	17680	12935	18923	13878	13126.6	17130.8	14851.9	4045.82	5356.5	3205.27	3988.11
P27248	234604	310380	312479	253838	310016	244922	302531	241920	312471	198802	143948	138392	150556
P31133	281170	171505	112379	289383	205074	177693	175194	126815	217579	88636.3	178474	68723.6	173906
P0A9S7	109476	178836	137582	127320	135450	122006	143787	141126	121165	136608	164617	115716	146150
P77611	16625.6	18048.9	14500.4	18934.4	14950.9	15588.6	18417.9	18810.7	16967.2	25262.3	33402.4	21680.6	31390.8
P25437	102084	131601	133429	109707	119951	101721	111438	123486	112353	111367	114920	86340.8	109877
P05055	784002	824213	783053	814505	883022	857701	836004	841581	823394	802489	1016100	585843	891256
P56262	271511	288241	300087	304190	261456	263264	310312	299443	196559	159500	166568	171285	135579
P0AF90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A6F5	3052240	2823140	2593020	3000390	2916090	2819770	3123560	2629960	2744200	1960110	2638060	2000430	2808980
P02919	73344.2	54497.8	59884	65428.1	68667.1	71763.2	57795.3	53832.1	73988.5	40253.2	58541.6	34290.1	67254.1
P0A7B8;P0ACS7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0ABH9	205599	206157	195229	191246	201777	194953	175614	203983	197801	196149	230150	176963	209131
P0ACK2	34394.8	58285.4	42212.9	45345.9	46876.4	37307.4	56508.2	25929.4	50421.1	25545.6	40553.7	20538.7	38446.4
P13009	331016	296159	280870	326601	301266	317418	305629	306889	314579	345410	452504	317594	446682
P08956	103020	105401	118605	99441	122470	99016.2	94460.5	122632	108244	86043.5	81103.1	74630.5	87890.9
P0A9L8	167560	148456	146551	155071	175786	192458	153336	128051	154972	141071	205254	128162	144231
P0C8J8	2988980	3672130	3723440	3068910	3634380	2672580	2414040	3681700	2978510	1135090	702102	681075	982321
P63224	419646	561836	527393	502634	541578	556954	653183	415115	464031	266754	367097	246001	369982
P09546	119030	111195	118883	120729	114299	108053	114121	143476	156447	106378	103480	83127.4	129365
P0AEG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A7W7	603715	857715	876430	710282	707206	635092	825904	694185	736884	842427	989319	764110	871571
P08957	102982	114716	116583	114538	109141	105362	111663	117536	116599	150483	173418	176450	180393
P00909	365659	380266	312014	390853	391196	382749	420217	266898	327841	359745	447547	360732	451085
P0ABF1	37504.5	28564.4	27273.2	35935.9	30399.5	30170.7	24570.7	20262.3	38476.4	27156.4	40126.6	23560.6	42870
P0AG80	230421	268322	242803	302298	225823	269529	305683	197602	283015	58007.4	109834	80438.3	79515
P22525	31489.1	42234.1	37477.5	37759.4	34000.4	36903.5	37573.7	29784	37562.9	37693.2	43631.3	40876.4	51168
P0AF24	67589.6	96082.4	94458.3	80814.1	86161	80555	94705.3	102971	76803.6	114378	105844	115870	97659.7
P75783	15810.6	19581.5	18775.6	18225.5	15711.9	16299.8	26925.8	12653.5	16802.3	9176.43	20476.5	3934.87	22023.6
P28630	15619.8	23461.4	19450.3	20832.5	20425.3	20191.1	22802.3	21084.7	20869.6	17351.5	22524	11794.5	20593.9
P0A867;P0A870	160321	124182	116492	114370	132745	106662	155233	74474.7	109346	53522.6	78414	58856.3	93960.4
P04335	293375	329536	328588	305996	331782	302200	302122	348831	350143	354591	304167	306795	334607
P05791	1933760	1779270	1731320	1865500	2271550	1964230	1758160	1781690	2413300	1048790	1206320	817020	1341860
P0AAI9	543751	494744	449808	563504	572413	515560	559568	369822	573717	346592	460008	317612	460864
P24186	448952	651346	675003	522114	616448	533240	681924	584048	524458	662034	750838	555422	703421
P76027	382775	421056	615097	379825	529676	465750	397541	558741	484997	649536	505618	551085	544623
P61889	5438760	5029450	4580280	5408760	5461350	5054130	4961180	4913670	5286320	1923510	2836320	1955310	2799500
P00895	190349	220519	228156	206957	202558	229944	244354	218109	186715	249744	272088	217319	273475
P69922	62174	71307.1	77985.5	66331.7	74599.3	60454.3	66068.5	95073.7	76123.4	25799.3	22231.9	26172.5	24628.6
P30014	54356.5	62897	63905.5	56709.8	63792.1	65426.8	70121.4	57166.4	62239.1	68333	76025.2	49176.2	67974.4
P0A6V1	252852	253910	256133	249554	311097	216655	209535	312432	257629	211716	234619	189498	245184
P04995	117712	145344	154078	131687	129150	134696	137048	149391	145098	121303	116933	111754	121573
P76170	164164	370534	226611	220422	332765	322390	368940	263238	299515	202931	248232	253491	223029
P76578	182787	194862	201656	199854	203955	172118	189384	211650	204314	143884	138402	132220	152669
P69811	37181.2	40264.2	40186.7	47429.7	37233	39522.2	53393.9	34735.2	38370.9	91241.8	118237	102739	136214
P0A858	1406210	1952900	1995970	1855360	1795670	1558320	2266230	2115920	1582910	2585910	2228150	2618350	2228280
P08179	269109	411817	426514	381986	406373	350629	436451	407904	348880	466847	434450	426763	430310
P04079	501304	558622	538562	510750	531012	521481	497863	610591	553186	945430	852338	779833	786437
P21338	101028	109608	106468	105468	102537	98437.2	102599	93830.6	109115	100338	137476	77006.1	126619
P0A8C4	233917	407897	377250	325582	319592	339626	402244	355843	372477	347898	342162	354926	287911
P33362	370002	270427	293195	394738	349948	320708	347691	219162	307323	129651	290238	101152	269832
P0ABF6	85863.1	100918	90028	90938.9	94186.4	85271.1	91742.8	81241.2	101777	66287.1	82064.8	50054.4	83683
P0AFB1	54721.8	61950.6	49264.7	50073.6	48268.3	52092.2	46100.5	65233.4	55318.8	41398.9	46421.4	43760.1	43183.4
P0AEQ3	1334910	1057960	1092270	1804720	1732530	923958	1074740	1364900	1697570	692299	669930	743840	742960
P33602	350020	373205	376145	400306	413899	368113	389103	447546	391646	269669	291727	225359	318831
P07395	618926	514979	524527	640170	579278	585034	572729	555575	669978	625583	770265	576430	829159
P0AFM6	322186	464223	441605	472866	391216	362418	416882	403484	462827	327536	347957	361105	290211
P31663	192551	248802	245446	236577	247351	215455	270115	203325	209035	147890	168420	117323	198889
P0AEH5	433038	583038	464739	617959	554035	636934	1020450	1231270	447087	699335	398790	941091	642299
P30870	81062.8	83170.7	84004.5	84468.6	79768.4	81959	78181.5	91302.4	89653.9	68688.8	73007.7	66259.1	78362.5
P52647	48068.3	53398.2	54957.6	59171.8	50957.3	54406.4	52849.2	66496.7	59901.2	80798.5	82743.7	72059.9	94525.6
P77757	8488.76	6944.65	8201.92	8845.67	5212.67	8088.72	6171.43	8360.66	7128.98	9826.32	11016	7347.26	9399.89
P0A9C5	1229950	1272510	1280390	1246990	1485350	1283870	1431920	1284300	1204680	1243320	1645920	1136040	1598880
P03004	123299	170968	180097	139606	159471	136183	159790	182009	152182	162780	141312	145193	154380
P0A799	2466440	2616010	2570420	2598150	2679800	2720070	3047760	2588520	2408170	4089690	3944640	3196760	4330900
P77504	19775.1	25988.4	24292.4	28921.3	27566.5	17814.9	33327.9	16992.3	29345.2	7358.67	17271.3	11027.5	19112.6
P33643	73305	112553	105984	88851.7	102200	106018	103712	104412	97082.6	112909	110753	100011	108684
P21179	1244270	1315860	1439380	1468090	1113750	1544820	1692470	1451270	1183020	914098	1100700	1073110	965950
P76192	16420.8	16745.4	27407.8	19193.3	22863.6	10996.6	10901.5	33762.7	24514	12752.8	4365.26	11912	10519.7
P77444	136475	132030	130621	138624	114490	123952	131982	132444	114751	112543	144319	93836.4	122688
P00962	526094	592128	543673	567857	610579	563051	585164	546711	577794	552764	713898	496591	730679
P0ACP7	642832	767746	796127	688491	776542	666320	671136	721897	751976	633412	696234	563731	689691
P23893	616444	616040	547188	619096	683218	721590	619708	508345	608236	571134	724523	475831	650169
P76176	14616.4	16857.5	23924.4	21661.1	19254.8	12642	20535.7	18852.1	23254.3	17365.9	19023.6	21280.4	23262.7
P33360	13439.8	16403.9	19557.5	13510.5	14416.5	19229.6	20467.4	16502.2	11898.5	19440.2	18560.5	15649.7	13535.8
P26612	61094	64520.7	69237.6	70572.9	67213	85464.6	83428.4	63446.1	64373.5	44404.6	64797.6	41484.6	57639.9
P37634	60125.5	81902.2	79443.8	66710	68591.8	70606.2	83112.6	77499.1	75672.2	96560.5	98264.9	86360.9	83765.6
P0ACG1	1399690	1709410	1438360	1905210	1625560	1357390	1547050	1366000	1707480	2320450	2845970	1688410	3112520
P15640	429125	478564	434634	503772	545821	489615	557020	492808	438032	465503	586203	443424	569798
P0ABQ2	94438.3	128617	159046	128314	167758	98761.7	118846	166585	197337	71232.5	78225.6	69181.6	67040.6
P77434	64782.6	79905.4	88053	76044.4	82635.5	72905.7	76617	86084.2	77066.6	91623	83615.5	95778.6	83917.6
P25516	804839	843544	816596	950180	801881	937020	801495	899866	814291	341987	418215	377080	364004
P55138	19129.4	26092.5	29757.4	24519.1	24305	20912.9	30495.3	30254.3	18792	25881.9	11557	28857.5	15761.9
P06612	448569	467004	438333	483891	456155	467636	473836	428037	469371	410676	529611	401117	519873
P0AAN5	79407.7	192778	183750	159103	174656	160436	206902	164772	121478	118836	123280	125066	90406.9
P30125	808196	841326	883602	836988	989212	926664	885344	721446	880476	1045310	1344740	847519	1191890
P0ADA5	1757830	656886	636194	1253150	1073820	903372	642217	761906	988263	410295	613447	514277	760235
P06983	360754	451114	460118	454118	414481	379067	466274	384390	470340	310244	392087	302952	398920
P0A7V3	1717560	1428030	1449840	1782120	1581320	1345000	1545610	1276200	1734890	1504990	2295050	1359470	2289760
P0A7F6	271887	338233	334695	291983	324999	331019	399677	299679	318846	352795	394566	316337	315578
P05459	417748	485201	502280	490400	529515	462374	502867	496773	516630	498205	559882	468647	568338
P25535	105104	124246	126796	103586	107002	106765	105321	105674	108236	104850	121578	101023	128223
P0A6F3	183961	186284	190454	189445	211975	181819	171127	211786	195383	69845.7	90635.6	58397.2	59327.6
P25522	65436.7	73084.8	78315.3	69753.7	68754.6	72169.4	81405.5	70067.8	69693.8	58422.2	62887.5	56922	61842.4
P67660	32470.5	37965.9	35844.9	41818.5	34856	35426.4	34783.3	35816.1	35728	30171.9	38364.7	29456.4	36314.2
P0A8V2	1611490	1516470	1565030	1776740	1678880	1701410	1725210	1719070	1714980	1672520	2072170	1597830	2281870
P37645	89032.2	88528.3	106905	105638	89753.7	117854	115504	104094	92822.8	61945.3	67180.1	71651.8	66415
P31120	242244	236598	230402	251099	268577	253889	233667	213781	267778	194922	236436	152450	235594
P0A894	174401	227506	196355	171573	196695	200723	222957	172207	179276	170639	201169	176151	195133
P0A7A7	459142	509615	477354	446121	445879	505614	483779	497454	462667	498879	512128	405561	491590
P31142	934877	1313830	1208800	1225800	1184200	1141220	1403770	778534	1143430	342564	632189	325914	549090
P77338	34027.7	35405.7	33127.7	41258	33859.1	34880.7	37873.5	37203.8	40834.2	30098.1	33215.4	31593.6	46096.6
P00864	856482	759284	828560	790374	858546	917274	859840	1004410	835770	1799100	1885490	1586480	2150500
P0A8A0	1103120	855171	563812	1096480	1086450	802216	783810	685893	1126370	487764	1107370	707272	1394840
P29745	354731	362418	381859	315412	381658	356573	352749	312150	408142	387435	382144	288213	489945
P0A887	501120	557108	566944	510549	581626	548534	604303	538540	534427	469041	434478	339194	436929
P24215	158565	187769	191096	195640	202910	208149	228848	189684	165208	102303	124500	94363.8	100917
P37615	40683.4	53849.7	53318.9	44211	48331	43975	50890.8	55657.7	49976.7	42820.2	45176.7	68792.2	50688.4
P0AC23	26188.6	26256.6	41642.6	32769.5	74707.2	29733.4	56251.2	15533.7	30894.9	10551.3	18680.6	6702.06	26710.5
P0A6V8	270006	361894	303329	309537	296967	296909	273022	294035	327060	403983	324049	308816	401513
P22255	191313	197812	181944	214697	208025	219451	220024	136000	198695	97676	175249	120750	172701
P39180	1479150	2011680	1405090	2520640	40175.2	1785190	662155	23626	636138	18189.2	1683970	990997	37474.9
P76342	45404.8	52096	57166.1	49562.3	52649.1	55721.8	55775.8	57576.4	52421.3	49208.7	58364.6	41951.7	48252.9
P76223	70862.6	54793.6	52211.5	62335.5	64316.7	61506.9	65088.2	34741.8	68518.9	58226.8	91051.6	43690.9	110522
P39838	150975	168726	168040	175396	160494	156810	158014	178669	157135	168561	190112	160107	205354
P0ABM9	27052.3	29645.5	27289.5	32396.7	30560.9	27036.9	24833.9	23790.5	31390.9	29247.4	34227.9	25161.4	31185.1
P60906	659246	701371	750771	689158	719189	665200	736013	649150	706265	662904	873108	668366	820678
P0A7B1	124979	160302	157012	136738	131405	140449	150557	158745	141947	133409	161034	130800	161815
P64490	25204	20143.8	12841	37121	18035	26634.1	18789.2	13755.4	22192.9	11078.1	28836.9	6007.9	24047.5
P75691	621417	840001	834880	761508	766562	917967	1085720	808046	707848	637129	736579	552322	612810
P23865	205130	242359	213129	223216	231318	220001	233724	226151	224979	235620	273788	220227	261382
P0A9G6	4517800	5123420	4540860	5183850	5085560	5173850	5531480	4564980	4585770	1164600	1763770	1176000	1697000
P35340	262095	220623	231397	252833	280231	258449	233726	251167	237707	222078	276101	263106	297384
P32131	51445.1	64244.7	71610.4	50298.5	60900	56818.6	57360.6	81265.9	62523	91685.7	68420.2	85293.5	71464.2
P14081	91626.7	105379	102285	100385	97160.8	102597	99496.6	97368.4	95520.6	112284	125576	109806	124220
P0AEY5	367618	411069	435774	464373	454194	368134	420604	366630	443369	339790	365610	311928	352287
P39401	45326.9	52913.4	50051.1	62118.3	43756.7	57808.5	64037.6	47399.1	41579.3	51330.4	64020.6	48165.9	64656
P24202	53104.2	72148.7	75099.9	55397.3	58708.4	52473.4	74367.4	69031.9	53868.7	58978.4	46592	57145.7	46375.3
P0AB03	48445.5	52287.8	74773.6	44427.4	66215	46280	44249.1	67891.9	58511.6	52980	31079.2	50053.1	43481.4
P37648	91912	97837.4	94238.8	106971	99889.7	97288.6	97205.5	88772.4	95240.4	71719.3	103292	81558.2	111148
P76658	161677	165336	150001	165386	175918	172331	167734	163105	168443	140063	174086	126893	180139
P0AFQ7	50792.9	86367.4	101303	68303.3	83435.3	76836.4	91819.6	88745.5	73117	164736	127331	146974	111840
P00944	13047.8	16323.2	14164.1	15650.1	15598.6	14624.8	15706.2	13728	14724.6	5806.02	3291.06	3835.87	4897.51
P0A9M0	546825	561541	563596	594235	570338	599364	604039	573564	607940	540755	699625	547343	673626
P0AEP3	363082	399816	342652	397037	430138	457258	483916	359593	361714	343898	430942	355824	454580
P39321	59903	46080.9	44300.1	56928.8	52418.7	53469.7	48443.8	44419.1	58640.9	43717.1	54640.6	41713.8	58651.6
P29680	134905	199770	195961	153148	196837	178718	200095	161838	160311	147715	180107	108618	166689
P0A6S0	91433.8	63897.6	61070.4	107840	102049	103365	82141.9	47931.7	65924.8	10322.1	28290.7	14816.8	18276
P19624	60470.6	65734.6	66796.9	59367.1	60306.2	54811.5	65425.3	50615.1	54776	49874.1	57706.3	46969.1	59143.9
Q57261	53030.4	58912.5	56901.6	66131.5	68827	62521.5	60217.2	52979.5	59641.3	53485.6	68930.6	50113.3	63288.3
P25519	156373	172381	165322	161906	151959	147631	154171	177445	149864	169038	181451	169953	171605
P52095	34838.3	40618	41562.7	40988.6	31210.2	42331.4	38619.4	39045.9	36259.1	27868.1	31890.1	28197.8	35139.4
P05458	52875.3	52460	60089.2	64256.5	61887.8	61457.1	64841	62098.4	65667.3	55261.3	67952.2	59786.9	64528
Q46863	27235.1	30403.8	37505.6	30740	30317.4	28954	28273.9	37910.6	28405.1	18982.4	11286.1	14288.3	13321.6
P30138	131724	145452	129955	175626	150970	161631	172509	111686	117725	60882.2	94087.1	62472.6	87760.4
P31550	184271	201242	147673	179551	174458	175244	174572	119816	195011	97900.7	177588	83130.6	169655
P37649	21020.4	24249.4	27570.9	25060	26848.9	25766.7	25110	29654	27924.1	25755.3	25446.1	24034.1	25700.5
P46889	22150.1	28546.3	32899.5	32951.1	27773.3	26550.8	30736.4	35633.3	27615.6	40279.1	46296	35846.8	51020.9
P16700	638636	631012	657297	846565	860586	538971	684734	652847	842096	584055	850484	582943	829323
P0A8T1	126425	169867	188520	169364	165057	132179	150757	155377	171122	177983	180802	155781	170812
P77376	46272.9	69521.1	74279.7	63002.2	71714.7	66938.9	81247.4	59009.4	63896	41080.2	45839.5	31332.1	40322.1
P11458	106307	126169	128968	120454	123859	115964	125203	121052	99613.8	107582	156258	96727.4	159644
P0A763	1665890	1822080	1453490	2043330	1698450	1371730	1710500	1151700	2139950	589430	929444	569771	817290
P0A6G3	22338.3	31305.3	17817.5	22403.5	29264.6	25817.1	43821.6	19934.1	29563.1	14052.7	25297.8	6672.5	13303.8
P18133	135450	182973	163917	145295	164798	153181	160917	144631	155371	120796	167927	96552.6	170535
P0A879	1174170	1582430	1505060	1379440	1405840	1359840	1593720	1573570	1250060	1694030	1698370	1446870	1624430
P31827	31657.6	35748.7	36634.6	36027.5	31688.9	36837.4	44486	33826.9	34910.4	31821.7	37091.2	29670.2	32158.2
P33195	132875	151567	158057	148914	148973	144828	136681	196858	165217	112814	101448	116884	105113
P22523	203141	211888	190599	225836	215150	210882	203267	203733	217733	202473	243115	182744	264881
P09151	999718	1074260	1005930	1034390	1108800	1051670	1044610	1037190	992335	1302060	1770780	1215820	1583190
P06959	2683000	2717960	2787620	3088380	3221510	2833880	3084610	3049210	2769190	1641500	1883080	1572260	1871620
P77695	94515.7	293420	199112	159755	164422	226331	413736	166920	123938	73378.6	108364	148753	117238
P0A8M3	270556	292130	279015	283324	316189	291755	284850	297196	301931	247819	298837	225393	311622
P07023	549076	547632	524353	554566	513693	551214	544063	468467	445027	368554	359279	293769	384751
P0AEC3	97885.4	123991	118708	122165	109966	116863	126132	117382	106911	97304.8	94884.8	92041.5	95636.3
P0AD33	839510	415672	314852	1045710	629719	823643	720965	141300	812343	269253	367021	43716.3	550592
P0A738	157342	209443	203292	155743	164461	152019	198823	208916	166420	176862	172210	203816	163595
P0AD61	505782	454163	426335	481261	458884	525972	507749	387602	395954	720504	1017760	652298	970076
P60716	356933	366099	358669	340662	424456	337285	316808	452852	452979	198907	165838	150923	183243
P0A6M4	27541.5	19864.7	23198.6	21996.2	23041.5	25019.2	25097.4	20244	23262.8	13751	13602	11897.4	17047.1
P0ABA0	896270	1245200	983636	1119740	1241710	917379	1328820	969795	1020590	675886	872437	690321	979011
P08331	229773	277586	306690	286302	263082	239745	256631	362692	286818	149535	141082	169959	165500
P21599	1077400	989825	1044880	1004850	1193680	1048330	1002130	1010480	1064260	804034	976568	649927	1243810
P0A7D4	2274630	2565760	2323250	2395350	2434580	2286110	2541920	2124310	2207220	2145800	2304750	1818290	2445810
P0AG71	32805.2	37361	33438.6	36283.9	36372.7	33624	42486.4	34589.4	37768.6	14093.6	20558.5	13669.7	22177.3
P46837	158164	194929	178988	189417	166166	181253	184202	185204	151274	258992	321411	271465	296058
P17888	59470.9	53620.8	63416.3	54831.8	48683.1	47345.7	51453.5	60817.6	55174	64782.8	61561.4	50619.2	61727.9
