"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637864"	"ERS2637863"	"ERS2637862"	"ERS2637861"	"ERS2637860"	"ERS2637859"	"ERS2637858"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637850"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637846"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637840"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637819"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637802"	"ERS2637801"	"ERS2637800"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637793"	"ERS2637792"	"ERS2637791"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_0198"	0	0	0	360	441	0	107	0	0	151	0	0	0	74	89	172	27	0	73	0	0	0	0	454	66	0	356	0	0	0	30	288	0	130	0	32	0	0	26	0	0	0	0	0	0	0	430	0	107	69	0	24	0	0	125	0	360	0	0	0	0	618	0	323	520	0	0	41	0	0	0	60	0	0	0
"msp_0199"	0	0	0	0	41941	0	0	0	0	0	16880	0	30	0	0	11	0	0	0	0	21396	0	0	0	0	0	16	0	11637	18	21581	0	0	0	0	0	0	0	104	0	0	0	0	4	0	0	0	0	0	7518	448	31838	0	0	0	36	50537	0	0	7951	0	18062	41	0	0	0	0	538	0	0	10	0	23309	6	0
"msp_0200"	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	13	52	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0202"	0	72	0	0	0	2304	1780	0	0	0	0	2359	0	0	0	0	0	0	2246	116	0	0	3612	2499	0	0	0	0	0	0	0	0	0	0	0	0	8534	0	0	60	225	0	0	0	202	0	0	0	0	0	0	0	0	0	149	0	0	195	0	0	0	0	11654	3611	0	0	0	0	0	0	0	172	0	0	0
"msp_0203"	0	0	0	1005	0	21	185	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	3878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
"msp_0204"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0205"	1001	3436	8	863	0	11335	11486	97	7	16433	2926	214	249	4227	0	959	2319	0	7	163	25391	0	326	3759	0	26283	2027	0	43518	648	185	5009	100	0	0	1897	0	1453	0	0	667	0	0	7	0	434	1839	0	35	87	465	0	8575	0	6618	9615	198	2417	1495	3323	153	0	0	0	0	358	283	790	0	0	0	1129	6044	2945	0
"msp_0206"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	26940	0	0	0	0	7896	23	0	0	0	0	19119	0	0	0	0	0	0	0	10369	2830	0	0	7	9	0	0	0	0	33	79721	0	0	0	0	0	69883	0	0	0	0	0	0	0	0	0	100421	0	0	0	0	0	9	0	0
"msp_0207"	0	0	0	0	0	0	0	0	18	0	3827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	5607	0	1003	0	0	0	0	0	0	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4310	0	0	0	0	0	0	0	0
"msp_0208"	1555	10002	379	1079	1284	393	143	590	56	2325	1318	3601	3978	1903	3646	1670	623	60	880	1141	487	4048	870	5665	7108	819	1300	1363	7803	773	1085	6652	2029	733	1164	1374	405	1084	2012	71	452	1226	582	430	3638	324	2084	0	595	813	987	601	146	1729	5163	1075	1218	4459	337	618	337	632	3401	6657	4867	2835	649	168	656	2860	4317	408	870	267	1471
"msp_0209"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0210"	0	7510	6	0	0	0	503	0	0	0	0	0	0	0	0	0	63	0	0	7137	0	0	0	7237	23	0	0	0	0	0	0	0	14899	0	0	0	9730	0	0	0	0	0	0	0	0	0	0	21	0	0	13	0	5191	0	73	0	8	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0213"	31	937	597	355	173	516	1805	218	6458	151	12	59	133	159	85	8	474	2240	191	143	87	2776	347	287	274	18	116	2391	60	132	3108	39	145	0	797	134	1734	584	7378	306	62	282	185	61	91	92	27	813	20	0	24	19	161	90	36	176	93	17	218	532	0	132	1131	329	48	2079	12	12	851	482	383	195	47	178	377
"msp_0214"	0	0	0	45026	0	0	0	0	66	0	0	0	0	0	9783	0	33115	0	0	0	0	0	0	0	0	0	737	0	0	0	0	0	107	0	0	15	0	0	85727	0	0	13	0	16696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0215"	0	0	0	19187	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920	0	0	0	12211	0	5846	0	0	0	8597	14	0	0	0	14881	0	0	0	0	0	72	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0223"	0	0	0	0	0	0	0	5	0	0	0	0	2631	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	4195	24113	0	0	0	0	0	0	0	744	3488	0	0	0	0	0	0	0	0	0	861	13	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0224"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128399	0	0	0	3246	0	0	0	0	9099	0	0	0	0	0	0	267	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	4229	0	0	0	0	0	0	0	0	0	0	8768	0	0	0	0	0	235	0	0	0	0	0	0	0
"msp_0225"	227	3326	941	3509	924	5075	9231	1836	0	3141	276	681	152	1296	2668	1315	308	0	0	1243	287	3442	633	2348	284	11496	1344	2566	0	563	1286	3506	3818	621	791	513	2406	732	2189	4269	3585	3222	0	428	1651	530	57	8	502	311	0	62	2727	2677	928	4269	0	1649	475	0	942	7173	3171	6869	4616	1541	113	188	160	0	0	456	2737	15	730
"msp_0226"	0	0	0	0	0	0	0	0	0	0	798	0	0	143	0	0	0	0	0	118	0	0	0	0	71	303	0	0	0	180	0	48	0	0	0	0	0	1117	0	0	0	0	0	0	0	244	0	0	0	0	134	107	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0
"msp_0227"	287	0	0	55	7609	23	707	619	10	0	285	0	2189	2246	0	129	95	0	0	0	5	0	36	0	0	771	3353	0	1817	1635	26	0	20201	2393	2823	4323	0	0	0	146	270	22	0	0	0	0	441	32	2898	752	14	8443	0	1177	661	0	285	123	14	0	861	311	929	374	2207	0	200	17	21	0	8	4851	60	40	150
"msp_0229"	0	0	0	8	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	0	103411	0	4842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0
"msp_0230"	0	0	0	1901	0	2936	23413	0	33	23	1071	0	0	1379	995	11	725	0	0	0	0	0	5083	0	1065	0	11243	0	0	365	75	0	708	76	1780	8856	0	54	0	0	9517	17054	29	140	1319	739	0	0	0	952	0	195	0	0	0	3038	0	4212	0	88	0	35	0	551	688	1509	574	55	18	0	42	9584	1450	1298	0
"msp_0232"	0	594	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1512	0	0	23	91	19	0	0	0	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0234"	0	0	0	0	0	1091	649	0	0	352	0	0	0	0	0	20	0	0	0	0	1092	0	0	0	0	0	18	0	0	0	30	0	0	0	0	0	24	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	330	0	0	1395	0	0	0	0	0	0	4	0	198	2093	0	0	0	0	101	0	0
"msp_0236"	210	1001	653	2493	547	0	208	1138	15	1339	50	2615	6485	0	0	1045	491	59	1463	1833	5	0	747	958	0	180	1063	750	41	1824	219	2565	11211	183	6015	0	919	1208	0	105	98	448	0	1717	0	5025	1251	15	1269	369	1685	216	0	2540	1682	117	892	4893	1720	140	200	9	1996	465	622	4389	361	62	22	0	3123	2319	59	173	278
"msp_0237"	0	0	0	0	0	0	19	0	0	0	0	0	1181	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	34	136	0	0	0	0	0	204	0	0	0	0	0	262	0	0	110	0	331	0	0	0	0	0	0	0	0	57	0	0	0	0	0	395	4	0	0	0	115	0	4706	0
"msp_0238"	0	0	0	0	0	0	209	5	0	7678	1559	0	1620	140	0	372	0	0	0	0	333	0	0	0	0	0	521	0	0	0	65	0	0	13	824	0	0	0	0	2772	0	2480	0	0	0	0	510	0	605	0	0	0	0	3223	522	406	69	33	0	0	0	0	0	42	5639	0	156	64	30	0	0	865	292	583	0
"msp_0239"	0	0	0	0	0	0	0	0	22	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2443	0	33	0	0	0	482	0	0	6280	0	0	0	0	2893	0	0	0	0	33	0	0	0	0	0	0	0	9	0	3797	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0242"	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0243"	0	0	6	0	0	0	680	2421	0	184	0	0	10	0	137	0	0	0	0	0	0	0	0	0	0	590	1828	0	0	342	0	0	0	0	0	38	0	0	0	589	108	0	110	0	0	0	0	0	0	0	22	0	1423	0	0	0	0	0	0	0	18	0	0	0	538	0	0	29	0	0	12	479	0	0	0
"msp_0244"	266	0	142	0	122	192	0	44	0	0	222	190	21	587	3721	2531	70	0	494	709	0	0	7	19	0	13	2770	0	0	31	272	234	547	37	0	5	0	115	729	633	0	30	41	0	0	136	14	0	181	379	0	224	42	111	625	892	56	229	0	0	21	0	225	245	0	2188	132	0	315	47	261	17	111	0	47
"msp_0246"	0	0	0	0	0	0	368	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	37	17740	185	0	0	0	0	0	957	53	196	0	0	0	0	30	0	0	0	0	87	13458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	267	0	0	0	0	0
"msp_0247"	172	0	0	0	0	30	225	0	0	0	0	0	0	75	0	1213	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	44	0	0	65	0	0	0	0	0	0	13137	0	1398	0	0	0	19	0	0	242	0	0	0	5654	0	0	435	0	0	0	0	0	0	0	0	515	0
"msp_0249"	17	293	0	232	0	454	233	26	0	126	37	0	436	277	574	37	0	0	0	100	648	0	17	464	26	786	1067	106	558	7	112	93	83	22	9	103	10	98	134	1290	556	12	98	0	124	164	596	0	0	29	0	209	546	136	188	76	77	20	48	1095	0	98	0	148	97	393	40	118	0	0	0	154	135	1130	0
"msp_0250"	1439	1094	7004	292	1235	0	2468	1363	84	9206	71	1100	29	5361	0	321	3359	0	8445	0	0	0	2387	9302	0	2675	10989	62	1564	2940	122	4685	6171	225	0	18873	16708	2332	2440	414	0	9686	2280	4919	2663	2066	62	0	3049	8659	0	102	583	4760	4621	4502	9250	1227	940	17	972	53	692	183	0	1844	3004	322	438	0	4528	7992	0	696	0
"msp_0254"	0	0	0	28	15	0	0	0	0	0	0	0	0	0	0	0	0	1920	0	0	0	44	0	0	146	0	0	0	23	0	0	0	0	0	0	0	0	0	426	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63
"msp_0258"	1204	1524	0	905	0	3772	4535	0	0	74	1456	500	879	928	0	947	510	30	7	3825	344	0	7458	3225	4190	830	491	0	98	174	12561	1166	276	13	0	671	1676	4195	12	685	0	1833	0	0	418	0	24	8374	0	1491	0	21	0	819	573	296	20	0	2694	10	0	2056	0	1612	0	1680	2422	0	34448	0	2578	0	745	14	1898
"msp_0259"	587	352	23105	4164	10850	448	1098	1190	58	1818	2381	6916	5589	1693	4731	1786	1858	2433	2390	0	2758	0	1982	0	6690	2545	3179	7653	3401	9044	4798	3599	3007	315	5612	2002	15278	40	5885	450	1854	2864	1991	8750	5111	9607	12241	0	1935	2502	1772	1950	1034	4256	2880	2917	4501	4456	11247	14653	2255	1967	7494	4828	1551	10678	2446	133	5557	3461	3850	4938	1501	566	1704
"msp_0260"	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	34910	0	0	43	0	0	0	0	0	30807	0	6846	0	0	0	0	0	0	0	0	0	0	0	7045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0262"	9433	0	10	0	1269	0	0	4617	0	0	0	0	12	0	3931	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	20	0	0	0	0	0	0	0	0	0	1782	40	0	356	0	0	356	0	6799	0	599	0	0	1856	0	0	375	100	583	8093	0	0	0	0	3410	0	0	0	0	0	0	3792	9058	7195	15346
"msp_0263"	8384	34	0	29824	4808	47702	0	42	0	15182	0	64305	18481	881	0	13508	4353	0	281	0	0	70602	8174	10812	2871	1097	2769	0	9572	25691	7331	14708	0	0	7376	0	0	100817	16	8458	7637	160	671	0	0	948	6476	0	19897	527	2875	7598	0	42449	4174	7549	577	9	10134	16	35976	2674	7672	535	319	10	0	382	321	0	432	1644	1516	30377	7995
"msp_0264"	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3440	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	2442	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0265"	751	0	25	0	0	0	0	11186	0	0	46692	0	18400	0	9091	11695	0	0	54	0	0	0	0	0	0	3253	0	0	0	685	0	0	30	101	0	0	0	0	0	3067	25519	106	0	0	1249	0	2457	0	4378	0	21	10926	21180	0	0	26958	1905	547	137	0	0	79	108	0	0	0	0	0	0	0	0	0	21270	72976	0
"msp_0269"	0	0	0	0	0	0	0	0	0	0	0	0	0	1212	0	0	0	0	0	0	0	0	0	0	0	1508	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	198	53	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1248	0
"msp_0270"	443	6993	0	0	0	1928	3809	0	8	359	1630	0	1012	1106	0	0	0	0	0	542	0	0	5322	919	0	0	1277	0	1307	0	0	1053	0	39	2170	2811	38	891	0	0	725	0	0	0	2240	123	0	0	0	0	0	479	0	0	0	538	8	276	0	0	0	0	0	9058	887	0	466	13	0	0	0	1261	1460	1271	0
"msp_0271"	0	13	0	0	0	0	0	0	13	533	0	0	0	20301	0	23279	10331	0	48	0	13167	0	0	0	29082	0	0	0	39652	68	99	74	59189	0	0	3368	0	21921	0	0	0	14	25018	64	0	19597	0	111	11	0	226	0	0	0	0	0	48	0	5504	13	15607	0	0	0	0	0	0	0	0	0	33593	0	10728	16948	0
"msp_0274"	0	100	439	531	0	0	29	0	0	0	0	0	0	0	0	0	0	0	13	44	0	327	37	124	0	0	0	8	0	0	0	0	0	0	0	229	571	0	147	0	0	0	0	22	110	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	7	33	0	0	0	0	0
"msp_0275"	0	0	0	0	0	0	0	0	0	0	17350	0	0	0	0	0	0	0	0	0	6164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0277"	6104	0	11	0	6130	0	1771	5220	0	0	0	0	58	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	3292	6	2716	25	0	0	15280	0	0	964	0	332	0	0	0	0	0	26	0	0	969	10076	119	4183	4628	18964	0	1829	496	2649	0	496	0	0	0	0	0	13230	4464	0	0	0	0	0	0	0	3128
"msp_0278"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	225	0	0	0	0	0	0
"msp_0279"	0	0	0	0	0	3399	0	0	0	207	61	0	0	0	0	86	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	280	0	0	0	0	0	0	0	0	0	863	0	0	0	0	0	0	0
"msp_0280"	0	0	0	0	0	0	0	0	0	0	4372	0	0	665	0	0	18	0	0	0	72	0	0	0	1148	0	0	0	0	0	0	16	3838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	1377	0	0	0	0	0	0	751	0	581	0	0	0	0	2877	0	0	0	0	0	0	2052	7534	0
"msp_0281"	0	0	0	14021	0	11	0	0	0	0	0	31523	0	0	623	0	15498	0	0	0	6	0	0	0	0	5475	0	0	0	0	0	0	41	0	0	0	0	0	22	0	86	54	0	0	0	0	0	0	10767	0	63731	5380	0	0	0	257	0	0	0	68463	0	3434	0	177	0	0	0	2830	0	0	0	0	870	0	0
"msp_0282"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155	0	0	0	0	0	0	0	0	2950	0	0	0	0	0	1938	0	0	35	0	0	0	5	0	0	0	0	0	0	0
"msp_0285"	0	0	0	4081	0	8534	0	18	46	3230	4195	0	9517	0	6752	27	1642	0	0	11	1109	0	0	7972	0	3543	4971	0	0	19003	21	18089	33	0	0	1006	0	18	20874	8694	22736	71	561	8034	7320	3328	13978	0	5136	296	22739	2289	1653	0	6164	0	4816	0	9790	19	0	7053	0	11103	16991	0	0	0	0	0	0	0	0	60	1298
"msp_0287"	0	0	353	4121	127	1000	1200	340	0	0	0	0	0	354	244	0	164	0	0	626	11	0	0	1209	29	0	159	0	0	35	16	798	637	0	0	19	0	63	0	0	2194	1013	368	76	1027	141	380	0	0	46	0	31	1289	483	21	0	496	374	548	0	0	9	330	5587	4	387	64	0	0	0	0	81	154	9	715
"msp_0288"	0	0	1672	0	0	0	0	0	0	507	0	0	0	0	0	0	5328	0	0	0	0	0	0	0	0	18	0	0	0	0	23541	0	0	0	2328	0	0	129	0	0	0	0	0	0	0	0	175	0	0	0	0	56	0	0	2427	12634	0	0	0	0	0	0	0	0	67	0	0	32	0	0	0	0	0	0	0
"msp_0289"	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2674	0	0	0	0	0	0
"msp_0290"	10	54567	512	0	0	0	0	221866	0	12769	0	0	781	0	0	10	0	0	38	180	0	0	0	3188	0	0	1055	0	0	0	123	0	0	0	9	0	0	11467	0	222	154	0	0	0	0	0	0	0	0	0	7	0	0	15	0	0	51	352	0	0	28	0	0	0	0	0	2700	0	0	0	0	0	74748	0	0
"msp_0291"	808	0	956	0	1995	1225	1842	606	7	2024	3292	0	817	568	2831	1481	542	0	2989	60	8089	0	0	37	1593	6004	3064	1317	956	1422	49	3124	1501	2346	36	2700	26	6020	1808	6627	5176	5385	11	0	0	2162	4749	0	3107	1307	2066	2107	0	1954	321	4300	3007	4034	4399	4178	1226	231	607	1428	0	3027	446	10871	1004	0	1191	2587	885	9094	410
"msp_0296"	126	2720	0	357	113	20	337	44	228	2130	1264	0	1944	376	7990	7864	0	0	0	846	17	1553	10	507	0	10123	769	528	2946	7	41	3595	37	452	502	5004	0	58	0	799	3990	100	0	20	7030	10	456	0	2387	1155	1218	882	5257	481	1278	294	496	781	13	1839	1023	756	0	0	1311	1636	2028	2183	0	0	0	2225	34	157	19
"msp_0297"	0	0	0	57	0	266	89	0	0	142	0	0	43	0	0	28	0	0	0	21	6	0	885	115	23	0	0	0	273	0	0	18	0	0	0	0	12	41	0	0	0	20	0	0	890	0	0	0	0	0	0	16	0	0	41	0	0	0	14	0	0	19	0	0	22	0	53	22	0	0	0	123	0	0	0
"msp_0298"	0	0	0	0	0	279	0	0	0	0	105	0	63	0	0	0	0	0	0	0	4885	0	0	0	0	4046	720	0	7066	12	0	1302	0	0	0	80	0	0	14	0	0	0	0	0	0	0	1625	0	237	194	243	740	0	0	1378	0	109	102	0	0	105	1778	0	2777	0	0	89	4195	0	0	0	278	1149	0	0
"msp_0299"	591	0	4605	0	506	55	226	270	11	0	514	722	1741	723	1071	951	824	0	0	65	4	0	1139	3459	925	104	0	0	352	1806	3506	878	1420	275	40	0	0	9	0	316	0	855	1341	1974	2053	1167	1259	0	635	513	102	202	693	2494	8	659	525	502	797	2927	243	131	3415	542	319	2173	1137	98	841	3520	2614	1803	115	55	2160
"msp_0300"	0	0	0	0	0	0	0	0	0	0	18010	0	0	0	0	0	0	0	9	0	2937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	0	20849	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0301"	5036	0	4397	8003	13965	2904	139918	17404	91	5190	16302	57183	2210	17400	12592	14702	26360	24	9559	0	4738	0	5409	0	20036	8980	24787	450	25455	12253	9583	24620	13580	581	9249	2618	3082	6218	34331	21807	2902	25391	14659	15966	8064	13003	4998	23	3296	7209	14822	2866	7481	17381	8682	22063	12776	388	13232	623	3828	1963	14911	464	634	3391	1901	173	282	9815	6275	15998	18974	8490	56497
"msp_0302"	0	9	0	0	0	0	0	0	0	0	69	0	0	0	0	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	12649	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	360	0	0	24	0	56	0	11296	0	0	0	0	0	0	98	0	0	0	0	0	0	0
"msp_0303"	13	199	0	74	0	222	1395	0	0	11181	10	0	12	0	546	902	0	39	0	29	351	0	0	39	0	0	263	0	23488	45	93	104	12	0	644	159	10	133	0	0	1621	76	0	0	4769	0	0	0	0	25	0	25	228	0	4957	0	0	180	19	0	0	0	0	518	7364	46	0	12	0	0	0	727	0	225	0
"msp_0305"	0	0	0	0	0	0	0	0	0	0	0	0	0	3984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893	1653	0	1030	0	0	0	0	0	0	0	0	0	0	0	5341	0	0	0	0	1753	0	0	0
"msp_0306"	709	0	0	0	0	0	0	11	0	1840	11966	0	5234	4630	17088	4431	505	0	6	0	65994	0	0	0	0	2583	0	0	0	0	437	4829	3338	724	2148	0	209	2681	282	45	25352	46	44	14	8	1502	19257	14	36	8338	327	0	0	0	8081	4881	257	3885	17514	0	875	39374	37	0	27086	17414	0	272	7	0	0	2805	614	3590	0
"msp_0307"	4566	4184	437	24	2233	421	0	1450	57	3866	2800	3315	4214	1011	0	507	1986	0	19	32	18	0	1280	1289	0	6157	2977	446	849	8145	1351	2594	4578	21	4581	2112	0	5343	3469	187	2003	1044	2439	6556	7626	3532	2537	4317	5776	2088	11079	306	0	3588	741	753	1973	5155	6237	23003	2717	1808	6653	19	6564	0	1303	121	7748	0	5158	8549	904	109	3091
"msp_0308"	68	26	516	127	0	0	15	93	0	13	0	0	0	0	0	0	0	0	0	40	0	78	382	26	0	0	0	0	30	0	33	0	0	0	5	0	160	749	604	0	0	191	20	112	422	24	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	79	113	0	39	0	0	0	37	36	0	0	0	0
"msp_0312"	1454	0	14	0	0	10931	12952	1646	0	10018	4494	0	374	583	0	465	47	0	10	2134	24537	0	0	0	0	2443	9270	0	0	32	92	566	276	84	2025	246	0	1107	60	0	2075	25	93	0	0	11	2124	0	37	359	1248	7553	0	0	3423	408	23	13594	4855	0	927	7959	0	0	4175	489	1840	744	0	0	24	428	21867	2172	0
"msp_0314"	22	142	0	1975	0	1749	3238	16	0	2492	91	0	16	121	652	57	0	0	0	66	2988	994	2471	159	56	0	65	0	1510	6	23	748	0	0	1441	362	59	204	519	0	835	45	0	0	903	0	0	0	0	0	0	449	42	19	4707	53	0	418	37	4107	0	0	0	0	6347	170	0	441	0	0	0	207	17	32	0
"msp_0315"	14	1046	0	0	0	1360	212	85	0	69	79	18	132	87	0	9	0	0	91	624	280	11793	1046	857	397	212	183	205	459	0	559	100	96	0	89	872	279	1018	0	27	0	421	64	0	174	61	40	0	14	0	0	19	292	112	50	0	0	125	61	0	0	27	0	1619	126	284	73	127	153	0	41	118	0	0	40
"msp_0316"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	243	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0317"	0	9	0	1448	0	798	473	0	0	291	47	0	0	480	344	57	0	0	0	144	162	0	0	443	80	0	16	0	5386	8	0	92	0	0	41	157	14	283	0	0	62	0	0	0	83	0	0	0	0	0	0	0	0	13	258	0	0	29	30	0	0	0	0	0	1051	0	0	720	0	0	0	0	22	0	0
"msp_0318"	0	62	12	1418	0	2134	39	0	0	0	0	0	190	63	40	11	274	0	49	458	50	0	0	0	1070	0	110	790	0	17	215	365	0	28	409	191	474	226	0	0	902	0	0	26	0	41	655	0	0	0	0	16	0	30	67	172	27	118	0	0	0	333	0	916	493	526	63	54	28	697	0	161	0	0	0
