"rowname"	"DDA_NVG_D5_1"	"DDA_NVG_D6_1"	"DDA_NVG_F7_1"	"DDA_NVG_M8_1"	"DDA_NVG_D5_2"	"DDA_NVG_D6_2"	"DDA_NVG_F7_2"	"DDA_NVG_M8_2"	"DDA_NVG_D5_3"	"DDA_NVG_D6_3"	"DDA_NVG_F7_3"	"DDA_NVG_M8_3"
"39S ribosomal protein L13, mitochondrial"	19.9935140456434	20.1881482539467	17.2170395560805	18.3029015327823	18.8345617681186	19.1241126001735	16.7749105922078	18.7414565356172	18.9985294818634	17.7932293230115	17.9451185720455	17.7713955825583
"39S ribosomal protein L15, mitochondrial"	17.8970749250669	17.8300003430732	16.9738030547334	17.5966128724843	17.9752683795044	17.8327107111777	17.8520864111339	17.5668974477461	18.3234424963425	18.1229273299182	17.7563060387061	17.8578839131233
"39S ribosomal protein L17, mitochondrial"	16.6132802003431	NA	16.4179686885528	16.5020947819315	17.1785015446903	16.6756072618174	16.5777405612416	NA	16.8763695558433	16.8233720028728	16.9810451813589	17.0004423412416
"39S ribosomal protein L19, mitochondrial"	17.7279306705974	17.2719895521926	17.1589361578475	17.2942734518469	17.9412799964144	17.6058420304727	17.6010044128943	18.3765241516671	17.8827981802185	17.1570881195364	17.6689364623503	17.6097846209665
"39S ribosomal protein L27, mitochondrial"	17.4886782028395	18.1325935627034	17.6150983563152	17.9933329926011	17.8461651617633	17.8924421953368	17.4480426458678	NA	17.4964896412294	17.0290440571254	17.2708605662905	17.8888704117537
"39S ribosomal protein L28, mitochondrial"	17.546270587603	17.8670952345562	17.6879955030578	17.5341757059116	18.0628581470914	18.1631206345991	17.8298592917254	18.3800351443271	17.8888510458616	17.8552632758303	17.3829098319479	17.5620316996034
"39S ribosomal protein L37, mitochondrial"	17.7684866839803	17.9138805584033	17.7594288412969	17.8664545248834	17.9420125539042	18.1052686359921	17.7874270449814	17.9643202861525	17.9906456762945	17.7473977258055	17.8379756854014	NA
"39S ribosomal protein L38, mitochondrial"	17.7266550006422	17.6374628829807	17.531002471782	17.1058146372935	17.4819353619323	17.8448919619048	17.6103250880319	17.5608132604531	18.1903719859858	17.4544724829168	17.629389717467	17.7518240833836
"39S ribosomal protein L39, mitochondrial"	17.6544480501691	17.5572082479259	17.6200269217667	17.5694140338179	17.5275566989332	17.3917955022467	17.1353723093872	17.5659759347226	17.4894947435521	17.3404269885011	17.4826383544575	17.037938273393
"39S ribosomal protein L4, mitochondrial"	17.6062718121105	17.2190692901224	17.5083066335311	17.3754327813903	17.3073811177207	17.4464636260956	17.2260915008117	17.6755355060799	NA	17.4914492253512	20.032212210442	17.4286239973747
"39S ribosomal protein L40, mitochondrial"	17.024242312701	17.096623020688	17.1785528726549	16.9791672391722	17.1655186723752	17.1111967064371	17.1429546032309	16.9819553023746	17.3251570083145	16.9380019070058	17.3323140447465	16.943015454056
"39S ribosomal protein L43, mitochondrial"	17.3723651655812	NA	NA	17.2886666805503	18.1507264736769	18.1619727280157	17.1130075872618	17.2632857353528	17.2928025369712	17.0367356231209	16.9764951327605	17.1417385287392
"39S ribosomal protein L46, mitochondrial"	17.6538326862023	17.6118038036527	17.6711972657824	18.0218332601795	17.8031444169614	18.0306480188897	18.0950803082212	18.106218881075	17.8863621965261	17.7035638465637	17.9475704519262	17.6681489723245
"39S ribosomal protein L47, mitochondrial"	17.4879651846705	17.3429633614212	17.2768736730721	17.2916951857645	18.1206108720998	17.2100583816947	17.1133559287799	17.7747031250667	NA	16.0719211155493	17.1899748583642	17.332587019555
"39S ribosomal protein L49, mitochondrial"	18.2655664528729	18.4150847348558	18.0751671490159	18.2460410770491	18.4044289902304	18.224103784751	18.1605320185222	18.2616393685305	18.2230153910993	18.0703501911511	18.3410400579899	NA
"39S ribosomal protein L50, mitochondrial"	17.3173379672747	17.3782327498385	17.2696077653295	17.6511160743012	17.6615115277397	17.4857479931988	17.1773395743589	17.3323556804625	17.6379999631046	17.4235895676029	17.2751542088136	17.504036309751
"39S ribosomal protein L53, mitochondrial"	17.8016606943572	17.7486922605803	17.3601676023133	17.9662726323708	17.8168331800462	17.5647663221209	17.6890551486021	17.7861000637148	17.8088837292588	17.4913985157593	17.5085748117774	17.8494756664826
"39S ribosomal protein L9, mitochondrial"	17.3989326257613	17.4767933014049	17.2002415801431	17.2592920418773	17.4702805978339	16.5035373825845	16.9852129068341	17.1529100798455	17.4326845012819	17.0851626440719	17.2618995295332	17.0293615258814
"4-trimethylaminobutyraldehyde dehydrogenase"	19.302698900149	19.3910092757687	19.3390011090991	19.1397941305325	19.3202791518341	19.3863122992303	19.475034886374	19.4719739185466	19.4003022222784	19.2941740489513	19.4438177250545	19.4301515329777
"40S ribosomal protein S10"	20.3589898373058	20.1098337255286	19.9771919906082	20.3606858301309	19.9868926896799	19.9366896997591	20.3050515911521	20.3605973594502	19.9826342621616	20.0945841803965	20.0464048768229	19.9421337643731
"40S ribosomal protein S11"	19.7477968919786	19.7580696311815	19.818797855212	19.4876835460202	19.8282888627072	19.8086294281253	19.8075621678694	19.7477141556785	19.9033853562336	19.7673746930229	19.8742378447409	19.7566649791779
"40S ribosomal protein S12"	21.0558561825716	21.0657416663681	20.997611722994	21.008103190476	21.0671475999659	21.0504457385889	21.083828541866	21.1384236391484	21.0982910122484	20.8995573722266	21.0664918657306	20.9746163196151
"40S ribosomal protein S13"	19.7385374764061	19.6442664395918	19.8200346411448	19.8610228172383	19.8565438841761	19.7122104649386	19.8744841323053	19.9235129164383	19.8177011830845	19.6678119667061	19.9206510307216	19.9351699497471
"40S ribosomal protein S14"	20.2657468473275	20.4228868491759	20.3505903875025	20.5381186160753	20.5164697231462	20.5395602404043	20.6067945999749	20.5173941740867	20.6845730276021	20.3066221796347	20.4441162111591	20.3917589350945
"40S ribosomal protein S15"	19.4384160701373	19.4130561865215	19.7356880847179	20.0872936199944	18.9490527908594	19.3779540099763	19.3444300346372	19.788740571647	19.4311160516416	19.4891548104569	19.3115932283969	20.2840633989677
"40S ribosomal protein S15a"	20.120456819896	20.3458488109467	20.5819715178402	20.1705977862051	20.2483513260973	20.1953263698584	20.6762304977103	20.5036604426111	20.4561714173872	20.4535564760216	20.4507024038146	20.5342389041444
"40S ribosomal protein S16"	19.7299222240212	19.7952367254442	19.8013214628331	19.7992494135583	19.7797162430831	19.8738147188984	19.8777740090407	19.935686716306	19.7992427480361	19.7500269915747	19.8734766421819	19.8629338566918
"40S ribosomal protein S17"	20.433205488477	20.196849851187	20.2897673130947	20.2126212619661	20.1848183485536	20.0406259517595	20.1097123777696	20.1860000212695	20.07258923705	20.049062033572	20.2044977942899	20.0904879576188
"40S ribosomal protein S18"	20.3367187513537	20.278077097466	20.4643502862267	20.3941175345445	20.3746389511097	20.450620153095	20.5028432094892	20.4375326440921	20.4225551252277	20.4408032788101	20.5011986211418	20.3493611172675
"40S ribosomal protein S19"	20.1685149547701	20.060681844625	20.3109830541826	20.1682740678248	20.177377772327	20.1238987163879	20.2237691228657	20.3438424302811	20.3018712880203	20.2956429177568	20.3710447391414	20.3010148795106
"40S ribosomal protein S2"	20.1774568030615	20.350296203031	20.3181021771292	20.189733446487	20.2572977951669	20.2117013804785	20.3078046023472	20.2461482776408	20.1875435591482	20.1539682342899	20.345001899627	20.1477074790135
"40S ribosomal protein S20"	20.5100781559272	20.5396323542433	20.3605468412582	20.4451434278656	20.4665701782851	20.5635753474775	20.5154443371459	20.6885585195498	20.6587457911905	20.4833622950229	20.5225100016073	20.3007223802794
"40S ribosomal protein S21"	20.2628093228115	20.22235411653	20.8239840398514	20.853114364285	19.9504778221244	20.0857546956634	20.3223744066941	20.2742202335295	20.3237891987296	20.334922278637	20.5222600815904	20.2582029640383
"40S ribosomal protein S23"	19.8412281283752	19.7679192253897	19.9869209622462	19.7912959398811	19.8045073993225	19.6671247372941	20.0404801116819	19.6834616849808	20.1449832981377	19.7478721640783	19.9652343392464	19.8885886471555
"40S ribosomal protein S24"	19.6802558907458	19.6792729674622	19.6769046324803	19.24848405575	19.756585645315	19.4501414010535	19.7661898058229	19.4041237379846	19.5408042383643	19.2359798326434	19.2321681178884	19.6109434698783
"40S ribosomal protein S25"	20.1439109403514	20.3449713934427	20.4154832558327	20.3922809838339	20.4573337473934	20.2488516158981	20.466740370517	20.2041753087092	20.454265547926	20.3629982554014	20.3027748387096	20.1932892196942
"40S ribosomal protein S27"	19.3186920365539	18.9528402522365	19.532174678427	19.321599634427	19.4893285107019	19.4708026921738	19.4486409543704	19.5085295541526	19.2845669348659	19.3604165528494	19.3288441514082	19.293279061157
"40S ribosomal protein S28"	20.3978324847711	20.2887215630598	20.4537678873286	20.4775989850575	20.4555858969736	20.2645349406999	19.2663381253524	20.5262022319222	19.9051127803935	19.7473276051196	20.3005612957025	20.1164087336702
"40S ribosomal protein S29"	19.6356248136049	19.0473732935646	19.8334474351255	19.9562696022692	19.9850981252101	19.8487821030162	19.5479531685842	20.0495487668886	19.7172605660939	19.7294636640171	19.8163890976954	19.9982238446897
"40S ribosomal protein S3"	20.3415506912218	20.2668965011755	20.3866797097517	20.3308912042229	20.3567439115231	20.3234894834979	20.4246817082474	20.3629587904242	20.3479282304763	20.3321449102989	20.3930061846329	20.3843200843893
"40S ribosomal protein S30"	19.8815722433533	20.1611560796769	19.9555459609553	19.8929004759782	20.2187024887079	19.9243104393338	20.1045394368278	20.4098237658674	20.0397719134889	19.8475410668932	19.967881485185	19.9461716703348
"40S ribosomal protein S3a"	20.5719522043615	20.603126698777	20.5836838335093	20.4222680757215	20.6795786945231	20.6381959513088	20.7707321041988	20.5926854345667	20.7033300932112	20.5642251275786	20.7552975798402	20.6090641401878
"40S ribosomal protein S6"	20.4159477356168	20.4144244938621	20.4341799328971	20.2301434731127	20.3493655235238	20.3400099579844	20.430216663116	20.3402559547519	20.4389966659643	20.3494983844427	20.4397083312722	20.3593296533624
"40S ribosomal protein S7"	20.7046880174227	20.5761739370695	20.8375138091402	20.7420340125384	20.6773593316701	21.0151200483715	20.8467478905929	20.7987602522535	20.8815517706143	20.6526738763961	21.0050089630237	20.8827849910645
"40S ribosomal protein S8"	20.5747891302204	20.5359383913091	20.5843753022671	20.5015292342461	20.6895296906452	20.6428327615787	20.6064203494878	20.6674563357795	20.6120005015942	20.5484673317103	20.6435050571906	20.5585330581184
"40S ribosomal protein S9"	20.1909203481883	20.3473789793046	20.3606633084714	20.4363342264744	20.3103890317562	20.2178726853258	20.4121925201405	20.6652359966632	20.3453188008628	20.2321152875959	20.3715761342086	20.3933441008425
"40S ribosomal protein SA"	20.8835817126895	20.8937680121279	20.933696512228	20.8897299284226	21.0194782366175	20.9118735192547	21.0070326648604	21.0037259471671	20.9141671325275	20.873310645243	20.9653420656344	20.9050865458654
"4F2 cell-surface antigen heavy chain"	19.448624741207	19.3118455293763	19.1818663473604	18.9254246215448	19.4719155176023	19.3581478279101	19.248645619343	18.9786547876572	19.4461953076778	19.3935557764407	19.2625863831234	18.9357983300316
"5-3 exoribonuclease 2"	18.4335788346047	18.4649183048022	NA	18.3875372978083	18.6707073750279	18.5375760411716	18.6673065323495	18.2537958386271	18.3493787031666	NA	18.7379377726056	18.1984839372426
"5-nucleotidase domain-containing protein 1"	18.7664676341333	18.8001269967862	18.9344959973394	19.1195415090801	18.9789167449258	19.0671442311538	19.0414992714734	19.1046775724938	18.8448266229293	18.7255259168349	19.0673583906238	19.0535134791216
"6-phosphogluconate dehydrogenase, decarboxylating"	19.5423780896892	19.4554262049617	19.4777059505783	19.5719903782583	19.4214407212989	19.5196821090429	19.4364351831627	19.6408508096689	19.578532336167	19.4890942280482	19.6052941000146	19.5588843407596
"6-phosphogluconolactonase"	18.3299284807851	18.3427782928449	18.3659976057077	18.5162018724134	18.6446415279127	18.3137429566244	18.3444284772466	18.4996186535733	18.57017408145	18.2358737433803	18.4288815620522	18.2310886598228
"60 kDa heat shock protein, mitochondrial"	21.7211939358733	21.7840461631576	21.8153579251615	21.5495493919483	21.8282469530334	21.8865527172847	21.8806014807425	21.5980014522076	21.8637747136438	21.7534118969166	21.869931999094	21.5110216234373
"60 kDa SS-A/Ro ribonucleoprotein"	18.2920903101064	18.0212122979356	18.1869491896573	18.2882180547336	18.5045584579486	18.081245917316	18.2163398118646	17.9818942879562	18.3292585881261	18.0510933959972	18.2128171498184	18.0723559859334
"60S acidic ribosomal protein P0"	20.3850879751282	20.4478163056896	20.9082366463769	20.3743806090141	21.209870103477	20.9011567513164	20.2699810041122	21.0254412506939	20.3622630957618	20.5182965604032	20.4795211679205	20.3472453294519
"60S acidic ribosomal protein P2"	21.3176198241284	21.3651349111568	21.344362879202	21.4735314430703	21.578764468067	21.3383098250126	21.476569149819	21.4238141647522	21.4460404851306	21.477494323167	21.4031222497831	21.4698179336646
"60S ribosomal protein L10"	19.8855821087311	19.7917249056787	19.832777688959	19.822227750173	19.9255935250453	19.8687927666041	20.0263797173273	19.9131292662892	19.8426722931451	19.8286886042942	19.9057952917473	19.8491177358154
"60S ribosomal protein L10a"	19.4805868537453	19.4732839975308	19.479095842876	19.6164499909345	19.7468800305278	19.5845500455879	19.633335748668	19.6505844183086	19.6374315606444	19.3552435206209	19.6213982555645	19.5807330082271
"60S ribosomal protein L11"	20.4160362937975	20.3051118778375	20.3984334530882	20.2495661910228	20.5749551990719	20.5167805681418	20.5826563219829	20.3210005976358	20.4840611816093	20.3186207449529	20.4856369039963	20.348420131782
"60S ribosomal protein L12"	20.7312741062903	20.6701443884763	20.7157483924521	20.7196611044373	20.7870905482988	20.6598681757389	20.6245781121245	20.7172187032691	20.8285225449371	20.4831172269248	20.5343340230917	20.6454396086283
"60S ribosomal protein L13"	20.531758655846	20.4659323447912	20.5416982458239	20.4681333234709	20.5280970985445	20.6240872112685	20.5369266200935	20.6122140004295	20.5379484737551	20.4749318141299	20.5302721862227	20.4893958746327
"60S ribosomal protein L13a"	20.3439998555712	20.2324039449017	20.3242358726738	20.2453672896968	20.2910496000083	20.1396730193643	20.093066965628	20.2147986947558	20.100595934234	20.2398907344683	20.1980808551931	20.3275200918045
"60S ribosomal protein L14"	20.2934571983506	20.3036447845974	20.1887073792094	19.9359013901321	20.6700350102898	20.2004607744721	20.2561605704133	20.4535364520508	20.3405444401688	20.3351671501534	20.2263038943507	20.153617870631
"60S ribosomal protein L17"	20.1132993681834	19.533650850387	19.8647788540928	19.7873576153208	19.9188947364466	20.0228410212043	19.9101310573983	19.9496012570199	20.1408143082533	19.9813862480309	19.8113349564385	19.9718736383942
"60S ribosomal protein L18"	21.0037990686682	20.8805942924527	21.0234182931652	20.8847687766286	20.8894774421187	20.7582826182884	20.9636740889196	20.8612984349924	20.87584768033	20.7815745213775	20.8574664052073	20.7972158284978
"60S ribosomal protein L18a"	20.2089080735952	20.236255226374	20.0759654934541	20.2679174932635	20.3260379505772	20.4577319947699	20.3190032480258	20.3642128975354	20.3918880602585	20.2593527954336	20.3390731339561	20.2661553633028
"60S ribosomal protein L21"	20.6128080327656	20.4871500116532	20.4265986311505	20.3457246346178	20.6382032613494	20.6199029560873	20.5444262843502	20.5261736073938	20.5526572794494	20.2711143595752	20.4678410318415	20.3213435013504
"60S ribosomal protein L22"	20.535889670253	20.4717597385746	20.5050060878274	20.5013098239351	20.660018703387	20.4967941098493	20.6309897514476	20.6107030104028	20.7184809615594	20.5103088263467	20.5667470434963	20.500295905126
"60S ribosomal protein L23"	20.227223061545	20.1253654992308	20.3390821271832	20.2342512625742	20.236883963195	20.0962513090841	20.303110740133	20.141254313662	20.3478365762624	20.0910101393592	20.3259830051159	20.0533306164335
"60S ribosomal protein L23a"	20.453061695987	20.4107960300938	20.5340838597241	20.438415559722	20.6562233392303	20.474175049244	20.6198652888246	20.5847658867626	20.5142324592669	20.4024803120419	20.555011971192	20.4174854850367
"60S ribosomal protein L24"	19.6854502230293	19.5488837703257	19.6721229157193	19.4723421729468	19.7794377931841	19.6318200795327	19.7100778830583	19.5708788953717	19.7581942866736	19.5595453494792	19.6640233186503	19.5056131071601
"60S ribosomal protein L26"	20.0265354525756	19.9236325949398	20.1087496833396	19.8085368697076	19.9085318048551	19.5874543004209	19.9925493910094	19.7103777532822	19.9730188787592	19.9821390976846	19.9177144505331	19.7966977659173
"60S ribosomal protein L26-like 1"	18.5112381210851	18.5305001985024	18.540771294518	18.6759438680741	18.7096050062374	18.6041287153082	18.5816113269362	18.3967673789451	NA	18.6090019159644	18.6206463367903	18.5577359245179
"60S ribosomal protein L27"	19.9912730860601	20.0979158128608	20.1911180708793	20.0924131209602	20.1322302628032	20.1614771232926	20.1815457387179	20.2153670535383	20.2038415019144	20.0574730556136	20.1837809254545	20.1443679619327
"60S ribosomal protein L27a"	20.4622910588525	20.5250365351686	20.4906210170138	20.4633051293694	20.5412457018859	20.5293464497411	20.5497892048019	20.6013723358302	20.5539171297155	20.4346122631075	20.5720970021278	20.4790659749385
"60S ribosomal protein L28"	20.2150195301204	20.18835306728	20.1763374500063	20.126272047806	20.2509114248394	20.1964423544527	20.29385203791	20.3188637673716	20.3277810069874	20.228053551126	20.2743112950666	20.1314844541125
"60S ribosomal protein L29"	20.2695349799577	20.5535828700994	20.7564685194147	20.5184363556068	20.8121659108872	20.6326333222537	20.682613773671	20.6633428065398	20.6825463627229	20.4837096877002	20.4354010208937	20.6867503350314
"60S ribosomal protein L3"	20.6598375780372	20.3995582348642	20.5386345963457	20.5712369264489	20.6014202855469	20.5262280341786	20.5545853319947	20.5558472439336	20.5130993648297	20.5236591402676	20.6208290654581	20.5122903265766
"60S ribosomal protein L30"	20.5754455922676	20.5274952514882	20.640179277934	20.4152440773778	20.7196733973445	20.6267306930266	20.6912256103493	20.494198177772	20.5546461364557	20.5854306074156	20.59091030967	20.3259199976807
"60S ribosomal protein L31"	20.1757793238455	20.3689040112199	20.3942643062619	20.1720592326489	20.4885248958166	20.2154923162679	20.3687605828637	20.3966856845623	20.4894394431268	20.3381265547627	20.5267169459866	20.0066341804203
"60S ribosomal protein L32"	20.3901939828685	20.5552399556478	20.6856185782354	20.5963870720688	20.6482982272259	20.5521594838692	20.7204840135702	20.6266009472738	20.6665722286127	20.4998621188973	20.6477005417872	20.5264383795354
"60S ribosomal protein L34"	20.1001908464416	19.9289503934404	20.29264952805	20.2142786913173	20.1755566648247	19.8331925609011	20.3367144080146	20.1798877509867	20.4536573602785	20.2245953275567	20.687487785072	20.2979493170966
"60S ribosomal protein L35"	19.9757184954792	20.0041106002219	19.9780116954536	19.8926755596787	20.0515467300767	20.0627812302849	20.033964567917	20.074060330588	20.2164280987469	19.9725108019561	20.0655461136279	20.0634827095848
"60S ribosomal protein L35a"	19.8227963604163	19.7148306384481	19.8047281212603	19.6452787899022	19.8391863433471	19.7692755687318	19.8593963585636	19.8056461355369	19.8819876908618	19.7026213252357	19.8441751849794	19.6858358056069
"60S ribosomal protein L36"	20.3094962510299	20.1051144244448	20.1518440780711	20.3184153104797	20.2556176935616	20.1457220883815	20.2847593175288	20.3396129990416	20.1823810940968	20.1272175063773	20.382863045862	20.0861930666715
"60S ribosomal protein L36a-like"	19.9339713225395	19.8484051027885	20.0151899821345	19.8783009473484	19.5272553769296	18.9834383695537	19.838684150499	19.7279132924666	19.8235630341113	19.7229670725339	19.4575581869684	19.594939471727
"60S ribosomal protein L37a"	18.9171784725712	18.8151378730714	19.065573574261	18.9218229867885	18.9278101092423	18.81851561001	18.8727102126372	18.9219665832156	18.7803567605827	18.8951898824469	18.9290667769521	18.8894517778804
"60S ribosomal protein L38"	20.0679050396107	19.6700777371192	19.9599165279043	19.9749429903421	20.0781056764258	19.8732436816501	19.903618410172	19.8058466607743	19.9427180729877	20.0308633477857	19.7163465251588	19.6007958877195
"60S ribosomal protein L4"	20.8522206452766	20.7992338116269	20.9235447683743	20.7692292436903	20.8397050540441	20.921432986747	20.8644926125163	20.880189635926	20.9083778229805	20.7529566853152	20.8942877649826	20.8489581835992
"60S ribosomal protein L5"	20.5329624243253	20.4426302817185	20.5320283615947	20.409424136129	20.6445897480586	20.4353840034037	20.5335027958678	20.4928545215067	20.4123941615733	20.2734085801521	20.4407253983452	20.3286437106148
"60S ribosomal protein L6"	20.8618825609453	20.9006528957162	20.8250371213955	21.0037854868781	20.9559068524957	21.0427949387655	20.9664537371612	21.0174198880903	20.8740435006174	20.8774288960515	20.9779268107327	20.933536603446
"60S ribosomal protein L7"	20.6090032027989	20.5618163333769	20.6787877390447	20.4998002176791	20.5220247840326	20.5437972749276	20.5758853972621	20.5999394707882	20.5965425998524	20.5535662142204	20.56678905426	20.6280692832105
"60S ribosomal protein L7a"	19.8253976773282	19.9243473740837	19.9874922947048	19.8618328817566	20.0534534401241	19.8527217342	19.8903389975908	19.9130672730544	19.9296685696995	19.8759967624705	19.9416046182034	19.7113112463607
"60S ribosomal protein L8"	20.3242078806925	20.3368061166365	20.5132055198437	20.4942516649959	20.507402846309	20.3927951330365	20.4664731843479	20.5394905819549	20.6179846144465	20.2771554926885	20.4320993313954	20.3872449699758
"60S ribosomal protein L9"	20.3234322748115	20.3590526771022	20.3965298895694	20.1612180075383	20.3753649622103	20.2188478145929	20.3224843821881	20.376358664894	20.2331909774521	20.3631213748832	20.3156300501116	20.1881818811286
"7-dehydrocholesterol reductase"	17.3274501720221	17.112791111928	17.5324203611824	17.240478738614	17.2292984001239	17.9342341865074	17.695661473299	17.4763782979464	17.4705706889415	17.5840931656578	17.6169126260077	17.5987927418012
"78 kDa glucose-regulated protein"	20.635120648822	21.4814391087201	21.6610505085902	20.6454922015917	20.6651801961555	21.4413806072435	21.6233365981354	20.7379170002988	20.6413695612017	21.3858541332006	21.5548498913539	20.5939732260105
"A-kinase anchor protein 13"	19.1361628667166	19.3855706658463	18.1223948751837	18.8140899177778	18.9892337065994	18.7959339514126	16.208215863619	NA	19.3783601177164	NA	19.2838780951718	18.4273034015333
"A-kinase anchor protein 2"	17.7079241172411	17.6797723840159	18.1649897430325	17.8080221318156	17.8875283811163	17.9237346050992	18.0602168810988	18.2339834284865	17.767568110816	17.4882423210526	17.9670708042214	18.1198314567444
"A-kinase anchor protein 8-like"	18.3231955546877	17.8770413740426	17.7276303780713	17.438594656508	NA	17.3659125448186	17.9365017488424	17.2452502867584	17.753940699897	17.8472416066647	17.1079022091399	17.2151535570098
"ABI gene family member 3"	17.3955428548132	17.316580352085	17.782287173177	17.5999787467599	17.220079909088	17.4150845632783	17.2233110856963	17.7135070299443	17.2953007603351	17.1310352030192	16.9909998247405	17.5980311579485
"Abl interactor 1"	17.5142640458377	17.5691361853084	17.5364693135703	17.7952409735261	17.4899598526091	17.6998418616383	17.6837754099916	17.6465502897576	17.5149242663735	17.6533660050793	17.7270835237828	17.608171612228
"Acetyl-CoA acetyltransferase, cytosolic"	19.6538069127038	19.6380776683046	19.6987481904857	19.7121508275397	19.5421732041354	19.687721655036	19.9475554686722	20.0355158682426	19.4672768592301	19.6406080074391	19.496919783448	19.7160699338191
"Acetyl-CoA acetyltransferase, mitochondrial"	19.3377440383129	19.3289852879009	19.4685259105489	19.3017897251401	19.4769742350478	19.3972397988637	19.3976089638471	19.2768324977331	19.4293494753515	19.3430448407694	19.5097904760937	19.4630087787397
"Acidic leucine-rich nuclear phosphoprotein 32 family member A"	20.377360354721	20.2032906722876	20.2916056762453	20.4098615697051	20.5408170512095	20.9775885590224	20.3166321833399	20.2634517543571	20.0972526064926	20.359895276095	20.2499181665324	20.4594959989209
"Acidic leucine-rich nuclear phosphoprotein 32 family member B"	20.3193396790692	20.1231807083393	20.1672713985062	20.255614640469	20.296425428451	20.2925314472681	19.9856102193441	20.1531718223076	20.3490111419397	19.8590793770978	19.9433139957326	20.1324945948333
"Acidic leucine-rich nuclear phosphoprotein 32 family member E"	19.4779073008239	19.5776331410806	19.532756912028	19.4952010513856	19.625254896604	19.5582341828698	19.5137341875126	19.8734991945077	19.6726299887641	19.5269284702565	19.5617005164189	19.582815336118
"Aconitate hydratase, mitochondrial"	19.2377848084757	19.4258058829357	19.5628308149948	19.1635237893373	19.2064286434315	19.3808173008725	19.4696759408723	19.2855212640875	19.3079984971544	19.3317860643109	19.5195435123536	19.1566886506459
"Actin-like protein 6A"	18.7151310522119	18.4958419312713	18.4586440784343	18.4352886649945	18.6310615466072	18.3489767026332	18.4119278749399	18.5825510097384	18.6224032426043	18.2981317072159	18.4855663142292	18.3971464920298
"Actin-related protein 2"	19.6034131393206	19.8952323664656	19.8355393775764	19.8518993023684	19.752210710211	19.9998477060901	19.9168290966761	19.8997083514239	19.856239686632	19.8808125452924	19.8183425632924	19.9061578626329
"Actin-related protein 2/3 complex subunit 1B"	20.2128397415331	20.4434917056237	20.3733523279976	20.3848279837582	20.3090865831153	20.4527878354526	20.2856761896639	20.4129170402074	20.2390452743346	20.2393540066834	20.3354630720708	20.3671709459423
"Actin-related protein 2/3 complex subunit 2"	19.7415128445549	19.9187823857736	19.9358971270557	19.9564426844645	19.8015354600201	19.8896511234125	19.8358907140956	19.9434896573664	19.8688963597684	19.8561436579874	19.8901570686523	19.9130053717169
"Actin-related protein 2/3 complex subunit 3"	19.3724696430574	19.6338464090143	19.6722363416831	19.6766968489302	19.6666787434467	19.7850771105	19.6099182127193	19.9785505653236	19.6747796234957	19.5742623830866	20.06176573935	19.6685869838156
"Actin-related protein 2/3 complex subunit 4"	19.8249071317498	19.890813950278	19.7418188006581	19.8365005699153	19.7774799208035	19.6563628582336	19.6257060983264	19.9715482727385	19.7711954204233	19.8188696012605	19.8367133349289	20.0348150632444
"Actin-related protein 2/3 complex subunit 5"	19.8677452746219	19.9090735420223	19.9464528725641	20.2516209240561	19.96600906326	19.9740995709127	19.882900041604	20.0839157918884	19.7864271413791	19.8612408877554	19.9124485207978	20.0109764753338
"Actin-related protein 3"	19.9867961768695	20.2340997978925	20.1590198404312	20.21343672798	20.0203215398464	20.3120283943258	20.1996073102059	20.2575552253242	20.0371720422897	20.3044413095752	20.1636068491965	20.1978429770822
"Activated RNA polymerase II transcriptional coactivator p15"	20.4807500281645	20.8077141773639	20.7196494757123	20.6522443057245	20.5699814911581	20.9161337812674	20.6897193552274	20.8994333866214	20.7035110585885	20.813292082287	20.722209644696	20.7582282681784
"Activating signal cointegrator 1 complex subunit 2"	18.2559822778424	18.7329160292587	18.8472481764057	18.5803734576335	18.562071142966	NA	17.8528826566895	NA	NA	18.7222183488723	NA	18.3071837897557
"Activating signal cointegrator 1 complex subunit 3"	17.489422920717	17.5871226352609	17.9999635572074	17.7482116750485	17.3100279734869	17.8297399842297	17.7244239255439	17.7654387158812	17.7423290645426	17.4861163971119	17.7174293276523	17.7200973595747
"Activator of 90 kDa heat shock protein ATPase homolog 1"	19.146747827502	19.0838087226797	19.2873487518916	19.1217262678801	18.8560447715924	19.5169366664463	19.0828399059232	19.1972817991915	18.9585941993386	18.960019420868	19.1264634335205	19.1833068170187
"Activity-dependent neuroprotector homeobox protein"	18.2787297758031	18.7861102943345	17.9610498607219	17.9028781805709	18.3915991909939	17.9972204456724	18.2012907859045	17.9674774374234	18.1573276981305	NA	NA	NA
"Acyl-CoA dehydrogenase family member 9, mitochondrial"	18.0268428971265	18.544245574601	17.8799152118311	18.5178196537066	18.605258699904	18.4854649833938	18.7930116794524	18.3650576814192	18.5642304305478	18.022670656051	18.5593401870495	18.533123689539
"Acyl-CoA synthetase family member 2, mitochondrial"	17.4337253422234	17.2606648871629	17.0591290803455	16.8199180594862	17.1895457764248	NA	17.1756409444717	17.254844184594	NA	17.2357099308856	16.8409580535903	NA
"Acyl-CoA-binding protein"	20.4092241893538	20.4947056834407	20.5165774114997	20.7093356714725	20.5620738987904	20.4887382771862	20.4688604552179	20.6885739366309	20.2085427906091	20.3769817989563	20.4322841831998	20.5296337572708
