rowname	CVT09_QC2_LabE_X024	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s50_X011	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018
P33594	19.230540119710753	19.262009694195452	19.471034243946953	18.948135622831952	19.163008950540753	19.364421602825153	19.05426298943685	19.00490062147945	19.30932424892365	19.442202175293453	19.493062678916452	18.769350430742353	18.98213664669885	19.257699831288452	19.329029772482052
P33599	23.433488027029327	23.432810923569026	23.486017178710227	23.241057806693227	23.525661924584227	23.350811257803926	23.316241942044126	23.32437425309603	23.622115692572226	23.244763894731125	22.859951128604326	22.843853543223926	23.00065472994593	22.878491965854327	22.831506558285128
P33602	23.569671573074412	23.586466562318915	23.616903999848414	23.489872998004714	23.666074293705613	23.502658610354214	23.535312660264413	23.478181096667715	23.728881289251213	23.44464982981261	23.117681167945815	23.027713156980013	23.204270790613915	23.093142678640113	23.000909067290014
P33643	21.19583251255478	21.05694725561988	21.08554831427428	21.106280626322977	21.047986457969678	21.145680308774978	21.06763617061228	21.11816121589548	21.10745142510688	21.12030011071668	21.13509919493698	21.34336747567858	21.24211994208008	21.281964930659978	21.35594630855978
P33644	20.886944029803132	21.056860564750032	20.84178719736743	20.97578425591053	21.01399525305683	21.02453914246303	21.03924087986583	20.91378548595773	20.75882547621293	20.80948185963443	20.711669956279632	20.75752025091923	20.81197215098263	20.80859717357693	20.98293920003383
P33650	21.589832862270065	21.288857806902563	21.216543655861763	20.689037204499463	21.498192356705463	21.619821144594866	21.884662072402463	22.052094566477265	21.415075161602363	22.415254396058963	21.949894266583463	22.167224912801164	22.250615352905065	21.762375113037063	21.948467102753764
P33667	18.205547268033644	18.963040492932844	18.098989854372245	18.029809295213546	18.058198970378445	18.911454236043344	18.808607676939545	17.977596933222046	17.941719758044744	18.312116366688645	19.083196579142147	19.093733592391647	18.359410372827547	18.350440210524546	19.067166311848844
P33913	19.694967452095437	19.751623907006937	19.715804679034935	19.588615424769838	19.811154612654935	19.781982583264536	19.766686218950134	19.510860148790236	19.684502943806738	19.638407910310036	19.454537407244036	19.453484376087637	19.391888676954338	19.108137165907937	19.216538071785436
P33916	20.768458977367217	21.513492892910918	20.56041638637022	21.49247153822062	20.525138419062422	21.70333685348202	21.61195062616852	21.442928885093323	20.53346037919662	21.722256782004017	21.384070718054822	21.37154550881462	21.33587002278852	21.21415724954622	20.487538387801322
P33919	18.48380240269012	18.220344507623217	18.33695773216502	18.21214575995042	18.44938130379052	18.19800337910722	18.40522170383962	18.300616884894218	18.14895383463632	18.518259099687818	18.68171070979642	18.76500631492522	18.61306888701752	18.77909061003782	18.94462394008322
P33920	21.540866200399297	21.640991687595697	21.658164627843696	21.413146028469097	21.669010667621194	21.574174438034095	21.420805789239797	21.424066900525197	21.698056355689296	21.514483745489496	21.635955488922995	21.664506940762294	21.633142691421295	21.616117775955296	21.696937881934495
P33937	19.91827162136174	19.754473892219938	20.11618202912104	19.86730058820864	19.82318006214004	20.21534828604964	19.84806030949734	19.84975016368914	20.14262978785314	20.08472455014944	19.28203981872614	19.32479824753024	19.35390140016674	19.27826110312104	19.47296794919214
P33940	21.679877397795142	21.66665962574834	21.73798025617884	21.21284383023844	21.897219405350842	21.687343149860343	21.37099817897084	21.33484582385994	21.87741712473824	21.32136682268294	20.75385166418524	20.71440122852434	20.64179728618254	20.94430240716274	20.74708595176844
P33941	18.224110035494935	17.972949144109034	18.312531218511733	17.017923719519334	18.572905741729034	18.265442796925633	17.881899299816734	17.551532527216136	18.291987485824034	17.619153670241634	18.759672248939534	18.716790288280933	18.605844056294135	19.001041817288733	18.941847025718936
P34209	21.97715080538597	21.884743985843574	21.96278181122497	21.83286405616377	22.014655094563672	21.977701367298973	21.893620850835074	21.84558095482427	22.002023288836973	21.908684906950874	21.578798678149074	21.568819329699075	21.466399140350674	21.56448883210617	21.51318381275747
P35340	22.992578079782497	22.9077978420823	23.0100831569283	22.7538962798143	22.9865175740567	22.850322412656	22.753643962044197	22.7799126751864	23.0329946630463	22.746478843400297	23.106782674436097	22.995182087674998	23.0969490776004	23.134358859055297	23.0941294317024
P36548	20.20889821451323	20.17218881020473	20.29984777694673	19.99958113367723	20.166194413170928	20.231865952206128	20.20406608386923	20.24544738892043	20.20904524208163	20.32198663055053	20.53521424818753	20.55034192510133	20.410139991588828	20.50986936988043	20.51001503877133
P36553	19.719241642104286	19.699325833593686	19.711775887259186	19.454436288010985	19.588159403332085	19.581292466672686	19.470751455004685	19.614623503999987	19.715062411971687	19.539366421132687	19.719860836127886	19.626298767465187	19.609826823030286	19.603873183813384	19.635792084177584
P36562	19.2266411973452	19.0118749661752	19.3086652513274	18.9335393804133	19.292894923548	19.275014292580302	18.9634570891862	19.1976103901816	19.3156932132792	19.14944568102	19.0816324274244	19.1858392093327	19.2530444277049	19.075877015269	19.2639775052496
P36566	18.759768065584137	18.76204351847174	18.80864871471124	18.42144364104264	18.636277079505938	18.732459640163537	18.585107361931538	18.589392840168237	18.75823142891914	18.72086330902344	18.96617233814794	18.639193350770636	18.540896665635238	18.93713052717724	18.856858480739337
P36649	21.588634682810508	21.40224389186841	21.51070344705951	21.318874759673808	21.661504173527508	21.31650055279911	21.376658788667108	21.47190372998821	21.81704448114551	21.439438170810806	21.315636235205407	21.55977645561291	21.31474156831941	21.42287881243081	21.458843077872906
P36655	20.722686711603156	20.77110347279226	20.458960517949556	20.591016171192457	20.727679920056957	20.665308574457757	20.654995584322457	20.714204643363058	20.658052933893558	20.641629927586557	20.61784385564866	20.85062478996676	20.754844681343457	20.72309070494486	20.807843889308156
P36659	22.409226561998832	22.350262731309332	22.418672911460032	22.20347880598923	22.32965530550183	22.32186848197893	22.26972689609413	22.364774275742832	22.33096343610343	22.41436711694233	21.93363142092233	22.020763831380332	21.93588622729793	22.02610664440143	22.017662538933532
P36673	20.0299241125218	19.808063591912102	19.992599758926602	19.6940346929649	19.8504068546511	20.018690032098	19.761324583510202	19.7651222765149	19.893951932282302	19.8371765511725	19.846043299481202	19.5812360767808	19.7153331917603	19.6628133052054	19.5752876252661
P36680	21.068755094559897	21.145855755029398	21.334249358210997	20.732036552797297	21.228936059107898	21.078683772810198	20.949572468669196	20.719560313491797	21.298764689247196	20.848760875490196	21.569015495164496	21.408204749196596	21.459588725799396	21.588348985645297	21.691470839142298
P36683	26.311979419477254	26.294800917415255	26.291867548953256	26.004983789781956	26.322789121210857	26.055139714848057	26.083774361480657	25.988829719574756	26.501036536202957	25.915408750740554	24.854963631339157	24.700769783966255	24.915981165093854	24.770736118129054	24.704811523817156
P36767	21.577196017465816	21.50129648344781	21.71150969424081	21.374928646942116	21.628781345104215	21.51453620108971	21.479940803417016	21.427815665182514	21.682195213782514	21.44693444805241	21.711214185187515	21.689338049805116	21.698378487048416	21.67402141019641	21.67829688216041
P36771	20.552286119174465	20.497578446716762	20.76844561436886	20.217620228979563	20.553232536350862	20.562950525480964	20.292701013319263	20.315850141595263	20.814351086554364	20.371724137902262	20.069892509037764	20.163020934763363	20.197150401805263	20.194592118892064	20.256347931451263
P36879	21.23395122746399	21.257815182633287	21.394203384253387	20.85238210467569	21.363725338153692	21.225928659204087	21.079124348832288	20.958974713473786	21.36226298559619	21.042980302123787	21.33072552455659	21.309244194899392	21.317128839303486	21.36933199753979	21.39930135590039
P36928	18.620183332491667	18.729520568071568	18.37489037912527	18.86462077066537	18.497865651384167	18.747939115621968	18.62074002445547	18.51077751502777	18.59073639748587	18.564080798601367	19.60904272093307	19.63018834888937	19.71501474186927	19.500442917064568	19.577488081841267
P36929	20.781353306723762	20.75086109094586	20.65728142893436	20.667289654134763	20.83299405808266	20.73809955688236	20.75767728104956	20.75953418104486	20.60172175921416	20.818618067373762	20.69689092163216	20.89046099062716	20.78855783873556	20.764615525247063	20.922145289087663
P36938	23.205023331709747	23.216452817537647	23.207980342708645	23.019006638280047	23.186956168429344	23.161070270405347	23.109123590608945	23.095491381841146	23.240651130553744	23.109963019640446	22.771605494236645	22.792315841798146	22.777680683098147	22.810547319016646	22.747686647179744
P36979	21.497058323820262	21.52862664231296	21.668841809982162	21.334198514098862	21.56627039830046	21.45692010847756	21.41841337714386	21.32647364162356	21.66703085817006	21.39051480985536	21.867598462812563	21.81466283112936	21.842847446673062	21.803397003693263	21.860558824514364
P36995	20.294676809644088	20.30640037470569	20.112393855443788	20.96628248098919	19.96148367942639	20.538656105773487	20.83565182136729	20.83847228071019	19.680342694893987	20.89211774351859	20.45238078831869	21.220632676860188	21.08711434926729	21.131494198828587	21.171322542646287
P36999	19.35743649577598	19.316505496031777	19.124689511981078	19.255546905061077	19.107259235098176	19.35217442566378	19.298654359620677	19.261729189282477	18.81778394500498	19.35180582762698	19.47368725515558	19.64080923495358	19.32335137083598	19.375419460543277	19.38600783536738
P37005	20.23281963885123	20.21946310326023	20.345521615143632	20.29656314058663	20.41903514108113	20.24802991335713	20.11278474937573	20.08507539876343	20.26427918243313	20.08066877217183	20.63486142907053	20.63874989095133	20.68538160366603	20.69437099687473	20.61921726729643
P37019	18.175345078210604	18.045492752838104	17.830171055709105	17.875117426832105	18.002387878054705	18.229422896379706	17.944984956415304	18.182818284372804	18.235898205204904	18.209349786773206	17.310735632870806	17.802698173425107	17.520676996552304	17.636758407597704	17.725486756233206
P37024	19.71390108767782	19.14870018668712		18.75992411101532	19.65504931896642	19.25404716139432	19.18980777387542	19.227611292791618	18.94690510696022	19.46203060890942	19.17844902069112	18.93731671131442	19.02895629380222	18.95921720118612	19.05614230220492
P37025	17.400874594605696	17.224227307424897	16.4290549434213	16.721015590486697	16.925199416313998	17.192729421916198	17.147861604530096	17.0486646676898	16.632504435450397	16.963705992544696	17.896544803114498	16.7686968295073	17.848996218741597	17.866071766940397	17.1936922420207
P37028	19.403392724568043	19.281294625883344	19.204102581514146	19.628052242010845	19.267057670352145	19.366540326893244	19.794072658590945	19.448582078692443	19.572503581249144	19.671087698300944	19.351709420986143	19.482786489095545	19.373452853478845	19.338381371374943	19.476230481734746
P37051	23.144919804695018	23.150013251855416	23.488912633970816	22.618823903649016	23.352585861084517	23.180059436114018	22.787970000717518	22.797031509076216	23.428063851637518	22.88670954595492	24.128793984734116	23.945147202651718	24.026678743147617	24.065485587747418	24.043595695769916
P37052	19.276392658479644	19.256677728481645	19.619550660482744	19.048752394245042	19.431671140391042	19.540355895107343	19.343301607449142	19.230013960682744	19.494444745550044	19.581959692800343	19.454140381784043	19.674708764776344	19.600255340677943	19.329823540588645	19.503941365626744
P37095	24.07801242226511	24.11789013971731	23.98920047425861	24.202822459082206	24.09156449878401	24.13685062466061	24.06611261943341	24.06563355748621	24.120366905237006	24.044266104530507	23.503724247875112	23.738657670736607	23.73951487992631	23.619341471395806	23.63044346032231
P37128	18.871480555471198	18.813064437617996	18.744036045389496	18.713980442529497	18.817073770178496	18.610555938538198	18.645844276888898	18.528108623657197	18.622864341337998	18.667513617696095	19.037460044617095	19.131038453814398	18.934786502218298	19.085910212542096	19.043912638052998
P37146	19.56626776514811	19.618268404600308	19.364803012764106	19.640799125807106	20.044884524508106	19.827091738273708	19.537860219037007	19.470420813718608	19.217884467403007	19.470689116814707	20.32664794315051	20.136273831756306	19.65599805632611	20.25552949688671	19.957727795779107
P37177	21.345537445129935	21.323443373910035	21.407675508079233	21.152097113601535	21.491986245910734	21.329364157800132	21.257149320178634	21.261832281127532	21.451518799304832	21.198047242120435	21.315180974547832	21.277979321075435	21.379439343745435	21.239145066192535	21.318097119356032
P37182	19.65513975388465	19.71239938305395	19.96476406542225	19.495763714853652	19.38008650994265	19.99295086449045	19.43923009376095	19.62555760559355	19.40714740096585	19.90759835849105	19.352016102961652	19.42901947582115	19.404498500015652	19.44759876536595	19.33730744456195
P37188	26.363920933239527	26.45308961743853	26.45664277915233	26.36953143630413	26.419226780802127	26.34235876506923	26.287900581553227	26.237655872405227	26.298877200683126	26.293399330423927	24.25934552674853	23.87433597957713	24.154752170183826	24.070126972221427	24.090036154558426
P37194	23.86065333750121	23.698094380430106	23.84596118197871	23.167688928589907	23.792715208592806	23.68936557599631	23.653606517130708	23.582020027837906	23.724874620892507	23.640035075941707	23.146327287043007	23.126059883661007	23.34946168080261	23.280139931596107	23.224458310289307
P37197	19.148067442550442	19.360605032299844	19.430946399545345	18.952045839600544	19.333908702485942	19.160600391276745	19.105486718212543	18.939244256432342	19.259345482913144	19.058298614559543	18.888384015922444	18.796377043636344	18.886870820241942	18.712620867649743	18.884565552514744
P37313	22.83355356744172	22.852841733326816	22.875908467621716	22.87660596088652	22.872959419636118	22.884372865203115	22.865756736658618	22.869157086497616	22.904686654522916	22.900985834271616	22.181414355235418	22.20146364655732	22.32227402670542	22.238946397907217	22.245760220176518
P37327	18.605569509901166	18.748361815078965	17.960388656500967	18.997795349701068	18.646040977728266	18.794137017221967	18.864077845158366	18.841587419957367	17.825943385645168	18.737035415190768	18.711762806341167	18.562616433950367	18.08639529468447	18.544247380734767	18.103939154945767
P37329	22.270799959464693	22.242343483123694	21.914774451054292	22.413122112323492	22.252797644793294	22.36158517317419	22.484482134980393	22.412267622930592	21.966511485808994	22.408153483909793	21.214247756173492	21.19902541382969	21.079297741219293	21.247488083451092	21.261490977095193
P37330	22.174845803772264	22.135021170242165	22.149784042461064	21.977405190925865	22.198747505213866	22.068307622074364	21.976432686776665	21.952195853945966	22.230589698256466	21.890947486510964	21.511502373306463	21.579571422584866	21.560222703768265	21.550761940988565	21.508896308884363
P37339	20.290009261473973	20.201025886285674	20.077199666628275	20.294633497373074	20.187876988798372	20.148104395808275	20.482489144100775	20.218685835823475	20.005626710619772	20.075335851839874		18.559527766997373	18.096735293614973	17.942421694270873	18.037966280685872
P37342	20.442425981649816	20.368740767788815	20.391054932467615	20.188985011501916	20.436404390265913	20.529240267940814	20.277538213282416	20.363500645941613	20.500243218698916	20.562176838768515	20.952029728410213	20.747613535930615	20.930757936485517	20.886550527768815	20.890579922754913
P37344	19.44381825707293	19.48581152501603	19.43427972583093	19.15319112899403	19.68898187867823	19.54083393627173	19.32969439536993	19.24062783901933	19.34353955402603	19.42152368199423	19.48396413615583	19.56204395948923	19.51023401070633	19.49561905359853	19.603720995509132
P37348	17.881311830618845	18.023253317054245	18.174979080747946	18.304153792553844	18.066000798797344	18.402283638222144	18.250650024014245	18.181783920266145	17.740662042970744	17.995427556417944	18.493486503525144	18.180955528681146	18.189167258590146	18.347528020065944	18.140054555964543
P37349	21.21607202875327	21.12098097342007	21.31316318733377	21.07330581336897	21.21664180274287	21.29720818158287	21.085441489085373	21.094370551615672	21.28807271855167	21.204180444010973	22.67580949428257	22.387464803653273	22.541740907363973	22.60388616339157	22.48079623802657
P37351	20.4066392420248	20.6897214575028	20.6274754278298	20.0836603318489	20.5180077576034	20.3418901483362	20.322235342364	20.1934650755237	20.6021842701191	20.200709228635798	20.2802420268395	19.9274806355536	20.1411919550257	20.4900719982982	20.3018561467586
P37353	17.09931856242754	17.212054777721143	17.693176829182644	16.835873769037143	17.33158256002504	16.743625005930344	17.153886443229442	17.037219317370642	17.568193140092845	17.021796023555943	17.914081647593243	18.007052335689842	18.047135938773543	18.005835934212943	18.183754676525243
P37387	20.393249423061434	20.706556237388234	20.570801312876036	20.919135450118436	20.660755908475235	20.442293153603035	20.779786858544636	20.713540323791136	20.637990278199737	20.448062364467734					
P37440	22.902372190025567	22.893104872023066	22.937858744295866	22.646742969216568	22.843912160099272	22.827793692729472	22.652544281819672	22.66374186087137	22.95249172933557	22.702086368161268	20.475704513171472	20.392904466199468	20.43784006905817	20.60337204214617	20.542270621262468
P37590	20.10497967682632	20.735747921167523	20.364827801708422	19.956089416812723	20.501306004933223	20.357881711639923	20.287432873801123	20.215349060463623	20.35506582587672	20.178274012150922	20.419901342979223	20.559325176617623	20.415009552751723	20.407766670769124	20.56062534806822
P37595	21.495590471281382	21.36452216155548	21.600089561686982	21.21013710005368	21.39286582218558	21.46658393677328	21.35349389958758	21.328548302005782	21.406858902200682	21.36795092468398	21.04772854353488	21.03662075035878	20.95990144043348	21.05838213762148	21.07255766478088
P37613	19.34212310940136	19.27447491588466	19.69520702945446	19.22549387082566	19.40323623032976	19.438568445947357	19.24311708700736	19.239531356361258	19.70058777711666	19.17714729849116	19.55040159267216	19.62828822890246	19.50346161366766	19.45837175601766	19.58434940308946
P37615	20.074507656218028	20.065150848674225	20.379919810686328	20.20723803534303	20.101189775002727	20.11622051034003	20.151750644548127	20.226034389339326	19.970345089338927	19.986369048131028	20.000423592663328	19.957890924733828	19.922059805565326	20.015032759601826	19.853409943083026
P37617	17.785616056384004	18.256486902644603	18.847458411329505	18.377684571929905	17.943806723916804	19.326224823874703	18.310638951726904	18.447919392527705	17.441934528885305	17.837384628562205	17.170954781069305	18.374863208490506	18.293151882934005	17.126082029317303	17.313313259955603
P37623	18.759108952149486	18.562335521083586	18.969312648186385	18.620620707436785	18.756959107685788	18.755613144769786	18.487805992643587	18.548795693015386	18.822699585817986	18.566437457951686	18.356163199258187	18.378893500327987	18.255372162117187	18.416123340666488	18.292723679574987
P37624	20.517135949677925	20.577106275245228	20.568982490641027	19.896557061032926	20.593259248798027	20.414036481230127	20.183280376685726	20.209879053635827	20.687574588715428	20.275571583655125	20.243692245901727	19.869496994906125	20.023957203891726	20.052200186087827	20.019369250272828
P37626	22.62768516726275	22.655744318887248	22.81158462478865	22.11005171512105	22.700521279483848	22.55650777219745	22.31949823676645	22.35717634971195	22.82195151478635	22.45641938240425	22.182141753746848	21.69280238533655	21.889176134219348	21.98078242532835	21.94476067802945
P37631	19.278159310460296	19.248778409144396	19.064196521879396	18.985724542944396	19.249588148399294	19.042828313170997	19.201344619296894	19.164555245416697	19.202314498352496	19.190996790055596	19.357618440896594	19.435544197065994	19.195025827217997	19.362025686932796	19.403590769618695
P37634	20.63833878561529	20.627055295529292	20.69290496826519	20.667586400276193	20.64217236549619	20.64892758821479	20.59784232771819	20.75279949722389	20.626456822471592	20.59119869260969	21.10248990403619	20.992452767793292	21.05586461896599	20.90895892565879	21.05305986739899
P37636	21.468528718576852	21.36722504341825	21.074517120137052	21.63519892702095	21.388490656916254	21.355321879985652	21.655618477628753	21.803471602197853	21.036636016249954	21.883753458789553	21.052115753292853	21.365345514274953	21.229372947567853	21.418539304460154	21.381119985157852
P37637	20.374087116044446	20.210978899639045	20.013937902553046	20.485354282084945	20.272896184922647	20.269332397873946	20.606082263063847	20.651823462494345	19.934970646639346	20.749720290150947	20.086948080323747	20.506782662446447	20.247245504362947	20.448659512055745	20.583247730027747
P37642	19.919142530468143	20.10631559124884	19.46834859991544	20.28459578304844	20.070933190175943	20.07051929712644	20.22286480148644	20.330685284236342	19.80837229170084	20.168122045977242	19.902180057018942	20.14269246098954	19.89638721442424	19.93960424373774	19.95506569177284
P37645	21.113949449216538	21.107473110897537	20.945140447872138	21.366778553691837	21.130368208513836	21.170123347588838	21.303744274139536	21.317747907791638	21.035514372250535	21.241770662299736	20.385988352789536	20.639779082085237	20.678575714440235	20.489727424294436	20.506283487154636
P37647	21.121009417748283	21.18529950635698	21.11453624847888	21.21815388887198	21.17857255800678	21.14596335968988	21.18292111568848	21.18426960998298	21.10641599228948	21.137626572024683	20.73222455664138	20.89393131193438	20.76268452312668	20.84621092647228	20.91077076214228
P37648	21.096010667566635	21.114500331911035	21.111325089043333	21.036584614315334	21.036683950901534	20.988681079989334	21.053403794841735	21.075348126232036	21.023732545612337	21.106553814728436	20.968484250182335	20.947482974287134	20.919140780648934	20.981144235080933	20.918925234267036
P37649	19.595847988803815	19.400461446775914	19.539764216004414	19.456625068940912	19.866032212696012	19.607402253626514	19.315977066962613	19.487421771329213	19.647757558900814	19.717906129008714	19.604728482850412	19.436943220994614	19.80381585391911	19.400634825424515	19.535486737683012
P37659	19.396233235929664	19.31461992008376	19.282287184630263	19.295065005936763	19.454266687317464	19.057169058673963	19.549836867108663	19.275617825029464	19.384604402062763	19.242400328112364	19.724142910667464	19.712445422307162	19.76452162880006	19.624818151132562	19.31164439584836
P37661	20.72886987399701	20.66560671409051	20.730303618304312	20.871246820291212	20.70849003614131	20.69197768885511	20.81334676123021	20.78073317294151	20.576836244021212	20.69062922774881	19.10988678451391	19.49383001342181	19.27789298402451	19.341397162659412	19.42602764827011
P37665	19.822212565763866	19.878702683726264	19.702845149265265	19.875503073864966	19.803733350432864	20.096745005230066	19.779026641922563	19.967781948456565	19.837112240306464	20.145246107652664	20.214036593944464	20.216806554459666	20.073268911470564	20.237703454793664	20.205865544060966
P37666	22.98872670493329	23.07979831548179	22.86919532379959	22.95298048508399	23.06656525670199	22.92780068328429	23.03908065156849	23.01667597264429	22.99185002326939	22.991266549090888	23.471157099100388	23.42109576927959	23.363965621646788	23.48737490935719	23.40077037353429
P37671	19.50762129680943	19.42401411137413	19.64188834406033	19.413040235138528	19.58292296767733	19.39001079063923	19.52046114650353	19.46801446515363	19.651225490599728	19.45406862077063	19.42947259153333	19.63502734158683	19.53891661907203	19.55508182694853	19.41666591719953
P37685	22.981693639050885	22.948385587319382	22.895152659873382	23.294180490503983	23.118543723338384	22.988632924579683	23.305673611584684	23.213612639733483	22.981693639050885	23.090242240884685	20.04997646846598	20.843546345792383	20.540912186385984	20.656669878137382	20.677730287255383
P37689	22.721519214827463	22.503895551839264	22.496444245379863	22.502202067090366	22.584042709272165	22.548527048818965	22.510501726588064	22.549237617485765	22.470527630168863	22.499222662216564	25.009992395914765	25.028304606351465	25.154080122980265	25.080437508737965	25.070252947762864
P37690	19.85177266500526	19.94576609483576	19.84804449903006	19.87879674773026	19.76632944548436	19.93529054722826	19.89761423923796	19.83087854683546	19.73005054750776	19.82890374126756	19.65143915717646	19.64074569717936	19.56755640499366	19.67165668135386	19.60196475037276
P37691	19.78899362336791	19.412306845335213	19.23773242465761	19.30539680767461	19.921753217321612	19.486899285540712	19.21254844732861	19.05680495571131	19.99805907641011	19.82331022217651	20.46634947168111	20.241695674534412	20.52645645999171	20.38198361753031	20.175905026972313
P37692	21.06419870155389	21.187996431820494	21.153386460016694	21.233673399088595	21.224397405900394	21.085437192162992	21.204590837495793	21.156343578422593	21.095062506661492	21.238851537730092	21.248303951186593	21.101796704799494	21.245411215385193	21.11910116797659	21.135410769201794
P37744	22.76276261415583	22.79776506693753	22.74774206474353	22.71925513255923	22.85200584220193	22.72321408218263	22.74364451253923	22.69394067065423	22.79357940768493	22.72608344417183	22.92316023287673	22.86605562311283	22.90785816413043	22.932224218064828	22.90441513016683
P37744;P61887	20.842565568683142	21.095307915896544	20.921214021653444	20.647685490919244	21.231716456062543	20.813101830975143	20.975211339330844	20.92682995722374	20.91166457471214	20.87397104311294	20.89023334109764	20.781198157441644	21.09540299011214	20.837417520805143	20.811829460040844
P37745	21.497442802052436	21.575264839329137	21.457008980001333	21.335017693022536	21.575694756650634	21.401464805976335	21.412096199432433	21.389858360455136	21.570611153982636	21.398227642970635	21.639424776613033	21.714451474657736	21.785830498165137	21.783082250946133	21.735820659667535
P37747	22.438743322508035	22.442394997547833	22.512642696187534	22.150150774745935	22.633232409420135	22.344373483112733	22.255928075374033	22.213442467770435	22.583652546238532	22.337057344027436	22.771046132133232	22.732531825058633	22.810258824638133	22.684809831623333	22.771933593172733
P37749	22.067850494261645	22.029787610721147	22.271131001140844	21.576069249508848	22.308799786742945	22.124952551565045	21.826907614288444	21.759635226696247	22.421980822071244	21.972099467516347	22.509702627996347	22.430723065226747	22.593294031870947	22.520236034701146	22.581096397349945
P37750	20.484616020328634	20.390142008853534	20.514756712716533	20.453884699622634	20.769188825102933	20.596388591513332	20.258817980194333	20.363024620973533	20.760747267996834	20.52989319375593	20.932207830704833	20.768938143043233	20.785912147607235	20.906121354082533	20.964195102540135
P37751	21.43298078432087	21.39735333799747	21.41839480412817	21.10311936067997	21.407671094961767	21.323093707677767	21.276200713146967	21.251113149892568	21.415222278254067	21.121648413554368	21.454824639067468	21.40851771222657	21.47098710690057	21.47123834090207	21.49245884903937
P37757	19.914608291910344	19.868811484450546	19.810397024904045	20.010938988720845	20.002816721321945	20.041455538677145	19.922893649976647	20.000810525335247	19.960293883873547	19.800750129582745	19.835498647808244	19.977120348495145	20.009037604076944	19.955944496688947	19.805749306427245
P37759	22.235135088101494	22.16472838995719	22.247946830956494	22.10402052967009	22.268969307647993	22.19779659478409	22.104085748999292	22.127048928348092	22.23532366595829	22.182168350880193	22.389518904204692	22.472565850149792	22.53600250165359	22.42327862453419	22.465200978457194
P37760	22.493550968399592	22.61744478223979	22.71895515155379	22.30168012334139	22.75859912027849	22.53703590702669	22.436871088280093	22.48047178815489	22.88702338968919	22.46133318396799	22.956398192665493	22.873377201934492	22.989745441196792	22.881927683096592	22.83324460503879
P37765	21.69447955962337	21.681335032995868	21.85207576901317	21.31178121847787	21.86434355223977	21.65991047973547	21.448644815310868	21.44020667391827	21.96890137425777	21.49786845551427	22.19944654841877	22.17069924074817	22.208250561124668	22.178198515557668	22.17503998779787
P37767	19.230212868538374	19.14206519787547	19.139365933063573	18.81489989532537	19.10981825673777	18.971342745540174	18.717463478737074	18.99895805822297	19.154368379795173	19.182737373709973	19.04466219600157	19.03969523699617	18.88177823512787	19.01898474867617	18.88990179231727
P37769	18.016484183048956	17.595702105856258	18.125348600192357		18.07866376745906	17.474915213763058	17.605435024227056	17.256762195251756	17.607659698669856	17.783497271084258	18.118492365668757	17.96917239741086	18.15395355788056	18.39878306719636	17.797886736800656
P37773	21.348956585518582	21.373419955080582	21.37319489581458	21.139299538394383	21.38195806953088	21.276513011961082	21.236179350846182	21.29084422447698	21.422636685064383	21.25820723612768	21.579847933384983	21.549190761588182	21.670949731948483	21.619197061184682	21.621771930747283
P37774	21.816295828513965	21.757050596276866	21.675926595609265	21.819768606688868	21.828314931590565	21.699884970081065	21.748057048451766	21.862850722928766	21.636958334457567	21.800475528499465	21.805921536546766	22.114322399506268	21.919337135925666	21.899061252911867	21.815438840767566
P37794	18.49443495520029	18.23000208146769	18.71712727608019	18.24703081079949	18.10332629844219	18.48650749378819	18.746306210840288	18.15531443421109	18.43091463944419	18.09156020175639	18.08771677871049	18.44533703199169	18.036136827343288	18.56806651808169	18.78101131595399
P37902	24.669037325093836	24.802181434751834	24.515021492200635	24.818549240540836	24.634673482664134	24.617915673536036	24.704004858935036	24.739435304430934	24.513320596415436	24.562997227351335	23.763489098296535	23.665364350870334	23.619253227053335	23.674171400290334	23.631562923925436
P37903	25.38048232514913	25.376080111510433	25.45136891447223	25.321785181752333	25.294258912704333	25.257974473016333	25.18340883711513	25.228577259506732	25.297886905036933	25.159817661106032	23.13492240625963	23.30986382465943	23.39244432502243	23.352826925806333	23.29811666550963
P37908	18.670600113198862	18.701962169102565	18.742501552520164	18.684155048553265	18.751278945001065	18.721949482182765	18.855594800944264	18.814528316649763	18.748548397384763	18.722609173435064	18.488805965613363	18.824614653163962	18.774813914854764	18.725560532359165	18.632946941285464
P38038	23.46733815469387	23.36075615720587	23.46351974659857	23.36286335126587	23.45680658448487	23.41335574096757	23.41486304849167	23.40958056791677	23.54937366284407	23.43924442672617	23.61489065926857	23.83057966718817	23.91181166913057	23.66300222384987	23.70885900104537
P38051	19.67234974913199	19.599909842698487	19.535407683981482	19.47151770164549	19.655585926121184	19.581870190322682	19.608412854503385	19.663977874862283	19.673402304827682	19.506044623543886	19.380158221050188	19.40361569509559	19.396596977000087	19.421789659725682	19.286252546102283
P38104	20.43176788441957	20.47270009266937	20.35666732902977	20.85510096028607	20.535211448449772	20.75198013160097	20.94682272999837	21.01356638608407	20.15480324902347	20.83005118076057		18.598859242790372	18.77835066740437	18.08951977360427	20.483184085015772
