"rowname"	"Ref8537_QC1_20230414_1"	"Ref8537_QC3_20230414_1"	"Ref8537_QC4_20230414_1"	"Ref8537_S11_20230414"	"Ref8537_S35_20230414"	"Ref8537_S49_20230414"	"Ref8537_S52_20230414"	"Ref8537_S60_20230414"	"Ref8537_S65_20230414"	"Ref8537_S69_20230414"	"Ref8537_S75_20230414"	"Ref8537_S79_20230414"	"Ref8537_S82_20230414"	"Ref8537_S88_20230414"	"Ref8537_S94_20230414"	"Ref8537_S100_20230414"
"P0AFH8"	501405000	330668000	271426000	656929000	538367000	496329000	362755000	434647000	372795000	414855000	420540000	383959000	373631000	268471000	381130000	374094000
"P0AAH0"	10015600	8951290	9515480	12433100	10961900	9636420	9206860	10849800	8971560	7343490	11187700	9737400	10482400	9953300	8781980	10200900
"P45578"	55376500	85201200	63782000	62110200	51737700	59437700	85283600	83712900	83583500	84696300	68093500	81034200	73625000	75626500	84257600	71924000
"P76558"	188728000	53590700	58853600	159821000	172901000	183731000	51855800	54952300	63738000	50808700	66104900	61037600	59845200	51593000	63109900	59047700
"P75797"	17103900	15148700	14702900	17544900	17441300	20000200	16257000	17237900	16342200	18938800	16222700	16703600	15845000	15913100	17053700	15771000
"P0A705"	296279000	372977000	394207000	281947000	267658000	314246000	356382000	363157000	360910000	338292000	358466000	364158000	351401000	346521000	367547000	346867000
"P66817"	7568480	7754870	6015950	7307940	6453990	6398460	6306460	6919950	6746780	6004390	6467000	6559370	6552320	6677220	7206410	6801750
"P09372"	230260000	234408000	191532000	248720000	242247000	210810000	235910000	264670000	236339000	237880000	227479000	249635000	246112000	239401000	242739000	233310000
"P0ADA1"	16086300	16316300	13819100	15183300	15476200	18847100	16994800	15826300	16107600	17579600	14467600	16500500	14267600	15967600	18962200	14210900
"P00370"	103390000	153263000	137026000	84495900	81004100	80843900	152624000	145083000	142958000	97295800	128555000	137973000	156607000	178493000	99159400	145982000
"P04816"	66732700	79787600	72932600	60318700	67057900	78109900	79700800	75132600	87534200	91818200	80507500	84291400	75342600	73758800	98699700	71413700
"P68066"	313514000	304109000	244512000	150083000	192690000	213129000	297475000	311123000	331592000	315036000	288530000	277666000	250378000	265616000	271688000	252365000
"P0DP89"	14606100	10155100	11325500	15528700	14354700	11946000	6743720	7968380	7152520	6322510	6511720	8001090	8653550	11076500	5582530	8993600
"P76344"	816656000	2361490000	2047310000	169440000	425075000	459101000	2531090000	2528780000	2639290000	642374000	1905300000	2758180000	2764640000	2551030000	1557720000	2574920000
"P76402"	26601400	10979100	11334800	29216300	27172100	28828200	13556300	15797500	14619600	14783000	11520900	14806600	14017000	12569600	14339200	13037200
"P0A8Q0"	13244500	10672400	11844200	8173870	11967100	8284210	10227100	11261400	10942200	7927740	8941470	8462650	12556700	13494100	8179880	11494600
"P09980"	7183740	7389820	8426240	6327930	7232080	6174510	7328620	8048030	7513390	6080540	8064900	7136310	8035420	7796550	6547730	8378040
"P68919"	756100000	899086000	958813000	771660000	706913000	646073000	938779000	1057160000	978408000	889158000	962881000	892047000	994950000	992780000	917974000	984762000
"P0AF20"	17210700	13191200	14327500	15758600	16651900	15562600	13913900	14409300	14762000	11181800	15257100	12671000	15019800	15065900	12017000	15331600
"P0CB39"	17562000	21284100	23660300	18241400	16111800	20873000	19930000	19952400	22210100	19846000	22708800	22538600	21247700	20633100	21899800	20481000
"P64604"	31340800	36436000	35232100	31812700	33372900	35073100	36979900	41239600	35578700	44389000	40281400	42513300	40111500	36042100	39690800	40202300
"P0A8A4"	26498400	9626820	10159000	24478200	22372400	21750700	9176360	9401200	10456900	6871820	9977050	9749060	9548870	10268100	9902760	9480990
"P69797"	120335000	317443000	281231000	127112000	115509000	135189000	335956000	267454000	319357000	282840000	225916000	313058000	276640000	341106000	330750000	282161000
"P0AEE3"	8422380	9103780	8689130	9502680	7069600	9682000	9742180	8921940	10297700	8430450	9015920	9408120	9089390	9481180	9870600	8066130
"P0AAI3"	125121000	151886000	148483000	138117000	113222000	140425000	141369000	138620000	139440000	166567000	139114000	152608000	136177000	135379000	153205000	134137000
"P0AEE5"	145492000	5414910	6928370	185963000	159150000	163948000	6902320	9626530	6871150	7841280	7436370	9662780	7886480	4531310	10178500	6732430
"P37637"	26538000	25085900	26007500	36390600	24555400	25291600	25834000	30835200	23572600	26266500	18975200	28370700	27308500	31605200	18838100	26030900
"P21889"	101965000	97190900	100016000	80963500	91197300	83223300	89378700	91151700	101655000	73079300	96756300	90812300	100998000	102231000	87009000	93634600
"P07001"	88650200	121652000	145094000	82307200	92723300	72575200	135456000	142961000	157138000	108894000	157415000	134412000	173720000	164908000	139518000	165303000
"P0A6A6"	270578000	402567000	394969000	221143000	247798000	307310000	406977000	430414000	371528000	412482000	379107000	399489000	371680000	400640000	385671000	386483000
"P69902"	21143000	9406340	11418400	25682600	23094600	23710900	10979600	13135200	13032800	12032700	16806000	10983300	12117000	10979700	11180300	16018300
"P0AB80"	136978000	119080000	136030000	114107000	141737000	128522000	107686000	125843000	118832000	100944000	132892000	116952000	134871000	133300000	99021800	131862000
"P0A6B4"	82557000	98825000	95819600	63811400	72699200	83869200	94924200	90663900	95169400	98133600	93209800	97841500	93812200	97416200	97137600	95638000
"P0ABB4"	387896000	330179000	340054000	445098000	398434000	449721000	333792000	333400000	341773000	331437000	324793000	349041000	326232000	342197000	341010000	332476000
"P0A881"	42057400	33652100	24976600	43027200	48698700	44558600	34395100	39031000	33040300	39296000	33654800	31063000	32709400	29897400	34613400	34967600
"P0AEW9"	14306600	36545500	40616600	16636400	12916500	9435520	34633300	34568500	34655300	20685400	37388600	35656400	47196000	43992100	32521800	43672400
"P76503"	14773000	2641430	3593850	21996100	14375700	17433800	2366970	3264100	2835470	2576180	3952650	3628050	3175770	2210840	3862910	3078580
"P00956"	200401000	169176000	158822000	164562000	169813000	212338000	165881000	156323000	163039000	157302000	156320000	163645000	150408000	156524000	168847000	146421000
"P0ABS1"	112717000	103336000	83627300	96927700	112059000	104126000	104634000	102902000	95345700	90867700	93528800	96326800	95198800	85354100	100432000	94920500
"P06999"	56039000	54104700	52026200	58176900	47424700	54407500	52933700	57246800	51666700	55182900	52571600	59528700	56590000	53476200	55455900	53326900
"P0AEA2"	3397940	NA	11587800	3448490	2004620	NA	4954930	10499900	11473400	4061010	10861500	6413460	8794940	6713000	NA	5045190
"P22106"	44436300	62333500	62075000	42690500	42152400	44182600	62296400	59842100	65110500	52974900	60879300	57857500	57277800	61917400	60893100	62772800
"P75683"	417811	294797	NA	429728	308946	329079	357030	234747	379307	262916	286237	297724	287722	293423	350360	197930
"P0A8R7"	6133140	7695800	7867420	7847680	7712990	6249590	6866220	7505590	7497580	7416660	7134990	7697370	7235200	7096090	7244790	6893620
"P77536"	16709100	4861180	3689230	10229500	12595800	14541100	3525220	5518520	3653670	7310280	6948500	5188390	6678470	3774260	5972390	6895610
"P0A9I3"	6872690	6688590	8335500	6754930	6054180	5810970	5594070	6247690	6437550	4037760	5974430	6602540	6814650	5869730	6256810	6843360
"P00562"	21701400	30324200	28645400	18350100	20441200	19371000	31329500	31004700	29063400	24247100	29659600	26460800	30878200	32838400	26678000	30128100
"P17802"	2098590	1473190	1522230	1145940	1630790	1269210	1267410	1719130	1578250	1226520	1882970	1402090	1398650	1505330	1494360	1387070
"P0ACK8"	7283460	4189180	4833630	7015540	6149140	7185570	4160490	3582950	3940190	3706130	4056240	4083890	3483350	4089200	4312510	3398300
"P37626"	43277300	25123400	23743500	30398600	39997300	44519700	24144100	23341200	27902200	27422400	24868100	25859600	25931800	25332000	30045800	24593300
"P76573"	2427740	1913690	2627760	1735780	2059300	1504130	2650490	2942650	2614680	3031350	1685900	2186400	2186070	1642280	2461420	2415010
"P0AE08"	1608470000	1447640000	1255340000	1443540000	1219230000	1373260000	1346750000	1238850000	1275020000	1208740000	1235960000	1402160000	1380960000	1285210000	1342800000	1202180000
"P0AEI1"	30327600	39998200	39973500	27097200	29358900	25081500	37807300	37878100	37913000	28940800	40516000	33762800	42120800	43020100	34829800	39386900
"P13029"	120304000	138158000	126753000	126463000	119904000	120799000	144490000	128743000	130919000	122121000	115381000	129147000	129934000	151604000	134703000	128726000
"P0AC86"	32223900	30189300	30206400	31515600	27886800	25699700	26604700	26602400	29805900	18216900	26509800	27304100	29331200	30412100	24014300	29193500
"P37330"	52079200	25906200	30176000	53843600	48005900	53682500	26508900	29756500	29400200	23814700	34149000	30039100	29727800	27716800	29581700	30701500
"P75821"	4360350	3352620	3271990	4995720	4125250	5013000	3746710	3739340	3425190	3760340	3763400	4151980	3447030	3608050	3831030	2978370
"P00350"	277602000	318033000	328454000	284184000	295319000	293381000	317195000	333070000	368610000	310189000	367887000	344271000	331561000	335186000	347517000	336004000
"P0A7E5"	62713200	74317100	75107500	63163400	57849300	62514800	72988700	75082600	71781900	70260700	76106300	71001700	71346200	73553100	70742000	73120900
"P0AG00"	28229600	31531300	29913400	35925700	27168700	35230100	29914700	30027100	31190400	34756600	29674700	32546700	28554100	29835100	33938700	29995800
"P0AFD1"	26007400	23149200	16532900	24586400	25063000	20982400	18577400	19017600	18176100	15181600	17856900	17746200	17110200	16009800	21310000	17112100
"P17443"	19425300	19795000	18895000	19760900	19685900	21558900	19376200	19979900	19211900	22156400	20217600	20647700	20391900	19576100	19643000	20266900
"P0ABZ1"	18001700	5443410	4415750	17554700	20962000	17066300	5481840	5690630	5524680	5593710	6463450	8097260	6582190	4779480	8265930	6034460
"P63389"	16132300	18494100	19380700	15342700	14199300	14262400	19072700	18368700	18642300	14232400	19378200	18227500	20375500	20905400	18027100	18888400
"P0A9B6"	6421460	9396230	9154950	6712520	7395030	6683520	9761540	9510820	8989030	7346980	8831310	9476690	10337900	10218100	9387720	9157930
"P69228"	13456700	16834000	15703200	13566900	11905100	13926300	17007300	16585800	16706200	13012900	16403700	16620000	16730900	17458200	15797700	15733400
"P32703"	1925040	1616040	1940930	1906200	1654350	1420670	1880570	2177620	1964150	1763960	2157400	1713620	2543560	2489210	1903390	2346770
"P60240"	24685000	28081900	29749600	24719100	22856600	21593500	28171200	28584200	29287600	26623100	30064200	27335200	30230000	29448600	27446700	28664100
"P0ABF4"	1877470	650950	718449	1693240	1923430	1104300	475581	645157	554828	401748	711693	558523	759604	489537	474233	536791
"P0ABA6"	164733000	127652000	133481000	188686000	167047000	158095000	132623000	136232000	134369000	120559000	130861000	133316000	133613000	137747000	125067000	134814000
"P0A955"	100638000	105593000	99439700	98569000	85583700	102717000	133004000	122510000	124362000	118724000	105438000	107505000	111528000	121219000	101656000	112874000
"P0A9S1"	112445000	20413200	20577000	61157900	92012500	97519300	16930000	16670200	19390400	22557700	13768400	20125800	19272100	19761500	19486400	18063300
"P00579"	55010200	55922500	61093400	58318300	54218100	50843600	56908900	61988300	59890500	51914700	60631900	56114200	60256700	59804700	52344400	61855200
"P20605"	14509500	10339800	11406000	14285000	12688800	12591700	9377460	10887500	10962100	9519380	12169600	11405200	10069100	9971290	9715560	11352300
"P0A7Z4"	423433000	452772000	457850000	356074000	355784000	382282000	421414000	439049000	436882000	408884000	446667000	447771000	451428000	439929000	425268000	451877000
"Q46800"	1839310	611446	447758	1988110	1945410	2023400	529898	463026	667005	724865	572731	621056	453480	181525	668580	548389
"P27248"	24183800	16795000	17664800	25679900	23061800	22527900	15309200	16194600	15639200	14594000	15521400	16643600	18039100	17239100	15323500	16176200
"P31133"	32390300	24571800	23777400	37901700	33936100	44056800	28507000	26284500	29167700	32333200	23991900	30882600	25100000	27245000	33293800	25155800
"P0A9S7"	27017100	24888200	28975400	32240400	29596700	23001900	24478100	25972000	29245200	17482100	31372000	25275400	29091100	28162900	24645800	27747600
"P77611"	3701460	4883810	4919040	2561770	2617160	2956190	4408220	4329850	4591100	4767000	4729280	4914470	4942890	4742670	4746310	4476940
"P25437"	27749700	18997300	21486600	25736900	25928300	20608700	19479300	20566500	19723100	13611100	21834600	18973800	24220900	23958800	16539900	22660900
"P05055"	211801000	224361000	241842000	240978000	222131000	226553000	228012000	253353000	244539000	223512000	253163000	226671000	238009000	230820000	225356000	233673000
"P56262"	47752000	23652500	28115700	54801400	45804700	33349900	20434900	23242100	25978000	17326400	31318600	26208300	26640700	21612800	28563500	24793500
"P0AF90"	3286090	3320560	2171310	2968010	2468330	2874670	3188000	3184350	2932360	3255120	2617240	3032340	2919710	2548140	3148680	2619000
"P0A6F5"	584555000	525061000	508450000	639404000	531672000	652098000	528623000	551980000	513680000	631073000	494392000	575906000	536926000	530419000	553749000	520264000
"P02919"	23895500	21292100	19795200	25496400	22732200	24733900	20724700	21622000	20656100	21332600	20808100	21388400	20935300	20536100	20743300	21217100
"P0A7B8;P0ACS7"	961043	727423	648263	1052660	765642	491433	745312	912386	757579	763333	740004	815629	913181	781175	840135	794973
"P0ABH9"	88996900	94473800	95749500	80259700	83390600	85220700	90095500	95649600	97966100	82445700	96169800	88945100	95138800	96551900	92597400	91130300
"P0ACK2"	5238800	3664080	4087770	5208550	5911870	5307460	4869650	5506080	4734320	4603050	3947500	5200560	4024170	4714910	3778300	5055260
"P13009"	48273500	66409600	67641200	46705900	45307800	47320100	63526500	64375300	64498300	56138100	66964100	62415200	63044500	62406600	66562100	62264100
"P08956"	12144200	9134140	9113160	10902900	11617600	12338600	8649130	8274610	8555610	8600290	8713590	8899370	8579440	9006960	9144970	8724020
"P0A9L8"	18262500	14875200	17244900	18441700	18195400	14449000	14851000	19444700	17774500	14567700	18270600	15331500	17608500	16166600	14561500	17759100
"P0C8J8"	1246730000	268332000	268246000	688712000	840253000	759822000	222016000	184693000	265999000	121351000	235516000	175155000	239279000	277841000	199596000	229214000
"P63224"	173158000	122481000	113692000	173986000	164696000	113362000	109721000	119856000	113334000	79795900	114615000	109162000	132249000	122300000	108772000	116523000
"P09546"	43070300	35938800	29613800	35263400	36109800	39600100	33638200	31618400	36507700	28919900	33366000	32566700	32668900	36237200	31908200	32500100
"P0AEG1"	5776690	4423720	5353940	4637400	5276950	4190700	3717350	4343830	4260590	2734070	4139900	3636910	4983920	4555480	4144700	4736540
"P0A7W7"	194948000	246590000	250561000	192719000	187783000	178212000	241070000	288824000	262536000	236974000	277034000	247090000	274175000	272358000	237802000	285855000
"P08957"	10957700	16353300	15587200	9781270	9692170	11734600	15277300	14992400	15719300	17359300	15487100	15478900	14487500	14995500	17466700	15216900
"P00909"	49648800	53758400	52571000	60142800	49762300	45837700	48359800	53313000	56514500	41135100	57089700	47605400	51058200	53257600	47129200	53822000
"P0ABF1"	15610100	17872100	19112600	15009800	13731900	13593600	18142700	18390800	19173300	12399500	19723600	17268800	19368300	19225900	16086600	19484500
"P0AG80"	31456400	10827900	12942300	43129000	30907200	35953000	11171000	14100900	12186500	14618800	14829700	15078200	14547600	10323100	16533200	13646500
"P22525"	10193700	10988600	12057200	10202900	9998360	10020100	10238400	11768000	11179200	10453300	10818000	10823900	11512100	10283500	11151100	9699970
"P0AF24"	16253400	13085800	15797000	15109500	15038700	12427900	14590500	16550700	15932800	11444300	16369700	14108300	17375400	16829000	12606700	17836900
"P75783"	6740570	7922170	8770220	10900900	7156320	8333780	6730740	7236970	7584460	11949900	7816790	8433680	6764680	6098510	8363880	7055140
"P28630"	3940460	3222330	3334810	3530550	3904020	3513520	3578790	3245280	3328460	2968670	3515580	3148050	3585050	3542840	2952800	3544960
"P0A867;P0A870"	22193900	10238500	19907000	8327270	10339800	10221100	10505400	12486700	14601800	6808980	15423500	10879800	15051900	14062400	7756300	15458600
"P04335"	53822000	54011400	53543300	51982000	47539000	48190700	50054700	50505000	50781400	37044900	47233500	49810600	49649400	52596300	46503900	48974800
"P05791"	118528000	92749800	81193100	92790000	109597000	123759000	84921000	83036400	74326600	86986400	71738100	78095400	75756400	83191200	83179900	72353700
"P0AAI9"	106299000	99894200	87226500	84332900	85003300	99281100	101839000	102850000	93062400	103785000	97337200	104851000	94310000	95886600	94676900	99076300
"P24186"	61958500	58952800	67001200	49610000	57435200	43744400	49248900	65252600	60334400	50500300	69696600	52236200	77368700	65798300	51301500	68066500
"P76027"	33086800	48398700	43773400	25957300	32182300	33495300	45333900	43311700	36932800	36839100	32688400	38839800	37805600	46332600	32787100	40266600
"P61889"	1384970000	568621000	563068000	1464100000	1389400000	1674240000	575446000	607901000	697980000	625108000	722333000	726520000	651090000	560589000	747732000	640401000
"P00895"	46757500	52687500	54295800	52333300	41829300	41131500	49580900	49471100	55271300	39353700	56175300	47148100	51677800	52949200	48631800	49427600
"P69922"	18237100	8962720	6982560	15016300	14599300	17796700	7928920	6399540	7843850	7466840	6503760	9146710	7369660	8043260	8151300	5031110
"P30014"	4157260	3849400	3654800	2439080	2804190	2676410	3885700	3756600	4008070	3761140	3835770	3781250	4260130	3951680	3351400	3868020
"P0A6V1"	68689800	53644600	50147400	55209900	56252000	61762500	51075800	54957700	53643100	44306700	48824100	52240300	52311700	55056900	46095100	53437600
"P04995"	15060700	11846000	11794000	13184600	14026800	12625800	10341700	11635100	10752300	9367580	11649900	10640900	11180400	11966400	10009700	11500300
"P76170"	40630800	38665300	30085300	34008800	44925500	37650800	38291400	40913400	34347400	39034100	34824100	38310800	37729100	31647200	36075700	38136300
"P76578"	19643000	14656900	13993800	20400600	18642700	22114100	13616500	13589300	13856800	15239800	13480100	14489900	12981600	13094600	15265900	13132100
"P69811"	8470600	25525400	24092500	11995900	9336280	10537000	25080200	24303700	22933400	24679800	21673800	28798900	25672600	24992100	26111500	27907400
"P0A858"	181407000	198744000	203124000	167200000	152209000	137863000	184555000	191068000	180450000	181860000	187453000	200846000	206355000	201718000	178536000	199800000
"P08179"	25212500	28398300	28215900	27747900	27090400	30178000	28077100	28842900	28898200	27645900	31333000	28377800	27308700	28167500	29002400	27846500
