rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD
P0AEB2	10594000	9661470	10847000	10780300	13888800	13636100	13663700	14207300	12976000	13486400	13101900	13424500	13267800	13600000	11514100
P0AF63	2396370	2615420	2414680	2258360	2510820	2577140	2800630	2403950	2712240	2863100	2359290	2572340	2552340	2581440	2614500
P0AFR0	1167350	1130940	1283960	1093710	1249310	1263470	1323030	1323020	1218250	1209020	1192090	1254110	1164080	1165220	1138000
P0A944	990241	1310260	1019550	996385	1271790	1212510	1333500	1184660	1316410	1296860	1077020	1144770	1170430	1106520	970785
P10408	8537750	8540370	8869530	8937790	10187300	10045300	9787160	9844400	10056300	9624820	10564700	9881580	9991070	9909660	9855720
P0ACD8	860645	349254	867805	594771	708378	675843	907445	635185	778964	1035530	1112870	974436	1274510	1445200	924293
P28904	1289390	1145240	1158610	1300820	4168750	3932600	3522370	4573400	5005410	5396000	4757870	4440980	5495200	5241340	1123210
P0A7E1	24051000	24638900	25060700	24518000	31212200	29702800	28058900	29505700	30071400	30117100	32180900	31493000	32237200	33490100	25448800
P77243	2735990	3482850	2769290	4536870	1894860	2428300	2377000	1509570	2919120	2668960	1634860	1283610	2681420	2378700	3259810
P0AES2	11545000	11049300	12027500	9568800	6953970	6523820	7049280	6158030	6799900	6762770	7475430	6544070	7319250	7130460	9340950
Q46948	4012160	3868330	4432970	3993190	4069720	4095900	4471080	4428050	4385300	4352100	4639320	4584050	4363770	4337800	4914280
P0ADT5	4213430	4201060	4136810	3972280	3234580	3143200	3023050	3256120	3208450	3267740	3257800	3184120	2934060	2966210	4317420
P69739	73695.5	62344.4	116737	35188.6	68135.1	79571.5	166802	74477.8	92631.8	167738	137154	114662	185084	181167	86117.3
P0AED9	3676450	3367440	3690510	3589780	4346510	4426630	4392300	4732360	4515410	4363880	4568990	4413710	4629190	4526800	3645110
P0A9J4	1245590	1279870	1449580	1158820	1631110	1506020	1840550	1600330	1574580	1603960	1735380	1590310	1618840	1675510	1269790
P26647	1472580	1574070	1636220	1438670	1883980	1889910	1961590	1920900	1832980	1911600	1828840	1991310	1796470	1868850	1747320
P0A9J8	8746570	8800190	9015710	11355600	16623600	16395700	16844800	16496200	16361700	16669800	16880000	16794100	17132200	17718900	10801600
P0AB14	14682300	22270900	15776400	17171500	15701700	17831300	19651500	15829500	19672600	20755900	19218500	18030700	21091900	19448000	17603300
P10346	9773770	9408550	9473140	10096000	7584250	7729410	8057100	7676980	7869850	8908040	8346010	8071140	7994670	7905800	9208360
P27249	2212300	2095530	2124160	2233720	1917940	1941070	1760660	1809700	1920360	1751710	1974450	1954460	1940410	1988310	2233840
P0A832	9770720	9960620	9338940	9471410	11028500	11624700	12114900	9752100	10930200	11616700	10047100	10814100	10075000	10614800	9754520
P27828	2668240	2562620	2829590	2738140	3841810	3806890	4030900	4088880	3738990	3852930	3991370	4015460	3879230	3945160	2576830
P37691	3629000	2989850	4442240	3801290	5107200	4909140	4770730	5593110	4056360	4756720	4853380	4671640	4896560	4932440	3397780
P27431	7649190	7986100	8049280	7687590	6504870	6946240	6696610	6925470	6868770	6813060	6576600	6845070	6640000	6465610	7657590
P0AFI7	2912530	2756800	2984330	2333570	2794340	2721230	3206530	3041450	2951560	3164990	3078990	3009760	2964330	3031840	3032990
P0AFM2	61320700	92280500	66714600	89365300	68225800	63162700	45746400	59718400	70542100	57235800	64981900	64112300	56167000	56015700	79501100
P27128	389243	379335	394687	377198	432259	420397	448899	444025	418291	451316	414424	452341	423873	401331	377135
P75736	19691900	21952900	20655500	21179900	12888200	13791800	15639500	13822000	13485100	13614900	13707500	14226600	14096000	13670900	19671000
P0AF96	8614670	9438750	8607810	8126840	12400500	13007300	14347900	12022100	13585200	14607500	12459600	13413500	14827600	14351200	10136900
P39830	2153260	2277710	2067720	2450660	2198470	2309300	1690820	2138880	2134970	1988780	2186660	2045060	1915620	2001490	2224290
P02358	76670200	101963000	83680200	78378900	104532000	114642000	121772000	96901900	118552000	111671000	108740000	113601000	108503000	105551000	84845400
P45579	4448290	4373760	4675400	3092170	2571230	2600310	2346880	2520010	2796550	2573930	2490610	2767740	2569190	2469410	4034860
P30863	2289050	2368640	2404780	2403030	1301810	1340080	1439650	1324880	1358370	1366470	1261330	1401340	1274560	1119470	2360150
P21369	3427180	4130450	3614290	3389060	3715570	3947170	3935950	3749670	4025820	3990300	3772550	3828740	3747310	3724580	3575980
P42641	9636110	9660940	9971820	8477520	10800800	10893700	9756050	10934200	11239900	10238700	10426200	10494300	10320300	10183800	9175880
P31979	15292800	15899600	16039900	13847800	10436000	10173700	10691300	10756700	10258200	10178100	10010900	9997780	9829220	9807970	15217500
P32144	1521360	1447390	1650810	1421270	1025780	1038110	1175950	1070740	1075980	1130680	1136420	1073520	1073000	1061870	1405300
P0A6L2	37203300	34259500	38891400	32560500	33729700	33054400	35284000	35360700	33592200	34489100	32766700	32383900	34174400	34281300	34093900
P76339	845897	881045	818646	1138780	1153450	1143490	1111860	1070880	1212720	1115600	1053070	1120290	1058040	1093780	1054990
P0AAZ4	1298540	1177940	1263170	1112380	1260220	1298890	1250940	1320200	1312710	1336410	1307360	1309950	1316040	1290210	1208470
P0C018	188446000	247656000	212765000	202527000	286167000	277924000	331279000	268687000	293863000	290475000	290162000	292112000	308522000	281135000	203723000
P0A8N3	19343800	18605800	19053300	16812800	21844000	21661900	22525900	22615100	22267200	21055300	22573000	21197800	22455000	22392200	19903400
P76403	3582850	3646810	3869020	3276450	3964790	3882940	3728970	3998930	3712400	3765090	3633800	3721380	3722490	3997750	3521060
P25534	1395180	1395530	1444350	1268320	1375070	1348230	1452070	1468270	1415460	1402590	1461800	1409720	1446570	1531110	1476790
P63386	3203930	3050930	3389750	3082650	3566190	3573370	3797510	3517130	3499270	3781170	3654440	3500240	3546170	3753160	3122020
P0AD10	2646640	3342880	2851100	2769700	3263690	3189500	3534710	3171480	3525990	3657020	3194680	3194980	3555200	3057550	2374980
P37766	44318.6	63976	53086.5	81408.8	75711	69831.8	43712.4	65942	70427.4	80252.4	72593.7	68126	76233	85413.6	84189.9
P42593	2091200	2143090	2073730	2433090	336643	341008	189493	380669	373659	295737	348789	333363	169584	243819	2228420
P04693	14836100	14620400	14525200	16385700	16947600	16972100	16938700	16825000	16769900	16665500	16726200	16212700	16265000	16815300	16958500
P05804	775874	814508	739426	907590	249034	190848	130828	182280	229346	180745	253192	268115	257732	314292	741716
P0A6J8	8399800	7567450	8234050	6363520	5307590	5312390	5746880	5206450	5582530	5469790	5560880	5402280	5965460	6133070	7321890
P76237	837088	791599	806469	958899	537887	549643	506673	468435	458562	468660	483738	459556	509589	505643	873999
P0A8Q6	589731	607130	653634	516775	778409	747640	769109	692320	707311	632766	614546	620590	723319	603055	437570
P25553	89570500	101456000	92107600	119342000	8391200	7964760	6860220	7892180	8539970	8521440	8492240	8222560	5600790	4366320	104593000
P76542	233283	246465	270354	244911	240355	246622	231415	263587	257167	229541	228647	230128	224718	223404	222940
P0A821	1856340	1785120	1854210	1827230	1994890	1920430	2037170	2078640	2037520	1980150	2071900	1984900	2097320	2103200	1853200
P77732	45369.4	29961	42904.3	38422.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29503
P0AE88	21453600	24699100	21312700	22319800	15858600	16436500	18960600	15874700	17037600	17491200	16465000	17665100	17539000	16568400	21665900
P0ABH0	7749950	7350990	7265000	8159310	8904190	8869910	9216490	8801770	8773940	8969580	9095420	8869280	8865600	9046940	8254550
P32160	1680850	1973410	1648190	1977030	1785460	1746720	1822790	1676480	2010190	1895120	1731230	1644630	1840180	1768160	1690140
P77562	2025260	2027890	2044430	1954530	1790710	1806210	1823550	1770510	1773200	1909740	1801770	1884000	1684310	1762960	1986990
P0A9A2	1515500	1501410	1513450	1380030	841147	687912	878554	935338	873196	874469	786905	729908	900266	888101	1528620
P77318	4776730	4587790	4884570	4506240	628717	578076	637626	641691	770322	1005560	826843	767147	971360	821686	4993530
P0A847	3832470	3877320	3861870	4255550	5348550	5143730	4475750	5445060	5194030	4969550	5220000	5421120	5300950	5653180	3633400
P23256	1495430	1329380	1523200	1156380	738184	744460	783180	795683	773384	792337	759463	809151	760055	768709	1332860
P27550	64047500	71451400	64641100	76852800	6635040	6747250	4045230	6412630	7118410	6088970	6506680	6908840	3647960	3120540	72814400
P77757	104652	100647	83933.1	132871	79501.9	115129	108934	105263	90480.8	97863.8	94928.9	99518.3	80294.9	104210	84197.7
P37672	107651	103859	113334	110185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91085.8
P0AAH4	880176	802598	864912	852112	885610	837119	943659	957034	914256	908660	906072	914127	898060	897361	810773
P0A6R0	19874400	20274300	21263900	19209200	20986800	20563800	22109000	20957800	21285000	21756500	22089200	20833500	21328200	21482800	20520100
Q47679	2161320	2063280	2177550	2068070	2067290	2057070	2254990	2060220	2096860	1958680	2217200	2076330	1999160	1900600	2270320
P32173	3788710	3981860	3772490	3029180	3291850	2890030	3350320	3283920	3164980	3745030	3487390	3177370	3540930	3361580	3895900
P76062	2028170	2511550	2152220	2043060	2177580	2191120	2492930	2221840	2276190	2511580	2307110	2381510	2450290	2160940	2256460
P27126	416018	437836	463687	394725	652693	624244	722883	674784	622392	751062	595350	647162	661787	660687	431634
P0AAG8	2695870	2637210	2691830	3101600	140300	128551	102434	138644	163228	170868	147406	138664	75403.6	74440.7	2669930
P21514	4271020	4969600	4716440	3585180	1223800	1315580	1281650	1169800	1393250	1054080	1159390	1293120	1167410	1120980	4534810
P16384	1092490	1107980	1162200	1201750	1386820	1453280	1434330	1371800	1362240	1426500	1409170	1352330	1360160	1423180	1139690
P37774	6349820	6255770	6762230	6895600	6898800	6596460	7274940	7043720	6973150	6768320	6370740	6435600	6786560	7083680	5501980
P77256	186391	168280	235280	160697	155693	204368	186456	229393	225380	198814	182114	207486	245858	280200	185964
P64540	7923530	13534600	9657760	9987260	12276400	11632400	14023000	10401500	12496900	14914300	11007200	11840400	12672800	10821500	9837560
P0A6N4	27805800	36645200	28725400	30371900	30693800	32958400	30970700	28207000	32718800	34226800	30380600	32545700	30986600	30672600	32325000
P0ABT2	75196800	81877900	78344600	141398000	82918600	85197300	94458900	81500700	90880400	91312300	89550900	94257400	72216100	73321300	117638000
P0AA84	453588	413338	450651	551765	510554	587424	510627	503100	528749	555372	547562	569310	512291	534230	542819
P0AEB0	NA	69935.3	60839.5	165579	95456.1	65850.2	86813.2	53410.5	64101.5	63370.4	84210.7	75756.2	55901.3	98402.3	71952.6
Q46808	214915	216767	225430	127173	NA	NA	NA	113753	NA	NA	200257	NA	139352	132074	201494
P76049	1013750	1008690	1014500	1212420	899114	897020	897535	969001	944754	962154	962624	843204	983250	857718	1120630
P0ACP5	3085010	2804130	2848190	2854730	2053110	2109740	2051830	2043090	2257780	2256840	2073180	2021800	2193780	2291050	2824400
P37013	216809	233310	257162	233056	209869	222414	224194	239551	234362	224734	234448	212048	256113	250327	229728
P0A6W0	826869	825380	800752	758242	1128830	1038430	1229410	1131130	1119480	1150960	1103030	1141330	1107580	1123940	755179
P0AAW1	1012260	942338	995501	1289710	1101210	1061680	1157250	1206390	1047560	1139610	1199690	1154750	1102580	1068990	1022560
P0A6L4	4124660	4049080	4166170	5606000	1539560	1435680	1402170	1520030	1537470	1810060	1687400	1608890	1566460	1564560	4298000
Q47537	895926	1135330	721364	1121860	881446	668741	375708	647740	696439	645544	555463	607651	372954	733787	1087220
P23909	2477970	2313500	2402520	2093490	2194430	2175450	2063990	2214720	2189290	2008350	2179320	2195920	2245580	2289210	2326080
P0A8J8	13622400	14251800	14426100	13579500	14826500	14879700	14856300	14349900	14976800	14623400	14635000	15235800	14617300	14403500	13723600
P77737	23186200	20501500	23413500	19532800	22870500	23478200	22311400	24945200	25396600	25437300	25808400	25294500	29842300	30753900	22977000
P30136	9992380	13218300	10494500	15164700	13182800	12928900	12493700	13818100	12397800	12447000	12961500	13017800	12460300	12387700	15657600
P77690	1008120	1062390	1069030	964479	677256	667026	708818	684927	668204	634879	686842	660279	677744	690167	1025860
P0AG59	23184200	29351200	25153900	23097600	34128800	35977500	36465500	35997800	35967700	34751400	38382600	37938300	36645500	34068200	24765800
P76507	797917	969392	853582	1017120	1613210	1496720	1204530	1372840	1438080	1359140	1279820	1411060	1104920	1361110	809870
P0A7S9	119083000	133501000	122720000	116981000	175257000	188030000	196243000	168624000	181434000	191340000	176980000	187215000	182212000	178939000	122704000
P31069	1268580	1371500	1197340	1947630	1818630	1943040	2159240	1770830	1939370	2004970	2024120	1947700	2057870	1985830	1392090
P27300	682334	659336	679694	627447	865144	880546	876740	825942	860360	847362	863691	818111	803911	855133	654740
P77529	12383400	12871700	12067200	13333600	16871000	14865100	11606400	13828800	13442200	13865800	15111300	15267900	12275500	15864100	12030900
P60566	27940	44120.5	57752.3	39971.9	61819	53046.5	62861.1	50425	53626.1	63530.2	63509.4	55679	56305.6	58494.6	36148.5
P75800	466564	419017	456050	454839	840461	818519	700310	767490	713805	826976	831657	843906	826803	927871	532625
P04395	515644	466064	500605	493125	408168	381599	445842	453067	416910	414319	431496	425024	425668	413839	475694
P37024	503769	431810	477350	435329	464858	471983	396913	474007	452704	435965	482099	453091	424951	485457	458590
P00547	25781600	25028900	27574100	25348800	17704800	17658200	19587600	18101900	17891800	18009400	17672700	18587000	18650500	17577800	22494100
P0AES0	3017780	2456030	2800310	2056210	4314930	4379600	4160180	4455030	4558540	4095320	4230530	4324540	4451370	4522140	2613200
P0AAP3	2675260	3079330	2699220	2551650	2702050	2816130	3451050	2642100	2975530	3106220	2851900	2821540	3157940	2868890	2646520
P77280	206445	209865	264389	207529	355177	291827	256030	328129	352864	303026	298562	255232	304918	324457	251756
P0A805	137960000	181832000	145475000	166157000	176026000	182109000	188630000	159786000	187996000	190542000	173224000	157130000	181218000	161435000	149573000
P0A959	1302590	1566860	1345790	1352800	1486860	1545910	1445510	1503720	1575180	1473230	1520040	1496170	1344660	1314160	1699940
P08244	13071700	13815500	13764500	12171100	13098400	13306100	13164000	13047800	12985700	12788400	12578200	12590300	12640800	12728200	12498500
P0AA99	348446	378183	304397	423090	899096	911424	650881	654205	770462	629347	700737	830450	768880	764011	193838
P08368	528545	527583	533496	468811	395958	415184	467106	416219	403176	413168	439783	451256	481579	398062	464780
P06974	385501	650108	469208	690083	88511	202143	28693.2	274883	225919	149044	166765	106928	499179	569653	736612
P63183	341133	366826	337024	528737	569452	582739	503971	574694	607519	523895	603100	635438	561703	628730	439147
P37650	396202	374043	423282	393470	475985	456576	486861	492593	422134	457871	426738	431867	462740	468962	393675
P0AEK4	77045900	78260000	76746600	77611900	77175700	75898900	80874400	80183800	78416000	79419000	76744300	78422900	76980200	74472700	83156900
P31697	2175370	2970490	3151240	5399900	3494320	4820310	3615390	4468770	5571410	3420230	3828760	3683100	2537380	2891900	5552370
P0AB01	617197	529971	607416	530209	465279	463242	469599	470971	424356	467220	486246	421838	449803	423077	528399
P77395	15954900	19724400	15864100	18579400	19744100	21132600	19849600	15430900	18954900	19937500	16991300	17726600	18876400	16794800	15175200
P18811	1044240	1042210	1058810	994081	868268	850024	801258	836006	810690	853034	855355	827050	795947	840957	973768
P0A790	12936500	12013000	12447100	10745100	13805100	13626000	14294100	13811900	13341000	13886600	13216800	13401500	12930800	14322200	11193800
P45544	1275830	1232810	1403040	1061500	941714	1012480	1124690	1073780	960968	1095610	1049810	991682	1052450	977290	1241690
P0AF12	16547800	17504000	18321300	16685600	18242900	19376600	19733300	16998700	19285200	20343300	19197200	18776900	19205000	20080000	18073800
P0AFB8	2219940	2389380	2291510	2372850	2990110	2922430	2820240	3164680	3127180	3045990	3084440	3151290	2956670	2875420	2407490
P0AF20	3918500	3762420	4137580	3644710	3174740	3233220	3116450	3274540	3282390	3253510	3293910	3192140	3290850	3392990	3930660
P77804	14633100	14270600	14188200	16514000	14664200	14778300	14026600	14542900	14617200	13936200	14885100	14345900	14181400	14093300	15733600
P77247	13595700	13023100	13715900	12343500	10979900	10303500	12346500	11032900	11003200	11540000	10808700	10731900	10835800	10991900	13761400
P69908	22001200	17650300	17032400	45317100	13308800	14656500	13616600	11672600	18180600	15654000	20940800	20998400	17056000	18121000	26023800
P0AEC5	1206120	1167960	1196260	1435460	1233220	1148080	995570	1153560	1118290	1123210	1135930	1119270	1154110	1120120	1263730
P08395	2209540	2101530	2218640	2190070	2209610	2291400	1932630	2207100	2079010	2043660	2138770	2048060	2039130	2048220	2149260
