rowname	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3
Secretory carrier-associated membrane protein 3	19.229126494615887	19.95074430415959	19.736317953289088	19.346238725173187	19.709638147914987	18.84546226045719	19.07789894111829	19.699341667209488	19.35662135726219	19.19010570648219	18.96015832949689	19.071055265360286
40S ribosomal protein SA	22.10949445848393	22.13158286360163	22.13070556532033	22.099272030130027	22.18945435101573	22.11851623641713	22.20921287126503	22.16617095925453	22.12101105924393	22.16096887929303	22.21199596217663	22.14528994444973
ATP synthase subunit e, mitochondrial	20.436821061252886	20.444964745219185	19.863579633259384	20.243418860704384	20.732018316479387	19.830234443187184	19.939336597749787	19.537541316391984	19.924828694039984	20.407478154528885	19.959498077206486	20.171335231352586
Elongation factor 1-delta	21.438578736891966	21.617467295509567	21.488897263597465	21.551667430941766	21.507963970044468	21.55387116844407	21.569309832899165	21.550354329003667	21.457492208465368	21.598080807414867	21.492312996751966	21.505676106143568
THUMP domain-containing protein 3	16.9725397912445	16.9438733347009		16.8398769560488	16.7229042035667	16.724605069645	16.6090314036718		16.8465685335564	17.3599533617286	16.7824652296502	17.0031038500651
Dysbindin	17.465828639491257	17.449921827974258	18.002182614272957	17.220899532916857	17.483532253915158	17.340550448305958		17.522932004212358	18.090209951356456	17.708637785848957	18.060812988437057	18.159008123424055
Vesicular integral-membrane protein VIP36	19.889916561883588	20.194608672597287	20.305666889933487	19.64261114356749	19.797063581855987	20.15143148936159	20.092262727215388	19.73460907056439	19.88834782369169	20.21121463229999	20.236181304577187	19.84225566987449
Zinc finger CCCH-type antiviral protein 1	18.936856400065334	18.956527160310234	18.737647400629033	18.802941740972834	18.890175985651332	18.922587330624435	18.799667577730435	18.787921214996633	18.915371664955835	18.802638562770433	18.745544262579635	18.677061992415034
Differentially expressed in FDCP 6 homolog	18.7134882815941	18.655956955987797	18.666170977103096	19.048912293286097	18.5376036415882	18.673886927858597	18.295500691517496	19.170370881996398		18.840194640025697	18.312442065243896	19.289513742950497
Serine/arginine-rich splicing factor 6	19.75100536866344	19.76771708878404	19.588382259378736	19.57877835226334	19.804640199503538	19.66969715391904	19.654091097718638	20.01593372851684	20.06123695375094	19.625008371142236	19.844657386348736	19.809000960043637
Ubiquitin carboxyl-terminal hydrolase 10	18.72754114930558	18.78899331738618	18.58700462608378	18.58213565702068	18.72152593517418	18.55031441679598	18.70686060086298	18.66717142614808	18.82437140274808	18.60445342495188	18.63595955813338	18.433558438639082
Importin subunit alpha-3	19.94779932417871	20.60577241376741	19.922010419847908	20.154319620240607	20.11737887871361	20.09612885068131	19.985746738304705	20.31191734858851	20.23280184639861	20.132916709086707	20.377000738414708	20.22227487929571
Eukaryotic translation initiation factor 4E	19.995038134393038	19.958326316416336	19.689678452046937	20.048516284056138	20.158203327914435	19.923720419163338	19.86662363116824	19.92448717647664	19.984579585440137	19.689389509173036	20.089816147473936	19.904742267897937
Multifunctional methyltransferase subunit TRM112-like protein	19.407871864978585	19.579205806750586	19.130476520118485	19.203797895277585	19.351886783768986	19.442114820832384	19.317894233883283	19.296501484533586	19.055612981311786	19.515822325663084	19.371250040846586	19.312963924057186
Histone-binding protein RBBP4	20.354516187845338	20.385926112912937	20.22435806935684	20.68077422009954	20.35167222884774	20.29388148714434	20.17883504595794	20.52652492602794	20.42993011972384	20.34360690662064	20.228138233157537	20.43897522768284
ATP-dependent RNA helicase DDX1	20.460771656368696	20.423764340087896	20.397852881107895	20.350605674314394	20.354355349884496	20.376041121996096	20.575459646282596	20.431328355775996	20.345973542164497	20.441100808414195	20.608736549798795	20.534349332593695
F-actin-capping protein subunit alpha-2	20.115261116183518	20.075506192505518	19.99495677408992	20.11550914814942	20.02338566592102	19.99431331271542	19.88866502878482	19.919343192477818	20.01051487564352	20.21701683154912	19.82647386039032	20.123616657600518
NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	18.562312519551348	18.615599808214448	18.72396154564575	18.47514774271125	18.51172695724985	18.61579288828295	18.74910167883835	18.41475657301455	18.740971259218448	18.77998174283865	18.86408933833365	18.65997283694145
Acetyl-CoA acetyltransferase, cytosolic	20.81943890516805	20.81561176644815	20.83547649024785	20.86141217591695	20.65186856520345	20.83408361886825	21.08945492174665	21.13768012699985	20.61384003261635	20.86798548815895	20.683292926660048	20.89599257907325
Glutaredoxin-1	20.385467702369187	20.56813297807569	20.685408027915788	20.552960272123986	20.38148493925709	20.731231124891387	20.679344119726586	20.624128690695187	20.42044322193209	20.736471810381687	20.73789154948889	20.74058247912889
Transcriptional repressor protein YY1	18.414441925106683	18.282151000102882	18.101157265734084	18.259066080963283	18.39512458054198	18.219837155816883	18.13343117383848	18.424317630374983	18.538827350788583	18.370167453216883	18.26369614735688	18.184839452462782
Pleckstrin	20.805179578235624	20.687513792313222	20.622936157884023	20.862223869113222	20.753631842273524	20.748254700627424	20.62505880011892	21.019352240721524	20.79855228050082	20.770383417505723	20.603025477062722	20.926690164773323
Leucine-rich repeat-containing protein 47	19.622073338337096	19.455046770495898	19.584928786500797	19.286393334658996	19.409836764113596	19.432694258814596	19.272356351646096	19.094801272675895	19.108044798788196	19.188641702146096	19.387748579705196	19.097715730829798
Nucleolar GTP-binding protein 1	18.96457904160537	19.147300566273767	19.197339272961667	18.548315350071668	18.75466850565637	18.74613899589187	18.92381229454567		18.930118031974168	18.731665474730768	18.990595105237567	18.74322189468257
Ubiquitin-fold modifier 1	20.11292346460519	20.34517865809339	20.42844456065819	20.050028377531188	20.07580796594569	20.34772600206479	20.496066046520887	20.312739576384587	20.251515641053587	20.469411223846887	20.621021940081988	20.20619755176179
Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	18.212641997643093	18.200572722380592	18.144872235742692	18.255408707849494	18.34158603278779	17.976068799156092		17.945295206503193	18.09767766849909	18.189027504081093	18.18674403919559	18.381359661080094
TAR DNA-binding protein 43	20.18786472910066	20.026888119606863	20.08303478696386	20.01012757753586	20.06021102015736	19.88157688407896	19.883471760340463	20.12277324702616	19.99857231610306	19.88990227519486	19.882934240925962	20.06031914897866
Elongation factor 2	22.121946093433216	22.198350651917718	22.223930332211516	22.145359384612817	22.181119592218717	22.294642404666618	22.246518004683118	22.20945486083732	22.257290095494017	22.227713026760217	22.253334320356018	22.198789114625317
Far upstream element-binding protein 3	19.249698014901536	19.006888712649037	19.082661413119638	19.33956806988104	18.98838252015224	19.77262140893004	19.229002730435838	19.25246885892834	19.485078408171837	19.17620948484104	19.40719258475814	19.80788702617074
Methylosome subunit pICln		19.39648388591752	19.40946771416212	19.141926310443722	19.24467528925362	19.021644555100323	19.06078584728572	19.05487353433452	19.287367153325825	19.41383403978392		18.96778522643732
Histone-arginine methyltransferase CARM1	19.40757043127413	19.406243993832632	19.28144402565423	19.43884051950483	19.36896849685813	19.429440077729133	19.60803261800813	19.422805204941028	19.892448252322033	19.48269413569983	19.58261764375893	19.373256433723732
Small ubiquitin-related modifier 1	18.630537509140346	18.509160562550143	18.895202485098846	18.901684091518444	18.736010256936943	18.419253044625545	18.706899091526044	19.025077758066143	18.714311828772143	18.515443386771643	18.598619573001244	18.740997296765446
DNA-directed RNA polymerases I, II, and III subunit RPABC3	18.81212519886932	18.83984755111412	18.68960913513752	18.81332269655972	18.87133444691922	18.98645632852712	18.84510618295182	18.632713187375618	18.89200968815072	18.96428333371322	18.89392949577582	18.733996497914518
Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	19.974958986959066	19.801100916420065	19.773403123287466	19.901958782753464	19.918967769153166	19.807905979982365	19.886408291266065	19.799325346506865	19.885910183349566	19.765402999830766	19.790748375630766	19.768016240999664
Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	17.647817469697497	17.584480033297396	17.357124736643495	17.659313301569497	17.484569606284396	17.720404765313095	17.702161459577496	17.845834001195097	17.092217879353996		17.558181641788796	17.691224229106997
Septin-7	20.772596966111145	20.930363221054044	20.681522647112644	20.819167288440745	20.712600232820144	21.004050174715346	20.773583168717145	20.889763693920244	20.692069333161147	20.963403541180945	20.858645290759746	20.856728692849945
Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial	19.500373164183255	19.553522033245354	19.100139612445656	19.478980391434956	19.429446710597453	19.486120135446956	19.355744606442855	19.247008471145953	19.484338895997155	19.444795380321956	19.159373983341354	19.585438582225255
T-cell leukemia/lymphoma protein 1A	19.272774528666073	20.17587032235447	20.15862045308217	20.14590001034087	19.27493740539587	20.06274575383167	20.05032252411897	20.32856621650227	19.081063034079772	20.082770268032473	20.23909411678047	20.15981078869287
Proteasome subunit alpha type-1	20.929360633763412	20.75594021493611	21.006701850720912	21.055815090371013	20.77151775205571	21.06446710856121	20.80846956423851	20.989899430588313	21.01160337191641	20.93130844725491	21.01869024754681	21.02228940257581
U1 small nuclear ribonucleoprotein C	19.97436789067278	19.74638608996468	19.786040012312178	20.081739110345378	20.096062968170678	19.52221466263178	19.82400783804188	19.98478655138408	19.75820348531788	20.02425268438848	19.97548070922928	20.048555295955477
Pre-mRNA-processing factor 40 homolog A	19.203092890805564	19.374197340201064	19.096453889265867	19.416647625122664	19.699125604178363	19.351459672879464	19.38991512921786	19.329094394961764	19.509038900271264	19.299509035932765	19.313850429910367	19.32073281679166
Centromere protein V	18.402138363452405	18.377533999202605	18.142561736349705	18.191930847782807	18.548750176748307	18.282220817767406	17.891519252244706		18.299103842830405	17.937024734849306	18.146591331164405	18.100739025300005
Protein PAT1 homolog 1	18.086546857423812	18.17471426101061	18.106068192442912	18.27210130721101	18.10861166809931	18.003663962403113	18.163131558006413	18.34261503176481	18.04291714854641	18.19433456137801	17.869785680717712	18.185527591697912
Signal peptidase complex subunit 2	19.3711142536445	19.612898779964997	19.5503314328851	19.191789845827298	19.369547815308998	19.3829271868422	19.668837441766897	18.9675219288191	19.389659782012398	19.411724763788698	19.574570060240298	19.1147422270016
Splicing factor 3B subunit 4	19.29004954821219	19.23993335352319	19.590044402626788	19.59619178892089	19.23659371235079	19.70520636522949	19.29432716489589	19.86918376510439	19.76174511343309	19.59806655411509	19.59853921031229	19.87685753550639
RNA-binding protein 10	18.446284566700207	18.67404312306961	18.204065768500108	18.204315780521206	18.432291613772904	18.530287921281307	18.595973172306003	18.232591019468202	18.488307584339402	18.517706366942903	18.573541348077107	18.26912058371081
Mycophenolic acid acyl-glucuronide esterase, mitochondrial	19.362155835067597	19.962079346834	20.115098100085497	19.511084822048698	19.5197878232379	19.8850414768284	19.9807472962701	19.834211685767897	19.969854456344496	19.757228476565697	19.6390474146436	19.680123905119796
H/ACA ribonucleoprotein complex subunit 2	19.134274864889665		19.089654855667767	19.079842627319767	19.214176554515767	18.974918901200265	19.083999212543066	18.788259732856865	19.421619433961965	18.907126067106166	19.023453406544167	
Hemoglobin subunit alpha	21.892407626133473	22.163823883860672	21.585539730342273	21.006214611767174	21.907671940963173	22.165325782248875	21.966662504115973	21.387985255281073	22.013186872695073	22.262003598550972	21.863010912269473	21.360966040399074
Putative methyltransferase C9orf114	17.637128948977	17.0879191617874	17.5783579287779	17.6575217555999		17.7405523959855	17.4833645512434	17.4600218162452	17.6416270897255	17.5242171449039	17.8122447419689	17.7271306638548
Importin-7	18.71748307694946	18.54224468917806	18.87304173056486	19.12373429853636	18.76962933583426	18.79767729913866	18.881661587610658	19.32414972937636	18.84498338016486	18.72689479511496	18.69680276857156	18.787263216314358
ETS-related transcription factor Elf-1	18.495903485810476	18.301708864455975		18.527137238752378	18.758237657272975	18.227003200937677	18.105449740575278	18.204701967754076	18.338655908263878	18.124164573120176	20.905563973337475	18.361116644268076
Exosome complex component RRP4	18.649604645896897	18.562842895478195	18.659953357519694	18.279551984775996	18.620117700017595	18.385191623866596	18.356719378881795	18.150465225595795	18.668783079645795	18.291572374726996	18.402472393720796	18.320796977755997
