"rowname"	"DDA_APT_D5_1"	"DDA_APT_D6_1"	"DDA_APT_F7_1"	"DDA_APT_M8_1"	"DDA_APT_D5_2"	"DDA_APT_D6_2"	"DDA_APT_F7_2"	"DDA_APT_M8_2"	"DDA_APT_D5_3"	"DDA_APT_D6_3"	"DDA_APT_F7_3"	"DDA_APT_M8_3"	"DIA_APT_D5_1"	"DIA_APT_D6_1"	"DIA_APT_F7_1"	"DIA_APT_M8_1"	"DIA_APT_D5_2"	"DIA_APT_D6_2"	"DIA_APT_F7_2"	"DIA_APT_M8_2"	"DIA_APT_D5_3"	"DIA_APT_D6_3"	"DIA_APT_F7_3"	"DIA_APT_M8_3"
"28S ribosomal protein S27, mitochondrial"	18.8120830837622	18.4555954891165	18.6759516552406	18.5473375485313	18.6272498291085	18.4262273762251	18.5753096775124	18.4950902462888	18.672336943518	18.5965668693437	18.5950850979994	18.6037868173417	19.0745954705309	19.1225628534139	19.0341980030211	18.9237471377665	19.1858838140582	19.0415536741573	19.194439344505	19.0121270350516	19.0875550003042	19.1144614748986	19.119238427962	18.9626741631116
"28S ribosomal protein S28, mitochondrial"	18.6248825777566	18.5765637712162	18.2436313856379	18.4440368760693	19.0860848215459	18.4047413762858	18.680308205103	18.9464052787248	18.5696180018225	18.509799747713	18.4303922444764	18.394165342355	19.0510729334972	18.8648362708586	19.0120511647936	19.0227133244467	18.9866910619485	18.9409160217746	18.8496402380509	18.9770181691427	19.1107145351062	18.8745683254013	19.1339107179389	18.9946389276776
"28S ribosomal protein S29, mitochondrial"	18.4678864265347	18.37155677025	18.2795974064266	18.365106954385	18.5076012935661	18.1152206615641	17.8895107518989	18.3163325587434	17.60671603282	18.4520898020998	18.3635217017002	18.3216423110922	18.7892962457851	18.5022965230086	18.9069671759566	18.5690487059672	18.8470778521888	18.4282572130396	18.7910456823393	18.6831903523688	18.9112409466905	19.0481603950853	18.6335309970508	18.2761402942985
"28S ribosomal protein S30, mitochondrial"	18.1563151560239	18.3039516993047	18.075645603201	18.1885525656005	18.3608369264523	18.317760409123	18.2326109759591	18.3699669391989	18.4707734958286	18.197417925507	18.2950960379541	18.2829053750629	18.9814568520707	18.9932452855013	18.3174596352412	19.2621207910489	18.6934857838449	18.0752657644286	18.4694601216803	18.830951771313	18.3684633493358	18.6620058476317	18.3354446871153	18.7590473050871
"28S ribosomal protein S31, mitochondrial"	18.5087450740156	18.474210838289	18.549241706036	18.0800469521161	18.5172021235114	18.1299665798104	18.3292833179185	18.2578886012617	18.3427339702473	18.2791582856048	18.7235949041669	18.2287065559129	18.5087700230584	18.7474390763581	18.2299844741177	18.5888465771884	18.3710000397101	18.1964097658531	18.6573965541645	18.109944571133	18.4020712563949	18.5233428753087	18.1548540335426	18.447687439838
"28S ribosomal protein S34, mitochondrial"	18.5706803832947	18.4485207926021	18.3599600754882	18.1094085479129	18.5712989501602	18.4383650461828	18.3168490575881	18.3779187234166	18.3471096127154	18.2805023982407	18.4133799846364	18.0288946090592	18.4108150875947	18.7456703417419	18.6487951643867	18.5427737349184	18.8346986401008	18.577819395512	18.9271167161724	18.4367886580079	18.9211525020479	18.5281175116578	18.8041546110944	17.967000652048
"28S ribosomal protein S35, mitochondrial"	18.5091075221879	18.4326421536492	18.3837403845065	18.4343650773194	18.4907437071787	18.4418766461771	18.5737755778133	18.2677744626644	18.461679796922	18.2832532187284	18.527633501252	18.5878081821854	18.5899804823017	18.4909739611776	18.4697376070512	18.2395901672898	18.4034105675132	18.151646178482	18.4313264652402	18.1980626221692	18.4065492653026	18.3433079362215	18.2415502048275	18.4758890527932
"28S ribosomal protein S36, mitochondrial"	18.1520502531662	18.311907880533	18.4262639516608	18.2488847879616	17.973020619462	18.0160025504272	17.9918652622268	18.0077135726763	18.1565856944465	18.5683695735893	18.5211989383352	18.5540413481891	18.7736772597041	19.0924049916231	18.7742805673628	19.044491305714	19.1029039187144	18.8763617899961	19.1985985216271	18.653873204381	19.1353091686654	18.8807425025274	19.2310949617004	19.0473507160408
"28S ribosomal protein S5, mitochondrial"	18.6440377249728	18.8143584449731	17.5212557507338	18.2727002767319	19.1786467055418	18.4923006837288	18.7193394028541	18.5408989777561	18.527204408867	18.3955892586121	18.1903940856356	18.5725598572446	20.0845610599914	18.9032019843093	19.0720463955749	18.7307934378465	19.1706138464389	18.9137450665031	19.0100783359747	19.9580580024991	19.088029896909	19.0763409183072	19.0405089103191	18.6575677641635
"28S ribosomal protein S6, mitochondrial"	19.1069240067793	18.7574973969222	18.5653701899257	18.6852903764747	18.7052940924903	18.788032725182	18.8036106693179	18.7690821020808	18.7322956171061	18.6385717735252	18.6638136969894	18.6004613476449	19.1270198798739	19.1141608343019	19.1958473577827	19.014138554599	19.2365553788855	19.1550192884444	19.2023766757094	19.143370807116	19.3242969154045	18.969731809054	19.1402754410796	18.9354173941644
"28S ribosomal protein S7, mitochondrial"	18.4029966108126	18.4098946814673	18.4616730073496	18.4730889622234	18.561356803393	18.3316742029576	18.4310404244684	18.4690041306147	18.5202678875526	18.4829217976528	18.4631243408855	18.4590206080636	18.4082816321182	17.8772112672749	18.3358090956648	18.5894793608638	18.6475965779494	18.6787540291247	18.8030953191358	18.6173744939923	18.4918897095995	18.8386761187228	18.5582158701022	18.2283516047196
"28S ribosomal protein S9, mitochondrial"	18.7085486821822	NA	NA	18.5378978332898	NA	19.7834883175857	NA	19.4248774304787	19.6586622755396	18.5666570783677	18.9862750546012	NA	18.5278029521243	18.1048738069249	18.4031797802901	18.425941400791	18.5174868281129	18.3138862251502	17.1342599020589	18.3916275932718	16.9869186166732	18.1985044395187	18.4913773761665	18.3360449696967
"3-5 exoribonuclease 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.0437600374107	18.0856733057152	17.9723241506846	18.2725669280905	17.9263926968395	17.1833966945868	17.9477296639504	18.0974718121037	18.0212158628008	15.8896882209591	18.0656641735021	19.1975324745384
"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase"	18.7715089450058	NA	18.8257998395568	18.6620532987114	NA	18.9141300484564	19.2191388215924	NA	19.0199621136445	18.8511528958213	19.1897052832762	18.6128215772947	18.5816027088246	18.9451232360293	19.0963747105566	18.4087214629746	18.6066054925656	18.9548794706906	19.0832627485039	19.2148274701434	18.5529458560829	19.0809765304481	18.8723392122987	18.5164391647869
"3-hydroxyacyl-CoA dehydrogenase type-2"	20.2081326802351	20.214945639527	20.2054863140193	20.2388763890138	20.2050476209779	20.1562556367744	20.20952653457	20.1791212786806	20.1666945307824	20.2227155854561	20.1477990884819	20.1929299459367	20.684626923374	20.7388770738032	20.6031563993838	20.6443462578099	20.5933795339609	20.6347986185244	20.6687381670398	20.7089093002808	20.6917798791017	20.7156295759951	20.6930380346091	20.6537075554979
"3-hydroxyanthranilate 3,4-dioxygenase"	NA	18.4660375608316	18.3723566569317	18.5158277810283	18.2660959595673	17.7879467402612	18.1675579455399	18.4822545594793	18.5229974561728	18.1710805217731	18.5082235265066	18.5833474276316	22.9727450692305	18.3064000003789	18.5496196795866	23.2848684079115	20.7518116756245	17.826591914913	18.1495708513684	18.2688499499729	18.3531656836758	17.7191641823989	19.258886239986	18.4105342755957
"3-hydroxybutyrate dehydrogenase type 2"	17.8863844620236	18.2842817987526	18.4743675424304	18.1960117786467	17.8638872482081	NA	18.421061822823	18.4720167506314	17.7955328564506	18.3106489357566	18.2768855536579	18.3978920605755	18.1320178827562	17.9231069597742	18.8382990693056	18.02286895166	19.1605931691565	19.5095454602657	18.3288604961223	18.586732551956	17.8965049430507	17.8626388284806	18.6443810107326	16.3924849812636
"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial"	18.9604578382691	18.9841090201244	18.8633880548166	19.1598246154503	18.95718427451	18.8361748092705	18.7718502213865	18.8641300774393	19.0392336570111	18.9701380546619	18.8863436822963	18.8787041665833	18.0343911561346	18.9430899376075	18.68884173836	19.0613078327777	19.0998587585297	17.9554570548406	18.7020627728289	18.9476080365894	18.9955816933233	19.1365667814643	18.8414251074438	18.7164504016143
"3-keto-steroid reductase"	NA	18.934280285347	NA	17.4636556955437	17.0732309739833	17.6441396084466	NA	17.3796207074683	NA	NA	NA	NA	18.7397564855775	18.9663069395335	NA	18.7301493234364	18.6179823779722	19.0217028874619	NA	NA	18.921378063234	NA	NA	NA
"3-ketoacyl-CoA thiolase, mitochondrial"	19.9181732623567	20.0915897270633	19.9384392224098	19.9093463973249	19.8747174851386	19.9679313326731	19.944525072652	19.7645021401594	19.8506603204844	20.0152122582363	19.9673591769975	19.846197534327	20.1239401173968	20.1214099118852	20.1026500246552	19.8018413321477	20.0482245027302	20.2248544730131	20.1633875982134	20.1224022821539	20.1943757761175	20.2268908533752	20.2235155616211	20.1169985976874
"3-ketoacyl-CoA thiolase, peroxisomal"	18.6214304825402	18.8978758287997	19.0577068539774	19.1363610391769	18.6530623999324	18.966275352091	18.9881394869673	19.0549392208595	18.6134909706157	19.0267136052475	18.8340618034968	18.8267771520465	18.6914594012269	18.8617676899707	19.186392354117	19.0629673514266	18.5682750248041	18.7481798669396	19.0098775111722	19.099423899705	18.062953610587	18.7411532348258	19.1223650874841	18.9748837959155
"3-ketodihydrosphingosine reductase"	17.0851638098901	17.2675504708934	17.3781502633036	NA	17.407584870942	NA	17.0622801631455	16.9129298415376	17.333673013978	NA	NA	17.5544137592806	16.8227352252698	NA	17.1433939678457	16.9733980760975	17.0101896487348	16.7633579695331	17.0348703247376	16.395218835399	17.2046400780904	16.8836993091846	17.2298910155584	17.1877151827421
"3-mercaptopyruvate sulfurtransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.1514147213975	18.4868269586538	18.5755628395654	18.6540557848675	19.1650697896723	18.9073869677128	18.6616412931911	15.073186170941	18.7839877965798	17.9922843189267	17.8101441136623	18.5230887780976
"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial"	NA	17.2540431640628	17.8179017749886	17.7864332458006	17.6585428369503	NA	17.8677419742962	NA	17.2982594241968	17.7348020261386	17.5584216471199	17.9995219689209	17.6321113799426	17.7375051622869	17.6102747552945	17.5988631491247	17.3641097270396	17.8950188089349	17.1696028442347	17.7071709659179	17.8912521586733	17.2841739916151	17.691305773685	17.7281056646523
"3(2),5-bisphosphate nucleotidase 1"	19.6222364306768	19.5128419283036	19.3937832857395	19.3986883935757	19.6933830100635	19.5075875011505	19.479713269254	19.6639279128408	19.7336034452535	19.4414595985368	19.4171605381907	19.6001965891682	20.1400718597052	20.0174895766528	19.973966741097	20.0007437487825	20.1645814435681	19.9389392573568	19.8721135345017	20.0887458232584	20.2486422927102	20.0517121507717	20.0090187615182	19.6916710867078
"39S ribosomal protein L1, mitochondrial"	18.7332783863084	18.5073333326283	18.6262882326734	18.4267471640568	18.5233090044912	19.1050518729961	18.4648784004627	18.2684456907492	18.491213778572	18.3743381750213	18.2843936509731	18.2763791888841	18.4219859309267	18.8592953031767	19.2037255288111	18.9428533276512	19.0687791513708	16.5690905933545	19.4638724306038	18.6858773370636	19.3080773883627	19.8031070808697	19.3731272722914	19.1088589871433
"39S ribosomal protein L10, mitochondrial"	17.9003999103749	18.1773262453623	17.929511039247	17.9267996677393	18.0007768945136	18.1715018299216	17.8724844986299	17.7224906259975	17.9384713013689	17.7757824682629	17.7684400868775	17.6496891206718	18.1823124539336	18.4164084101959	17.6573915562265	17.3514763514625	17.7952010500751	18.2217338577805	17.9382610671397	17.3918005430698	18.2938831186975	18.3549000313437	18.1181302455815	17.3703655850891
"39S ribosomal protein L11, mitochondrial"	18.6333514407611	18.2104804518751	18.5188331571307	18.8722243832354	18.581211852399	18.7822458617051	18.6751889255004	18.9513700895698	18.7103480044014	18.5590660030419	18.7996383218493	18.6471237086378	18.9615566736895	18.5193276338603	19.164969074227	18.5927622576038	19.0627385047725	17.9277990474613	19.0867609042344	18.6315976301973	18.6801458272645	18.2904800376715	18.6115595626449	18.9952411342538
"39S ribosomal protein L12, mitochondrial"	19.8812641206376	19.8608030456149	19.8647907280754	19.8763004235416	19.8632352607611	19.7271087396804	19.6697215546841	19.6609453776744	19.8504706605855	19.7372665663639	19.8512754759292	19.7648468614209	20.3685350112401	20.5117788133949	20.4711309562592	20.3855945850515	20.3621941810796	20.4660036400032	20.4789668014152	20.3022558658026	20.3279137479417	20.5301938612563	20.4329349818183	20.2781268393928
"39S ribosomal protein L13, mitochondrial"	19.484515347857	19.3630230978408	19.8693777771457	19.586315008032	19.6353847272842	19.6374149658808	19.4390341162502	19.7536266051788	19.6326251997335	19.6309220721348	19.5441683005733	19.5024226404599	21.0794542214241	21.3855264684789	20.2277557511287	21.3406642754805	20.7711811817138	20.7531266737935	20.142544578405	20.2094906248092	20.3936269563431	20.7591694703278	20.1568750653704	20.106249600004
"39S ribosomal protein L14, mitochondrial"	18.641604211871	18.6634585642036	18.4925494177751	18.6924906666184	18.5941861953087	18.7134503704991	18.4480871330256	18.4074838623372	18.755341056923	18.588866688105	18.3978579299212	18.403554475271	18.8498607844301	18.4765082314249	18.2536298361905	18.5870214273858	18.8303573572281	18.2887524449398	18.293017020027	17.78775219871	18.740628158473	18.4439773100085	18.2408836071522	18.1244828102397
"39S ribosomal protein L15, mitochondrial"	19.0372464861107	18.96938422741	18.8706022268435	19.0269052450393	19.0765842011319	19.2230279411474	18.9937866289117	18.7265728156561	19.0137329916348	18.8740596617259	18.7405208593946	18.7814490539798	19.3434764195264	19.5915259904729	19.4866203194205	19.4967999530751	19.6548929550464	19.4440260381886	19.1503523612107	19.325656041466	19.6030367237544	19.5416128672021	19.4653433514394	19.4183746626991
"39S ribosomal protein L16, mitochondrial"	18.3286390218197	18.5634128853174	18.251293995348	18.880138988994	18.2277780194813	18.3411619364124	17.8372578644178	17.7980432219983	18.2482160583942	18.223910194735	18.3628529002542	18.188949282277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"39S ribosomal protein L17, mitochondrial"	18.2405532948308	18.375081483162	18.2765386033116	18.0563733236474	18.2733808844281	NA	18.2493691863968	18.3403138066318	18.1758392776106	17.8798353108925	18.1792668367343	18.2232132387473	18.8030686630862	19.0033734989341	18.8242355117741	18.880817614068	18.8826111087378	18.8687845337153	18.7911516151183	18.8537171763448	18.8620497568855	18.9668528017009	18.7366203863734	18.9163601768213
"39S ribosomal protein L19, mitochondrial"	18.3008139477928	18.142068184273	18.2398134794759	18.341327267793	18.5637815244908	17.9823174877112	18.1927220574236	18.3130486708863	18.1471036386229	18.1790759061166	18.0270735956204	18.1009647288559	18.4076722974463	18.0266428847962	18.3854918737924	18.2916180385334	18.3097656866519	17.758923649598	17.6808570783705	17.9476747246323	18.3046209272888	18.0275298380596	18.0875059207929	18.2427019999131
"39S ribosomal protein L2, mitochondrial"	18.9574784244376	NA	18.8152214693591	18.6640463913287	18.3386515566286	17.5835458468095	18.3697013864854	18.5498795585845	18.2794917544935	18.5815728080121	17.7576649067639	NA	19.0770033006746	18.9975178166462	18.925736825833	18.8275621266549	19.095460980537	18.9220301148361	18.9305379961607	18.9240082321257	19.1735752267729	19.0149109695468	18.8832868310449	18.820748877299
"39S ribosomal protein L20, mitochondrial"	19.2436578674759	18.5189212125751	18.3731007938968	17.9053156233553	18.5624173719833	18.1108893074253	18.1951594541713	18.1434531872666	18.8103078974081	18.0739451996134	18.3191482743093	18.3081029980426	17.3901491302476	17.4852520144323	18.1222711950101	19.102816817318	19.1982642373127	18.1139139649437	18.9760426287883	18.7879289324373	18.6958671321376	18.9965249434219	19.2564037680457	18.9618851661727
"39S ribosomal protein L21, mitochondrial"	NA	18.1044667871101	NA	17.7496426699658	18.3558805834242	NA	NA	18.1558176204796	NA	NA	NA	NA	18.5192147254354	18.4651239154255	18.3834359560651	18.4795146254974	18.6854459997807	17.5990137324365	18.0824541355018	18.3559383393442	18.1055948430185	18.3422930580344	18.0657195017352	18.3898343208025
"39S ribosomal protein L22, mitochondrial"	19.1155314004409	17.2767468825438	19.0569458656581	NA	18.8980634470106	18.6690921085032	18.7923480730533	NA	NA	19.3522664462183	19.1595512450208	NA	NA	17.2256590824897	19.8505626581317	17.7377729045833	18.5055963112336	20.0091734061007	19.1348116468721	19.1501056566093	18.9437830693338	18.623882894831	18.8621999604743	18.5825836914895
