"rowname"	"BBM_673_P283_01_VEB_001_R4"	"BBM_673_P283_01_VEB_002_R3"	"BBM_673_P283_01_VEB_003_R3"	"BBM_673_P283_01_VEB_004_R3"	"BBM_673_P283_01_VEB_005_R3"	"BBM_673_P283_01_VEB_006_R2"	"BBM_673_P283_01_VEB_007_R2"	"BBM_673_P283_01_VEB_009_R2"	"BBM_673_P283_01_VEB_010_R2"	"BBM_673_P283_01_VEB_011_R2"	"BBM_673_P283_01_VEB_012_R2"	"BBM_673_P283_01_VEB_013_R2"	"BBM_673_P283_01_VEB_014_R2"	"BBM_673_P283_01_VEB_015_R2"	"BBM_673_P283_01_VEB_016_R2"	"BBM_673_P283_01_VEB_017_R2"	"BBM_673_P283_01_VEB_018_R2"	"BBM_673_P283_01_VEB_019_R2"	"BBM_673_P283_01_VEB_020_R2"	"BBM_673_P283_01_VEB_021_R2"	"BBM_673_P283_01_VEB_022_R3"	"BBM_673_P283_01_VEB_023_R3"	"BBM_673_P283_01_VEB_024_R3"	"20230516_EXPL1_LiSc_SA_S610_RT_25_s2"	"20230516_EXPL1_LiSc_SA_S610_RT_26_s9"	"20230516_EXPL1_LiSc_SA_S610_RT_27_s12"	"20230516_EXPL1_LiSc_SA_S610_RT_28_s17"	"20230516_EXPL1_LiSc_SA_S610_RT_29_s24"	"20230516_EXPL1_LiSc_SA_S610_RT_30_s30"	"20230516_EXPL1_LiSc_SA_S610_RT_31_s33"	"20230516_EXPL1_LiSc_SA_S610_RT_32_s38"	"20230516_EXPL1_LiSc_SA_S610_RT_33_s44"	"20230516_EXPL1_LiSc_SA_S610_RT_34_s48"	"20230516_EXPL1_LiSc_SA_S610_RT_35_s51"	"20230516_EXPL1_LiSc_SA_S610_RT_36_s56"	"20230516_EXPL1_LiSc_SA_S610_RT_37_s63"	"20230516_EXPL1_LiSc_SA_S610_RT_38_s68"	"20230516_EXPL1_LiSc_SA_S610_RT_39_s72"	"20230516_EXPL1_LiSc_SA_S610_RT_40_s80"	"20230516_EXPL1_LiSc_SA_S610_RT_41_s81"	"20230516_EXPL1_LiSc_SA_S610_RT_42_s89"	"20230516_EXPL1_LiSc_SA_S610_RT_43_s92"	"20230516_EXPL1_LiSc_SA_S610_RT_44_s96"	"20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD"
"P31550"	23.6154334217836	23.7756126918503	23.9657050328798	23.6723234706903	23.8498689265098	23.8066015396469	23.7665527671934	23.7901364726917	23.8365053952948	23.8161371867998	23.8136246402928	23.8301445638627	23.6194578972316	23.8990138821048	23.8042693024583	23.7495089802439	23.7914288183262	23.8557064701437	23.8923953248942	23.8737921604807	23.5572949437662	23.6555093233652	23.7785031009686	24.3294536557016	24.5312791225613	24.4475647997479	24.4778210028071	24.4555632689852	24.3813346138411	24.5030572949316	24.4577500871393	24.4352671219858	24.3441468838671	24.4169953964944	24.4288360263763	24.4965441801604	24.379286607019	24.3988023941554	24.4715896371626	24.3608028885389	24.4422330602826	24.3823047502244	24.3925273246183	24.4903015138309	24.4677955774251	24.3292620245609	24.3483880485239
"P37649"	21.1151630635211	21.1760233639158	21.0979112431405	21.3047657374692	20.90504759939	21.1304209948892	21.1887481962962	21.0594131207253	21.1719806016803	21.0597431707917	21.1364479772319	20.2908535817191	21.0768677769174	20.6895049490973	20.9815268683059	20.8763970367415	20.9147208887626	20.8853701788222	20.9116158115259	20.6543580709614	20.7862983474914	20.8712615493201	20.9146698004063	21.1959969067391	21.2231839140308	21.124810438887	21.2114201752188	21.251122921813	21.2018343640522	21.1816994448369	21.2956310658835	21.2375916040358	21.208505867082	20.972208550077	20.9098447533328	20.781135555813	20.8941027858078	20.7950789038585	20.7835274420315	20.9972580563584	20.795625918286	20.781119543215	20.8872533451935	21.0431808502227	21.0299881270897	20.7954436031877	20.8147983583569
"P46889"	20.6902213966431	20.8730730692583	20.8580462758927	21.0069368984624	20.8609808572254	20.8495654525748	20.935652823067	21.1648369717855	20.9301323731323	20.9291861564752	20.975235037166	21.4055788151787	21.6517507057243	21.5140812185804	21.652630562002	21.5342867319988	21.832553202649	21.594863086335	21.6467502983365	21.4835028771083	21.3984827642927	21.5470131175188	21.5636226916103	22.022286529092	22.1120474610901	21.9582836576234	22.1024486392835	22.0802586799878	21.9811017601714	22.0979016012295	22.0590499784208	22.0723308679276	21.9869690189611	22.4929484773993	22.505924434468	22.3344598873371	22.4448015775407	22.3787536486885	22.3250836187531	22.4357262082295	22.4072579082627	22.4099269368285	22.4743713967516	21.9705630375688	22.0238673571701	22.488490857145	22.4174384419356
"P16700"	25.7471158202741	25.7446417044505	25.8288114155262	25.4983106736355	25.7943274118766	25.7229815467641	25.6792728329392	25.74910229511	25.6834848024192	25.6468936432659	25.6566607487801	25.7948578591246	25.6364045765925	25.6338437811143	25.7277120354759	25.6344089311479	25.6179934580856	25.6895865269225	25.7471388749708	25.6712195838276	25.7589379516569	25.6862850752754	25.6591351118864	25.5841124267219	25.5654385665945	25.6903993872055	25.5380463313788	25.5345628086695	25.6470583899606	25.5189815692802	25.4965258947818	25.5219011136199	25.5931813710842	25.4941162935233	25.5454213747284	25.4139393161545	25.4633492502001	25.4804644404925	25.5459839558323	25.4668532787129	25.5287272525079	25.4945619155022	25.4926227617702	25.5771751286191	25.4735231877978	25.5346370138194	25.4840993459029
"P0A8T1"	22.2484702248055	22.1958467633242	22.1674824629185	21.8429265193504	22.406539277644	22.1786727523931	22.0277494456456	22.1551764643174	22.1263994769087	22.1878063237941	22.0706123312052	22.5669723999912	22.3221674748766	22.2802315795354	22.0677271368795	22.1730213387829	22.0914980162849	22.2043263601072	22.3451843136584	22.3813834662353	22.4836775388653	22.2843807566514	22.2254304632422	21.0243375476932	21.0619064289179	21.1182846277067	21.0260546395992	20.9702365188103	21.1459607459635	20.9866739655191	20.9254820019689	20.8189222661293	21.0363413268375	21.3050441758477	21.3646348389418	21.4308608654375	21.3069472548423	21.3733176163334	21.3005938712205	21.2642593193979	21.3097139235006	21.3160936685985	21.2354778759895	21.0467483389515	21.0466417755685	21.308764520826	21.2403138634335
"P77376"	21.2851459331304	21.3546680034426	21.680793884828	21.4442859646221	21.5949086340026	21.4201606981937	21.7749856725407	21.4743961544853	21.3391714928227	21.533583536876	21.5759094232136	20.9192677974483	21.0585150023539	21.1155758527131	21.1736649381404	21.1699457920841	20.9591402198899	21.0548573248653	20.9965962348447	21.0820502602761	20.8545884054846	20.9636341383426	21.1950116808556	20.7030823366419	20.8279489310717	20.6936366859674	20.8410575219103	20.7600782966229	20.7996547451223	20.7788118716773	20.8712540278992	20.7504109516531	20.7522091203022	20.1527156135711	20.1488985643682	20.1232449130526	20.2596467302185	20.2068140591088	20.0835832042834	20.181754030921	20.0918563106977	20.0184066732392	20.0955567044055	20.6488578458375	20.6669174395101	20.1412340345241	20.2150518379008
"P11458"	23.4194407519821	23.5376317144763	23.4915619958812	23.5488317837652	23.8564095703283	23.8462478915695	23.6116678391811	23.6603707038414	23.6036091413132	23.723153457728	23.8007391805078	23.6720644435112	23.6591950107899	23.7208074505534	23.7358080306229	23.7633242299682	23.7428957342012	23.724861035776	23.8185478521542	23.7130856591784	23.5919610146373	23.8427711816516	23.6555748319263	23.1812444804661	23.4469908789191	23.1946165003606	23.4148297292763	23.5296597890395	23.2151318451433	23.4429353988037	23.3931364173427	23.4355405565942	23.2188620679281	23.3436048484346	23.3486514415987	23.4129062646951	23.3071919132531	23.4280564847802	23.4965441801604	23.4822722655721	23.4512614281647	23.5415007849062	23.5450295001636	23.455193249889	23.5224579734406	23.5365531525437	23.2767946046667
"P0A763"	26.9810359791772	26.7059734947027	26.756145509822	26.4067231851726	26.6033431373662	26.7370029139187	26.513603638896	26.4310541361896	26.8082942311373	26.739000776546	26.7243198273801	25.7164441711072	25.3899702607782	25.7035861600134	25.3615828096594	25.4365067009738	25.1402848024459	25.4532129762268	25.3894451742027	25.6450554421647	25.4471264961986	25.5454714562871	25.6075086707822	26.2032052704495	26.3122304937982	26.624525744427	26.2653786874754	26.0882948354651	26.3537712892432	26.2667409400028	26.0536158743328	25.8855182043102	26.2008243136342	25.3248337374761	25.2977228965607	25.4049301413538	25.3442281716201	25.4287945040438	25.2963580898797	25.164835437649	25.4262305817446	25.2954439975651	25.1426119221933	26.2782719900122	26.2893598303527	25.2675948203071	25.2537310831097
"P0A6G3"	22.6032672889572	22.3330133629797	22.4319576364271	22.0936432257575	22.5324424913957	22.5648718961277	22.6389519992222	22.3330570528776	22.4741708434482	22.3313412304259	22.4152063763575	22.5645114360254	22.4494438958409	22.619836225668	22.5196079405659	22.6118951768607	22.4819644486016	22.6794135197098	22.6444284345314	22.6743961708494	22.5500233780157	22.5447795877167	22.5560040648733	21.3526167817477	21.5333981783846	21.4559081165931	21.4646334911938	21.5173820091171	21.3872127366957	21.4485468729068	21.292758612111	21.2497928437972	21.4201812628072	21.438216207474	21.4886992351112	21.3733176163334	21.3996826409078	21.5131222857994	21.6490026266813	21.3861287789737	21.52488887226	21.4141742321112	21.4590193016747	21.488713943007	21.2768002829924	21.348057050585	21.2137711182282
"P18133"	23.7294116363897	23.6237837220839	23.6684764545346	23.7229033986445	23.7155280362854	23.5965178208542	23.6796969994643	23.6148720181495	23.5267857629284	23.6987784150197	23.6950226378676	23.5204450774503	23.6699473123006	23.7158526763131	23.8289929509945	23.816605971621	23.7221842372555	23.7693503817599	23.7270134510173	23.5534680555768	23.6669174395101	23.7104709866682	23.7724043883524	22.240010996488	22.1705357545213	22.2467956771859	22.2241383151331	22.2118568141269	22.2973702702352	22.193716046257	22.1835935868655	22.1078019687072	22.2806167362366	22.3064439065057	22.239440035899	22.2951265564921	22.2389970945164	22.2969503645808	22.2955525982314	22.3218372851898	22.274692088726	22.327083854305	22.3684553060395	22.2980614486702	22.2541774556167	22.2890670876712	22.1771220361438
"P0A879"	24.5525068137105	24.6265323134708	24.7493657583059	24.7092460268364	24.7676138733623	24.7239658505474	24.701372039054	24.5995628487297	24.6337107724557	24.641603523065	24.7086410493544	24.8941777418449	24.7991685586696	24.8851644074742	24.7084779250483	24.6831501179133	24.716601164394	24.8326912971559	24.6593529141613	24.8021207037819	24.7998009642811	24.9167274120719	24.8543896111049	23.8486470073539	24.1321200032522	23.9481005460966	24.0901964331097	24.0530730770647	23.8737546188935	24.0968132582242	24.0940364369395	23.9941047892196	23.7778713186137	24.1353805095403	24.2288553796615	24.2865566335996	24.252623569574	24.1403433187873	24.1433673312818	24.0862732831519	24.1515656752591	24.1365543676716	24.1662384908018	24.0462187745157	24.0440685455249	24.2133409920685	24.1122336324332
"P31827"	19.8888755112815	20.0697277145536	19.8929281510731	20.6037132656711	19.7399420866119	19.9103704429279	20.0359052291389	19.6265254067429	20.0982968667504	19.9513558688626	19.9643747144074	19.9240339298062	19.981645318749	20.1924252673702	20.120526460398	20.0855295135547	20.1903166186261	20.2190526849195	20.2632164666454	20.4839653156349	20.2428275336279	19.6395155937331	20.2634801160083	19.7093043017051	20.1665848272317	19.7670448132659	20.1813536850009	20.1151630635211	19.6688382515552	20.1947953216739	20.2088749417577	20.2553075521832	19.694937648469	19.9164378646761	19.9850553052867	19.948492713582	19.9497326872668	19.9364366561225	20.064632259979	20.0560025863154	20.0139305388816	20.1200454565633	19.8968985066356	20.0036743698046	20.0571006536534	19.6584224508741	20.0439751296314
"P33195"	22.702608983761	22.8905411276633	22.9993070875094	22.7785913279146	23.3449595553663	22.8073171836566	22.7098213091802	23.3521991812979	22.752650146608	22.9712228713918	22.9679030952303	22.2686002504218	22.476657219182	22.2997586072186	22.3232813074764	22.3029099658597	22.4393809656603	22.4103954506258	22.3894937527331	22.3562461577699	22.3397831446724	22.3290676298268	22.4721588163679	22.404882729327	22.3347435634824	22.3138789080094	22.3069639374156	22.2880082144098	22.4193275849057	22.3060739308461	22.2404303337924	22.1990204699148	22.4931830937501	21.7613044947046	21.7302122199207	21.6388327151023	21.7543231868004	21.75553391018	21.7138093692603	21.7846380402975	21.7507298813959	21.7396570183501	21.798175913478	22.4259176119551	22.470561073096	21.7879049500261	21.8884318642915
"P22523"	22.7014989539973	22.8075314145992	22.9266767625489	22.7407030912193	22.9459077925888	22.7715281568137	22.7583773537876	23.1482639929289	22.7885024844423	22.8071795873755	22.8975005783951	22.9631472669969	23.1904582958885	23.1335991170882	23.1234296451153	23.121996957445	23.2425484531223	23.1746435129064	23.1589369110657	22.9601041289659	23.0182283697614	23.0183217695695	23.0448906780967	24.2732483872408	24.3125126886176	24.1495514626499	24.3197581064803	24.2739455269544	24.3033783136063	24.2751753703191	24.2590906751016	24.2940033897084	24.3186484443941	24.3747375722895	24.347847604499	24.2860630453286	24.379365938818	24.3297547389331	24.2937157969496	24.3747641002213	24.3151484563831	24.3335061629279	24.3893598295802	24.2399148811867	24.328173350506	24.3699945047133	24.3772886523623
"P09151"	26.0461979543324	26.0882624805615	26.097374010127	26.0029129371267	25.8236413900296	26.0105860682942	26.0730688010734	26.139404820618	26.0379147948092	26.0962542993161	26.011383988431	26.2207409097827	26.3767936980248	26.405384698139	26.6532419867869	26.5257647620767	26.6290366065252	26.5963358246806	26.6399075728539	26.3443297748711	26.4371641989425	26.4383735935877	26.4739690240195	25.4003799366276	25.345558607433	25.3026603970847	25.3532564189889	25.3593859018092	25.3634622596539	25.3637295980591	25.4349173044917	25.3283034868597	25.3853593853024	25.8757500074985	25.7422610126675	25.650502775582	25.7340099705159	25.7541253795366	25.7723666307247	25.8939278732415	25.8730528807164	25.8602799818808	25.8244039934398	25.4439945871157	25.4133421734909	25.7325202241921	25.7173806446825
"P06959"	27.5973379405872	27.71898144323	27.8227507711301	27.7521879333532	27.8109128815017	27.7715911222274	27.6977264041559	27.9327796992286	27.7577356771246	27.7987546275746	27.7960147471595	26.71168178061	26.9366316493376	26.80674656488	26.9135467681437	26.8560604384046	26.85641669459	26.7883924571113	26.8040403038312	26.7410344639636	26.9429300226956	26.9828318992247	26.9141172919896	26.9918429779653	27.2932930718316	27.0839041205828	27.206165702049	27.2236324728154	27.0004113238594	27.2872632285422	27.1829752335075	27.1906997934042	27.0237865806049	26.1116268959347	26.1141218339121	26.0002006897942	26.1462645874724	26.0954194790874	25.8873277281711	26.1171041287698	26.078655427619	26.2025608937176	26.1884641144297	27.1826627374111	27.2653500699553	26.2702069121472	26.1478740352353
"P77695"	26.1793024449126	25.8208133262833	25.8462215843291	26.1047699750166	25.7877176716426	26.1601237034537	26.0443395841926	25.0924806923271	26.0274993169187	26.1117383158603	26.0235243427807	25.1403160114567	25.0243341655748	25.2503662288742	25.1111433133349	25.4292224461548	24.7764513060249	25.3473948267971	25.2644733833945	25.3061560013053	24.7504497994311	25.1977141862398	25.4830107584513	23.8319234013696	24.0120812737577	24.3503454627244	24.2282829223952	24.0795996903649	23.8794123639572	23.9668669562567	24.0475922427067	24.2033229081734	23.8186648669598	23.8673111707802	23.9950456257215	23.9713912912512	23.629775932752	23.8850014455374	23.8310342567787	23.8054801746299	23.6460778699669	23.86805575354	23.7472464586847	24.2379912292214	24.0905679723762	23.6969972312692	23.701900777677
"P0A8M3"	24.9069786480386	24.9288925948524	25.0470222040363	24.6247878716123	25.2295779660476	24.8643242674214	24.5638891397421	25.3635424663772	24.8191620740284	24.9747468151932	24.9898287761953	24.7069141533982	24.8892046285141	25.0003511458359	24.9650488370091	24.8915241489997	25.0699816878033	25.0028120975983	25.016627746401	24.7747987198207	24.7221477484995	25.1045640429553	25.0379210768604	24.2627076591261	24.1558481406165	24.1987822344081	24.1533915289933	24.0960089324127	24.3169167699746	24.093923641415	23.9661716751625	24.0018548438893	24.3254789468684	24.0805921279286	24.0592431154805	24.1527573841154	24.0165342368542	24.034050341854	24.0234545456509	24.0958480134255	24.1395004543942	24.1262545182204	24.1583699241759	24.2655360736898	24.1901101066332	24.1650425313193	24.0806490503633
"P07023"	24.127955289762	24.0554251042193	24.2437109325703	24.5760132586298	24.1775737402642	24.3053559630468	24.4443137719804	24.0877386345931	24.3024024175006	24.3180553557344	24.4328357273397	23.579746365049	23.6145013720414	23.7016152828882	23.7079673846507	23.7223927267303	23.6698824531264	23.6375354158299	23.6364073425619	23.758137394023	23.5347379266986	23.7623512165554	23.6661047847957	22.8145676025562	23.1158552122226	22.8738165619886	23.052802845343	23.1596160775119	22.8124127529326	23.1348856378496	23.1800502749323	23.1237359008616	22.7056534782533	22.3098387984058	22.3343071155365	22.268129042299	22.3866313946195	22.304409257912	22.2083867905911	22.1785572662825	22.1995866832337	22.224532852091	22.4032086709364	23.0483624772646	23.0562292138302	22.4741485580268	22.2003861933687
"P0AEC3"	23.1184351422163	23.1998592252257	23.2637895559677	23.366650382356	23.1650210563202	23.2308952960195	23.4099062255249	23.1015208214154	23.219568258949	23.2845530273448	23.4311848822464	22.567736094874	22.8992647156653	22.9089584082591	23.1675927141109	23.0690147120166	22.9787160443557	23.0662873008687	23.0553622125558	22.8714232503875	22.9583349948945	22.9752787765901	23.0210226522075	24.7814427631198	24.9130742035938	24.7758839138377	24.9607343010681	24.9383557876859	24.7350487785902	24.9112098311796	24.9672540561876	24.9585058109378	24.8001368170422	24.5718308611719	24.6093924899149	24.5129077638525	24.5125039421982	24.6402800254288	24.5245936026579	24.6639191827271	24.5611758176802	24.6096348388983	24.5926283467679	24.8172795830464	24.8914824305731	24.6670528374692	24.6347800367153
"P0AD33"	25.9225234297212	25.5640025688813	25.3919736785979	25.5115632625229	25.6037817346586	25.5941500779231	25.5309786116124	24.9372694614497	25.6474125316613	25.527149804824	25.3620411931289	25.1359323418238	24.9105009204543	25.4721569566708	24.7379029390079	24.8743692394431	24.5991598652491	25.0415725977112	24.9251433065086	25.4759488531045	24.7372685957759	25.3553719337448	25.0811409292678	23.5169517947462	23.4875564635731	23.7643877125181	23.6018197448623	23.5815058686708	23.5850299163451	23.4702184692067	23.5683207793651	23.5051612287304	23.4447813608975	23.4136940334042	23.6377565032712	23.7348059402138	23.579239966459	23.6816390551899	23.8578432126538	23.3260827112801	23.280070122981	23.7037287195946	23.6714598658392	23.4916353880864	23.5281817521021	23.8390553556787	23.4731081886311
"P0A738"	22.0905421292628	22.0445321991843	22.2299306914793	22.0967344541112	22.2208541749418	22.0820762559523	21.9998266310715	22.4858725373447	22.1161726005625	22.1115158653777	22.0861647393741	22.5558777211971	22.5013464218902	22.4241319379413	22.1207542483579	22.0731386909602	22.3736229584522	22.3402777134112	22.3770675164934	22.5516036007098	22.4501037083064	22.199161295046	22.2174412520052	22.7083505700275	22.6822651058107	22.6306337432817	22.6117713835568	22.7372675640963	22.659460714122	22.8504642370649	22.7287517543761	22.640748903045	22.6524883330457	22.6721874872201	22.4901766294444	22.7282327672099	22.6443690196749	22.6389277014051	22.7300359637593	22.6561097071987	22.7464368223531	22.6431075270587	22.6324765324752	22.6948547789846	22.68924045593	22.5681908699543	22.5892885950171
"P0AD61"	25.2185901365376	25.2282976036245	25.400809876273	25.6657145478767	25.2328781850232	25.3368870602823	25.7219965709638	25.2641834228628	25.4490678944315	25.4537718707125	25.4730927012771	26.4913387383052	26.5330080754323	26.5278805952157	26.6513270014318	26.5374436168083	26.563292762965	26.5483335254977	26.5888798724108	26.4139005900715	26.6738847430225	26.6244281317099	26.6363990446379	24.8050618987413	25.0287916738408	24.8257363672996	25.0276996764376	25.0815676304699	24.7686035354783	25.0443604312119	25.2202888674178	25.1366208577125	24.7818729435331	25.9799944101673	25.9576625974728	25.8006577280234	25.9765593164282	25.9998997306302	25.9586761643086	26.0590512165613	25.9788146553535	26.0048853992786	26.0231330122363	24.9404991059237	25.0192987087155	26.0054080784006	26.0010709683146
"P60716"	25.1522467722808	25.2091330890888	25.3388601304042	24.4143910436637	25.5701492885984	25.0506300345959	24.6057862654081	25.4386876798674	24.8883408143275	25.0334035082882	24.982884110722	23.8397377877632	23.7949123800306	23.8768766162492	23.8352046239457	23.7731190796954	23.8207110912146	23.7839570013801	23.7061869752639	23.8135659293163	23.7692292978134	24.1275302848097	23.8794404100374	24.5149612854632	24.1388367424362	24.4533166078472	24.1680535341306	24.0147564029217	24.6195978231553	24.0637670044934	23.9435739991413	23.9313882211721	24.528688507918	22.9042704124396	22.8808438872545	22.9852916178328	22.9876456783474	22.8552977544671	22.8805076256203	22.8003284156492	22.8930585486463	23.0227707782444	23.0589261590127	24.1715088181162	24.1463384011953	23.2104796161075	23.0010164033111
